race_id,driver_id,team_id,fastest_lap_time,lap_number
105,12,14,1:32.240,50
105,110,2,1:32.433,50
105,93,1,1:32.822,50
105,57,2,1:32.941,47
105,106,1,1:33.056,47
105,101,15,1:33.222,49
105,87,10,1:33.374,44
105,104,15,1:33.392,50
105,118,13,1:33.609,49
105,70,10,1:33.780,50
105,117,11,1:33.894,49
105,114,13,1:33.931,50
105,108,4,1:34.122,49
105,120,4,1:34.287,48
105,83,11,1:34.384,37
105,119,8,1:34.469,49
105,103,14,1:35.140,7
105,109,8,1:35.567,24
106,75,3,1:20.235,53
106,94,3,1:20.342,49
106,93,1,1:20.467,53
106,12,14,1:20.476,53
106,57,2,1:20.613,49
106,103,14,1:20.934,50
106,104,15,1:20.995,47
106,70,10,1:21.124,46
106,108,4,1:21.173,46
106,118,13,1:21.183,50
106,101,15,1:21.203,44
106,120,4,1:21.335,53
106,119,8,1:21.456,50
106,87,10,1:21.685,52
106,114,13,1:21.789,52
106,117,11,1:21.819,48
106,83,11,1:22.233,46
106,110,2,1:22.680,16
106,109,8,1:23.349,6
107,110,2,1:43.370,51
107,94,3,1:44.232,51
107,12,14,1:44.241,49
107,106,1,1:44.561,49
107,75,3,1:44.589,50
107,93,1,1:45.175,48
107,57,2,1:45.346,48
107,104,15,1:45.540,47
107,103,14,1:45.627,45
107,120,4,1:45.631,51
107,114,13,1:45.727,51
107,108,4,1:45.738,49
107,87,10,1:45.850,51
107,101,15,1:45.908,49
107,109,8,1:45.925,51
107,83,11,1:46.304,36
107,119,8,1:46.501,49
107,70,10,1:46.731,34
107,117,11,1:47.553,31
107,118,13,1:48.781,4
108,94,3,1:29.708,56
108,12,14,1:30.519,57
108,75,3,1:30.560,57
108,57,2,1:30.669,57
108,103,14,1:30.862,44
108,70,10,1:30.901,36
108,110,2,1:31.015,57
108,114,13,1:31.038,56
108,101,15,1:31.143,56
108,93,1,1:31.362,55
108,106,1,1:31.434,57
108,118,13,1:31.562,57
108,87,10,1:31.691,53
108,117,11,1:31.736,56
108,83,11,1:31.838,56
108,109,8,1:31.852,55
108,104,15,1:31.971,55
108,120,4,1:32.006,56
108,119,8,1:32.384,50
108,108,4,1:32.401,47
110,94,3,1:16.330,61
110,75,3,1:16.666,52
110,57,2,1:16.676,62
110,108,4,1:17.182,55
110,110,2,1:17.875,48
110,87,10,1:18.069,44
110,12,14,1:18.083,49
110,83,11,1:18.242,50
110,106,1,1:18.357,52
110,104,15,1:18.375,41
110,93,1,1:18.403,60
110,118,13,1:18.594,41
110,120,4,1:18.679,41
110,103,14,1:18.722,56
110,117,11,1:18.753,38
110,70,10,1:18.776,53
110,114,13,1:18.904,59
110,101,15,1:18.946,54
110,109,8,1:19.133,59
110,119,8,1:19.247,41
111,75,3,1:14.481,70
111,57,2,1:15.396,47
111,94,3,1:15.594,68
111,12,14,1:15.779,62
111,106,1,1:15.907,47
111,93,1,1:15.911,47
111,87,10,1:16.126,55
111,108,4,1:16.374,65
111,104,15,1:16.425,67
111,103,14,1:16.564,58
111,120,4,1:16.598,59
111,83,11,1:16.625,52
111,118,13,1:16.656,52
111,114,13,1:16.666,68
111,101,15,1:16.782,63
111,109,8,1:16.917,68
111,117,11,1:17.090,58
111,110,2,1:17.097,44
111,70,10,1:17.232,37
111,119,8,1:18.437,4
112,94,3,1:07.012,71
112,75,3,1:08.111,52
112,103,14,1:08.463,57
112,108,4,1:08.739,48
112,106,1,1:08.820,51
112,93,1,1:08.880,50
112,104,15,1:09.046,48
112,12,14,1:09.108,54
112,57,2,1:09.160,48
112,110,2,1:09.283,49
112,109,8,1:09.560,53
112,119,8,1:09.611,45
112,114,13,1:09.620,45
112,117,11,1:09.786,46
112,101,15,1:09.797,50
112,118,13,1:09.852,46
112,120,4,1:09.862,46
112,83,11,1:09.940,49
112,87,10,1:10.176,37
112,70,10,1:11.066,7
113,94,3,1:30.275,42
113,108,4,1:30.543,43
113,57,2,1:30.545,43
113,120,4,1:30.850,41
113,75,3,1:30.914,51
113,110,2,1:31.124,41
113,106,1,1:31.255,48
113,109,8,1:31.273,41
113,12,14,1:31.338,48
113,93,1,1:31.366,51
113,103,14,1:31.508,42
113,104,15,1:31.539,42
113,119,8,1:31.699,42
113,117,11,1:31.769,48
113,70,10,1:31.776,52
113,83,11,1:31.852,52
113,114,13,1:32.084,48
113,118,13,1:32.353,48
113,87,10,1:33.356,29
113,101,15,1:33.941,4
114,94,3,1:20.504,53
114,57,2,1:21.601,54
114,110,2,1:22.158,48
114,108,4,1:22.178,50
114,75,3,1:22.295,53
114,106,1,1:22.469,50
114,93,1,1:22.584,54
114,120,4,1:22.736,45
114,12,14,1:22.745,51
114,114,13,1:23.269,68
114,103,14,1:23.425,54
114,119,8,1:23.496,36
114,70,10,1:23.573,42
114,83,11,1:23.651,42
114,117,11,1:23.743,12
114,87,10,1:23.864,54
114,79,13,1:23.934,67
114,109,8,1:24.051,54
115,57,2,1:47.305,44
115,94,3,1:48.922,32
115,109,8,1:49.841,35
115,70,10,1:49.907,26
115,117,11,1:50.188,27
115,75,3,1:50.308,31
115,106,1,1:50.436,30
115,101,15,1:50.439,27
115,119,8,1:50.486,37
115,83,11,1:50.515,26
115,110,2,1:50.603,25
115,104,15,1:50.911,25
115,12,14,1:50.938,42
115,87,10,1:50.993,27
115,79,13,1:50.994,25
115,103,14,1:51.297,26
115,114,13,1:51.394,26
115,108,4,1:51.682,26
115,93,1,1:53.138,9
117,120,4,1:25.072,43
117,94,3,1:25.240,33
117,93,1,1:25.501,30
117,75,3,1:25.522,39
117,106,1,1:25.580,38
117,57,2,1:25.582,29
117,104,15,1:25.758,44
117,121,13,1:25.842,44
117,110,2,1:25.847,38
117,70,10,1:25.894,50
117,117,11,1:25.983,35
117,83,11,1:25.988,27
117,12,14,1:26.105,43
117,108,4,1:26.144,24
117,87,10,1:26.278,42
117,109,8,1:26.389,33
117,103,14,1:26.617,31
117,119,8,1:26.840,16
117,101,15,1:26.963,33
118,57,2,1:35.867,47
118,110,2,1:36.273,46
118,12,14,1:36.456,47
118,94,3,1:36.575,61
118,75,3,1:37.108,61
118,109,8,1:37.342,46
118,93,1,1:37.666,47
118,108,4,1:38.046,46
118,83,11,1:38.075,51
118,87,10,1:38.107,48
118,106,1,1:38.275,46
118,104,15,1:38.277,46
118,120,4,1:38.492,46
118,119,8,1:38.531,45
118,121,13,1:39.028,47
118,117,11,1:39.316,46
118,70,10,1:39.923,50
118,101,15,1:39.930,33
119,94,3,1:34.183,39
119,108,4,1:35.247,40
119,57,2,1:35.611,36
119,93,1,1:36.187,40
119,120,4,1:36.328,38
119,106,1,1:36.362,40
119,104,15,1:36.371,36
119,12,14,1:37.203,28
119,70,10,1:37.250,44
119,101,15,1:37.398,34
119,110,2,1:37.653,27
119,114,13,1:37.768,36
119,117,11,1:37.791,45
119,87,10,1:37.842,41
119,121,13,1:38.267,50
119,119,8,1:38.848,7
119,103,14,1:39.050,16
119,109,8,1:39.185,15
119,75,3,1:39.704,8
119,83,11,2:02.755,5
120,94,3,1:24.319,56
120,108,4,1:24.842,47
120,120,4,1:24.921,48
120,106,1,1:24.992,57
120,110,2,1:25.770,35
120,12,14,1:26.045,57
120,75,3,1:26.220,50
120,104,15,1:26.310,49
120,117,11,1:26.323,54
120,103,14,1:26.352,55
120,101,15,1:26.450,42
120,70,10,1:26.489,45
120,83,11,1:26.652,54
120,109,8,1:26.666,57
120,87,10,1:27.067,46
120,121,13,1:27.113,54
120,114,13,1:27.174,55
120,119,8,1:27.983,31
121,114,13,1:38.139,56
121,79,13,1:39.366,49
121,110,2,1:39.393,48
121,57,2,1:39.582,42
121,75,3,1:39.737,40
121,103,14,1:39.908,48
121,12,14,1:39.954,47
121,108,4,1:39.985,39
121,94,3,1:40.028,40
121,93,1,1:40.034,51
121,104,15,1:40.412,47
121,70,10,1:40.925,45
121,106,1,1:41.025,38
121,119,8,1:41.238,34
121,109,8,1:41.371,40
121,87,10,1:41.506,41
121,117,11,1:41.879,51
121,83,11,1:41.972,54
121,120,4,1:42.705,5
121,101,15,1:44.789,2
122,57,2,1:21.334,71
122,94,3,1:21.644,40
122,108,4,1:21.944,71
122,106,1,1:22.332,38
122,114,13,1:22.501,11
122,93,1,1:22.539,57
122,79,13,1:22.679,66
122,120,4,1:22.760,53
122,109,8,1:22.773,65
122,110,2,1:22.780,38
122,101,15,1:22.976,66
122,119,8,1:23.003,24
122,87,10,1:23.146,25
122,83,11,1:23.166,43
122,70,10,1:23.222,43
122,104,15,1:23.230,43
122,103,14,1:23.257,43
122,12,14,1:23.531,40
122,117,11,1:23.567,39
123,108,4,1:12.486,61
123,94,3,1:13.422,68
123,79,13,1:13.866,68
123,103,14,1:14.007,67
123,75,3,1:14.124,55
123,101,15,1:14.206,53
123,114,13,1:14.231,64
123,120,4,1:14.310,66
123,93,1,1:14.406,59
123,12,14,1:14.442,54
123,104,15,1:14.521,48
123,57,2,1:14.739,59
123,110,2,1:14.934,55
123,70,10,1:15.036,66
123,83,11,1:15.731,20
123,119,8,1:15.738,51
123,117,11,1:16.232,17
124,120,4,1:35.490,47
124,94,3,1:35.614,44
124,106,1,1:35.669,50
124,57,2,1:35.716,48
124,75,3,1:35.939,40
124,93,1,1:35.984,47
124,110,2,1:36.071,44
124,12,14,1:36.559,42
124,103,14,1:36.584,45
124,101,15,1:36.637,47
124,104,15,1:36.913,37
124,79,13,1:37.108,50
124,109,8,1:37.357,50
124,117,11,1:37.375,32
124,87,10,1:37.455,50
124,83,11,1:37.562,49
124,70,10,1:37.565,43
124,114,13,1:37.587,45
124,119,8,1:37.740,32
124,108,4,1:59.327,2
125,94,3,1:26.993,45
125,75,3,1:27.493,44
125,109,8,1:27.845,45
125,103,14,1:28.050,44
125,120,4,1:28.138,38
125,108,4,1:28.164,45
125,110,2,1:28.187,45
125,106,1,1:28.199,44
125,12,14,1:28.256,42
125,57,2,1:28.372,52
125,79,13,1:28.571,47
125,119,8,1:28.580,43
125,117,11,1:28.746,43
125,104,15,1:29.016,35
125,70,10,1:29.217,58
125,114,13,1:29.256,55
125,93,1,1:29.452,42
125,83,11,1:29.863,42
125,87,10,1:29.934,46
125,101,15,1:30.033,34
126,94,3,1:32.608,39
126,106,1,1:34.090,36
126,12,14,1:34.199,48
126,75,3,1:34.364,40
126,108,4,1:34.476,35
126,93,1,1:34.507,44
126,57,2,1:34.722,39
126,119,8,1:34.735,42
126,104,15,1:34.805,45
126,70,10,1:34.834,46
126,120,4,1:34.983,39
126,110,2,1:35.065,40
126,79,16,1:35.163,37
126,117,7,1:35.458,30
126,87,10,1:35.570,34
126,103,14,1:35.632,30
126,109,8,1:35.723,40
126,114,16,1:35.833,37
126,83,7,1:36.202,33
126,101,15,1:36.226,34
127,106,1,1:31.632,50
127,57,2,1:31.746,38
127,94,3,1:31.773,50
127,108,4,1:31.944,40
127,122,1,1:32.186,50
127,117,7,1:32.208,49
127,110,2,1:32.254,42
127,75,3,1:32.273,37
127,109,8,1:32.307,50
127,120,4,1:32.310,45
127,87,10,1:32.338,47
127,70,10,1:32.366,49
127,12,14,1:32.387,43
127,83,7,1:32.706,49
127,119,8,1:33.026,49
127,79,16,1:33.323,47
127,101,15,1:33.481,48
127,114,16,1:33.523,44
127,103,14,1:35.560,5
128,106,1,1:19.813,56
128,108,4,1:19.915,49
128,93,1,1:20.031,48
128,120,4,1:20.199,54
128,110,2,1:20.284,53
128,75,3,1:20.388,47
128,12,14,1:20.493,52
128,103,14,1:20.930,49
128,87,10,1:21.082,44
128,104,15,1:21.090,51
128,114,16,1:21.134,46
128,70,10,1:21.145,46
128,79,16,1:21.239,46
128,117,7,1:21.327,49
128,101,15,1:21.354,45
128,83,7,1:21.422,48
128,109,8,1:21.618,46
128,57,2,1:22.444,11
128,94,3,1:23.115,3
129,94,3,1:33.706,50
129,93,1,1:33.841,46
129,75,3,1:33.945,35
129,57,2,1:33.952,41
129,110,2,1:34.404,39
129,12,14,1:34.726,53
129,120,4,1:34.802,35
129,119,8,1:34.900,43
129,106,1,1:35.044,53
129,108,4,1:35.186,51
129,70,10,1:35.325,52
129,103,14,1:35.798,41
129,101,15,1:36.232,52
129,114,16,1:36.342,51
129,83,7,1:36.608,25
129,104,15,1:36.642,48
129,87,10,1:36.654,24
129,117,7,1:37.160,9
130,12,14,1:37.810,45
130,94,3,1:38.406,33
130,117,7,1:38.633,42
130,108,4,1:38.751,33
130,104,15,1:39.198,40
130,106,1,1:39.384,33
130,75,3,1:39.388,33
130,103,14,1:39.444,37
130,120,4,1:39.739,18
130,93,1,1:39.764,19
130,110,2,1:40.112,39
130,109,8,1:40.790,34
130,70,10,1:40.815,32
130,57,2,1:40.835,34
130,101,15,1:40.937,33
130,79,16,1:40.994,16
130,119,8,1:41.000,14
130,87,10,1:41.077,45
130,83,7,1:41.276,11
130,114,16,1:41.593,11
131,120,4,1:30.634,43
131,109,8,1:30.849,55
131,75,3,1:30.855,55
131,93,1,1:30.928,55
131,108,4,1:30.980,55
131,106,1,1:31.084,56
131,57,2,1:31.233,54
131,94,3,1:31.261,48
131,103,14,1:31.588,57
131,114,16,1:31.682,55
131,12,14,1:31.727,55
131,87,10,1:31.774,33
131,110,2,1:31.921,43
131,70,10,1:31.941,56
131,117,7,1:31.991,56
131,101,15,1:32.037,51
131,104,15,1:32.055,56
131,83,7,1:32.098,55
131,79,16,1:32.122,57
131,119,8,1:33.452,15
132,110,2,1:18.589,54
132,12,14,1:19.004,62
132,75,3,1:19.686,52
132,120,4,1:19.907,25
132,106,1,1:19.935,27
132,108,4,1:19.994,54
132,93,1,1:20.220,63
132,57,2,1:20.331,43
132,94,3,1:20.366,38
132,103,14,1:20.570,58
132,114,16,1:20.936,14
132,87,10,1:21.009,58
132,117,7,1:21.016,37
132,119,8,1:21.229,55
132,109,8,1:21.274,48
132,101,15,1:21.304,37
132,104,15,1:21.371,10
132,83,7,1:21.455,11
132,79,16,1:21.569,13
132,70,10,1:21.700,3
133,57,2,1:14.165,63
133,94,3,1:14.569,58
133,117,7,1:14.718,75
133,114,16,1:14.720,77
133,93,1,1:14.726,62
133,106,1,1:15.162,71
133,110,2,1:15.228,73
133,119,8,1:15.525,62
133,104,15,1:15.625,77
133,108,4,1:15.742,64
133,120,4,1:16.281,73
133,83,7,1:16.561,17
133,103,14,1:16.710,59
133,109,8,1:17.060,77
133,79,16,1:17.172,46
133,12,14,1:17.939,68
134,57,2,1:14.856,70
134,110,2,1:14.895,70
134,108,4,1:15.558,67
134,94,3,1:15.569,70
134,120,4,1:16.247,65
134,12,14,1:16.303,70
134,87,10,1:16.499,68
134,70,10,1:16.683,67
134,103,14,1:16.762,70
134,101,15,1:17.012,70
134,104,15,1:17.013,70
134,79,16,1:17.076,68
134,83,7,1:17.250,65
134,114,16,1:17.309,70
134,117,7,1:17.325,68
134,75,3,1:18.819,51
134,93,1,1:18.957,51
134,109,8,1:19.359,51
134,106,1,1:26.012,39
134,119,8,1:26.484,19
135,108,4,1:17.115,51
135,94,3,1:17.776,54
135,75,3,1:17.785,51
135,57,2,1:17.809,46
135,120,4,1:17.874,56
135,106,1,1:17.897,52
135,110,2,1:18.290,50
135,12,14,1:18.334,50
135,93,1,1:18.539,39
135,70,10,1:18.609,49
135,117,7,1:18.771,50
135,101,15,1:18.982,54
135,104,15,1:19.045,51
135,109,8,1:19.132,45
135,103,14,1:19.318,50
135,114,16,1:19.447,56
135,79,16,1:19.450,61
135,83,7,1:19.608,13
135,87,10,1:19.805,33
135,119,8,1:20.172,38
136,12,14,1:07.694,70
136,94,3,1:07.719,68
136,108,4,1:08.016,53
136,120,4,1:08.697,56
136,110,2,1:09.164,48
136,93,1,1:09.282,56
136,57,2,1:09.562,61
136,106,1,1:09.584,55
136,104,15,1:09.609,45
136,101,15,1:09.649,45
136,75,3,1:09.694,56
136,87,10,1:10.125,45
136,103,14,1:10.143,54
136,70,10,1:10.215,51
136,114,16,1:10.318,54
136,109,8,1:10.364,41
136,119,8,1:10.406,60
136,79,16,1:10.426,49
136,83,7,1:10.449,48
136,117,7,1:10.470,54
137,93,1,1:28.293,52
137,120,4,1:28.748,51
137,94,3,1:28.952,48
137,108,4,1:29.262,43
137,57,2,1:29.438,45
137,75,3,1:29.707,50
137,12,14,1:29.710,47
137,109,8,1:29.718,52
137,106,1,1:29.748,43
137,70,10,1:29.836,43
137,103,14,1:29.897,46
137,119,8,1:29.972,42
137,87,10,1:30.093,42
137,114,16,1:30.229,43
137,79,16,1:30.735,47
137,101,15,1:30.875,46
137,117,7,1:31.014,43
137,83,7,1:31.277,44
137,110,2,1:31.298,3
138,110,2,1:20.305,55
138,119,8,1:20.561,65
138,94,3,1:20.908,51
138,75,3,1:21.096,49
138,93,1,1:21.441,53
138,101,15,1:21.610,66
138,108,4,1:21.712,50
138,120,4,1:21.716,51
138,57,2,1:22.153,54
138,106,1,1:22.182,29
138,103,14,1:22.338,48
138,79,16,1:22.640,30
138,83,7,1:22.792,52
138,12,14,1:23.063,52
138,104,15,1:23.340,31
138,70,10,1:23.461,54
138,117,7,1:23.487,38
138,114,16,1:23.533,57
138,87,10,1:23.553,50
138,109,8,1:23.930,31
139,75,3,1:44.701,44
139,108,4,1:45.563,31
139,120,4,1:45.840,32
139,94,3,1:46.128,32
139,93,1,1:46.364,44
139,57,2,1:46.653,33
139,101,15,1:46.957,43
139,106,1,1:47.013,33
139,83,7,1:47.019,37
139,110,2,1:47.113,44
139,104,15,1:47.418,30
139,79,16,1:47.435,37
139,119,8,1:47.490,43
139,87,10,1:47.848,44
139,114,16,1:47.969,44
139,109,8,1:47.996,44
139,12,14,1:48.051,42
139,103,14,1:48.105,44
139,70,10,1:48.954,44
139,117,7,1:52.099,2
140,108,4,1:13.817,72
140,57,2,1:13.878,62
140,110,2,1:13.927,57
140,93,1,1:14.117,40
140,120,4,1:14.237,36
140,109,8,1:14.434,71
140,106,1,1:14.585,62
140,75,3,1:14.587,69
140,94,3,1:14.752,30
140,12,14,1:14.758,34
140,104,15,1:14.855,54
140,87,10,1:14.954,42
140,79,16,1:15.222,52
140,103,14,1:15.255,51
140,101,15,1:15.390,50
140,119,8,1:15.539,26
140,114,16,1:15.552,16
140,70,10,1:15.657,59
140,117,7,1:15.724,67
140,83,7,1:15.822,45
141,108,4,1:21.432,53
141,57,2,1:21.512,53
141,94,3,1:21.745,43
141,120,4,1:21.943,53
141,110,2,1:22.036,49
141,103,14,1:22.232,52
141,12,14,1:22.944,46
141,75,3,1:22.971,47
141,93,1,1:23.219,53
141,106,1,1:23.226,33
141,70,10,1:23.275,44
141,87,10,1:23.437,51
141,83,7,1:23.609,52
141,123,8,1:23.728,53
141,104,15,1:23.755,51
141,109,8,1:23.918,53
141,79,16,1:24.219,52
141,101,15,1:24.343,52
141,117,7,1:25.092,17
141,114,16,1:26.198,4
142,108,4,1:45.255,42
142,110,2,1:46.628,45
142,94,3,1:46.798,42
142,93,1,1:46.866,46
142,109,8,1:46.947,43
142,75,3,1:47.013,46
142,122,10,1:47.048,47
142,12,14,1:47.057,48
142,120,4,1:47.060,47
142,106,1,1:47.067,44
142,57,2,1:47.236,48
142,123,8,1:47.274,44
142,117,7,1:47.644,43
142,70,10,1:47.691,42
142,104,15,1:48.018,47
142,103,14,1:48.148,31
142,79,16,1:48.380,39
142,83,7,1:48.418,41
142,101,15,1:48.831,35
142,114,16,1:50.887,8
143,79,16,1:34.486,60
143,108,4,1:34.925,48
143,106,1,1:35.371,46
143,120,4,1:35.745,48
143,94,3,1:35.967,59
143,114,16,1:36.393,53
143,93,1,1:36.561,15
143,109,8,1:36.888,13
143,104,15,1:36.927,46
143,110,2,1:37.047,30
143,123,8,1:37.262,35
143,57,2,1:37.393,43
143,87,10,1:37.425,52
143,117,7,1:37.461,47
143,70,10,1:37.470,35
143,75,3,1:37.477,33
143,83,7,1:37.524,46
143,12,14,1:37.741,54
143,103,14,1:37.851,36
143,101,15,1:37.964,48
144,101,15,1:37.330,53
144,123,8,1:37.611,46
144,110,2,1:37.656,42
144,108,4,1:37.679,55
144,93,1,1:37.763,42
144,106,1,1:37.834,39
144,120,4,1:37.883,42
144,121,16,1:38.091,54
144,94,3,1:38.117,42
144,87,10,1:38.210,56
144,104,15,1:38.311,55
144,70,10,1:38.404,51
144,75,3,1:38.514,45
144,109,8,1:39.084,54
144,114,16,1:39.193,54
144,103,14,1:39.214,54
144,12,14,1:39.261,52
144,117,7,1:39.272,53
144,83,7,1:40.575,53
145,106,1,1:18.336,71
145,75,3,1:19.209,70
145,121,16,1:19.502,67
145,108,4,1:19.691,68
145,120,4,1:20.064,65
145,123,8,1:20.090,50
145,93,1,1:20.137,62
145,57,2,1:20.371,31
145,87,10,1:20.637,61
145,101,15,1:20.659,70
145,110,2,1:20.731,63
145,70,10,1:20.748,69
145,94,3,1:20.872,53
145,83,7,1:21.085,57
145,104,15,1:21.274,67
145,103,14,1:21.311,55
145,117,7,1:21.553,56
145,12,14,1:22.722,7
146,94,3,1:20.472,67
146,108,4,1:21.517,67
146,120,4,1:21.532,69
146,106,1,1:21.631,60
146,104,15,1:21.645,66
146,110,2,1:21.645,66
146,101,15,1:21.771,64
146,114,16,1:21.828,69
146,57,2,1:22.041,69
146,121,16,1:22.123,67
146,75,3,1:22.143,67
146,12,14,1:22.293,59
146,122,10,1:22.494,64
146,83,7,1:22.877,67
146,117,7,1:23.058,65
146,70,10,1:23.764,21
146,93,1,1:24.201,19
146,123,8,1:24.296,21
147,108,4,1:34.876,50
147,57,2,1:35.480,41
147,106,1,1:35.674,40
147,110,2,1:35.717,46
147,93,1,1:35.875,44
147,94,3,1:36.248,43
147,117,7,1:36.324,46
147,75,3,1:36.326,42
147,101,15,1:36.511,47
147,12,14,1:36.553,39
147,87,10,1:36.557,49
147,70,10,1:36.585,48
147,120,4,1:36.598,44
147,83,7,1:36.601,46
147,123,8,1:36.867,37
147,114,16,1:36.957,48
147,121,16,1:36.980,45
147,103,14,1:37.179,43
147,109,8,1:38.008,21
147,104,15,1:38.314,13
148,108,4,1:22.384,56
148,94,3,1:22.905,55
148,120,4,1:23.218,51
148,106,1,1:23.242,53
148,110,2,1:23.355,50
148,93,1,1:23.465,52
148,12,14,1:23.667,57
148,104,15,1:23.705,56
148,57,2,1:23.865,52
148,117,7,1:23.889,57
148,87,10,1:24.259,55
148,75,3,1:25.288,31
148,83,7,1:25.533,53
148,109,8,1:25.559,47
148,70,10,1:25.767,33
148,121,16,1:26.076,46
148,114,16,1:26.144,47
148,103,14,1:30.935,6
149,87,10,1:25.637,57
149,57,2,1:27.278,44
149,108,4,1:27.438,52
149,120,4,1:27.690,51
149,93,1,1:27.765,55
149,94,3,1:27.765,56
149,12,14,1:27.948,51
149,117,7,1:27.982,56
149,106,1,1:28.018,51
149,110,2,1:28.195,56
149,103,14,1:28.604,42
149,121,16,1:28.751,52
149,124,15,1:29.121,56
149,70,10,1:29.152,17
149,114,16,1:29.200,41
149,104,15,1:29.251,30
149,123,8,1:29.411,5
149,109,8,1:29.438,46
149,83,7,1:29.482,14
150,108,4,1:22.167,43
150,121,3,1:22.970,43
150,94,3,1:23.081,43
150,120,4,1:23.242,43
150,126,17,1:24.192,43
150,114,16,1:24.194,43
150,57,1,1:24.218,43
150,109,8,1:24.597,43
150,125,2,1:24.901,43
150,104,15,1:25.020,43
150,110,2,1:25.065,43
150,70,17,1:25.243,43
150,106,1,1:25.271,43
150,103,14,1:25.538,43
150,101,10,1:26.764,42
150,122,10,1:27.603,42
150,12,14,1:28.819,32
151,108,4,1:35.454,53
151,94,3,1:35.488,56
151,120,4,1:35.520,53
151,101,10,1:35.740,56
151,110,2,1:35.816,55
151,127,16,1:35.868,35
151,114,16,1:35.871,49
151,126,17,1:35.874,28
151,121,3,1:35.985,32
151,103,14,1:36.044,39
151,125,2,1:36.046,56
151,109,8,1:36.254,52
151,122,10,1:36.363,52
151,124,15,1:36.424,52
151,93,8,1:36.779,50
151,70,17,1:37.275,35
151,12,14,1:39.256,3
151,57,1,1:35.069,41
151,106,1,1:36.157,49
151,104,15,1:36.425,49
152,125,2,1:30.965,50
152,120,4,1:31.039,53
152,94,3,1:31.041,52
152,93,8,1:31.106,36
152,108,4,1:31.116,51
152,109,8,1:31.125,52
152,127,16,1:31.317,52
152,110,2,1:31.357,51
152,57,1,1:31.406,51
152,106,1,1:31.469,47
152,12,14,1:31.770,51
152,104,15,1:31.820,52
152,114,3,1:31.871,51
152,101,10,1:31.967,48
152,122,10,1:32.006,49
152,126,17,1:32.034,45
152,121,16,1:32.043,39
152,103,14,1:32.052,53
152,70,17,1:32.572,31
152,124,15,1:32.685,47
153,120,4,1:35.140,36
153,110,2,1:35.518,36
153,108,4,1:35.728,38
153,106,1,1:36.132,36
153,94,3,1:36.167,29
153,57,1,1:36.235,37
153,104,15,1:36.531,39
153,124,15,1:36.682,31
153,125,2,1:36.690,29
153,127,16,1:36.952,30
153,93,8,1:36.954,16
153,101,10,1:37.098,30
153,109,8,1:37.141,47
153,114,3,1:37.225,45
153,122,10,1:37.303,40
153,70,17,1:37.338,30
153,121,16,1:37.380,44
153,12,14,1:37.906,38
153,126,17,1:38.006,38
153,103,14,1:38.064,38
154,108,4,1:31.778,41
154,106,1,1:32.192,49
154,120,4,1:32.228,50
154,94,3,1:32.280,49
154,125,2,1:32.396,50
154,93,8,1:32.466,50
154,57,1,1:32.600,43
154,103,14,1:32.745,44
154,110,2,1:32.893,32
154,121,16,1:32.998,43
154,12,14,1:33.009,49
154,124,15,1:33.150,49
154,122,10,1:33.238,50
154,127,16,1:33.257,39
154,70,17,1:33.446,39
154,109,8,1:33.477,47
154,101,10,1:34.309,47
154,126,17,1:34.447,39
155,108,4,1:29.746,36
155,120,4,1:29.822,35
155,110,2,1:30.318,31
155,106,1,1:30.461,35
155,94,3,1:30.466,41
155,109,8,1:30.482,55
155,57,1,1:30.562,35
155,93,8,1:30.703,35
155,125,2,1:30.795,27
155,114,3,1:30.964,55
155,127,16,1:30.971,51
155,70,17,1:31.015,43
155,101,10,1:31.122,30
155,104,15,1:31.159,35
155,12,14,1:31.287,38
155,103,14,1:31.769,51
155,121,16,1:31.770,30
155,126,17,1:32.328,21
155,122,10,1:32.680,24
156,94,3,1:17.988,58
156,57,1,1:18.265,61
156,109,8,1:18.289,63
156,108,4,1:18.311,63
156,120,4,1:18.894,56
156,106,1,1:19.048,56
156,127,16,1:19.473,60
156,122,10,1:19.521,52
156,110,2,1:19.733,55
156,93,8,1:19.836,58
156,12,14,1:19.894,61
156,114,3,1:20.039,60
156,123,15,1:20.345,57
156,104,15,1:20.398,58
156,70,17,1:20.401,62
156,121,16,1:20.473,60
156,103,14,1:20.501,58
156,125,2,1:20.620,33
156,126,17,1:20.630,57
156,101,10,1:21.413,3
157,108,4,1:13.221,78
157,110,2,1:13.405,76
157,125,2,1:13.518,77
157,120,4,1:13.745,60
157,93,8,1:13.988,70
157,106,1,1:14.055,36
157,57,1,1:14.090,73
157,94,3,1:14.230,45
157,109,8,1:14.597,76
157,122,10,1:14.855,6
157,103,14,1:14.877,69
157,126,17,1:14.884,38
157,114,3,1:14.913,77
157,101,10,1:15.157,34
157,70,17,1:15.223,49
157,123,15,1:15.298,31
157,121,16,1:15.321,55
157,12,14,1:15.593,15
157,127,16,1:15.981,16
157,104,15,1:18.054,6
158,120,4,1:15.743,61
158,108,4,1:16.187,61
158,94,3,1:17.019,62
158,110,2,1:17.244,62
158,106,1,1:17.259,62
158,70,17,1:17.575,63
158,57,1,1:17.706,62
158,127,16,1:17.770,63
158,104,15,1:17.896,63
158,114,3,1:17.998,47
158,12,14,1:18.128,66
158,125,2,1:18.255,52
158,126,17,1:18.297,52
158,123,15,1:18.353,42
158,101,10,1:18.624,47
158,122,10,1:18.907,63
