race_id,driver_id,team_id,stop_number,stop_lap,pits_time
45,79,5,2,43,22.073
45,83,2,3,49,21.572
45,110,8,3,50,22.048
45,103,12,3,52,22.057
45,111,8,5,52,25.767
45,57,2,3,66,22.426
46,109,3,1,6,28.834
46,79,5,1,12,29.559
46,108,4,1,12,30.289
46,101,5,1,12,30.768
46,60,1,1,12,29.439
46,104,13,1,12,29.414
46,102,11,1,12,28.355
46,6,11,1,12,36.590
46,110,8,1,12,29.302
46,111,8,1,12,31.371
46,57,2,1,13,28.805
46,83,2,1,13,30.571
46,94,3,1,13,28.208
46,106,1,1,13,29.520
46,93,4,1,13,28.487
46,103,12,1,13,28.716
46,109,3,2,30,33.308
46,67,10,1,36,33.816
46,6,11,2,47,44.085
46,94,3,2,50,28.273
46,83,2,2,50,33.602
46,93,4,2,51,36.278
47,109,3,1,6,28.417
47,104,13,1,7,28.356
47,102,11,1,7,27.892
47,110,8,1,8,28.391
47,87,10,1,9,28.934
47,111,8,1,9,28.696
47,108,4,1,12,27.949
47,83,2,1,13,28.408
47,57,2,1,14,28.406
47,79,5,1,14,28.587
47,70,12,1,15,28.981
47,67,10,1,17,29.377
47,103,12,1,18,28.235
47,106,1,1,18,29.419
47,88,13,1,19,28.036
47,87,10,2,20,29.389
47,93,4,1,22,35.864
47,101,5,1,22,28.093
47,60,1,1,22,28.167
47,104,13,2,23,28.306
47,110,8,2,24,28.331
47,94,3,1,26,29.115
47,79,5,2,26,28.167
47,6,11,1,26,29.296
47,111,8,2,26,28.086
47,108,4,2,29,28.874
47,70,12,2,30,28.386
47,109,3,2,30,27.858
47,103,12,2,31,27.974
47,94,3,2,32,28.986
47,83,2,2,32,28.188
47,60,1,2,33,28.352
47,102,11,2,33,27.693
47,93,4,2,34,28.772
47,88,13,2,35,28.365
47,79,5,3,35,28.057
47,67,10,2,38,29.803
47,110,8,3,39,28.692
47,57,2,2,41,29.402
47,70,12,3,44,28.736
47,111,8,3,46,29.049
48,109,3,1,17,21.663
48,110,8,1,19,22.708
48,6,11,1,20,22.314
48,94,3,1,21,21.532
48,104,13,1,21,22.241
48,108,4,1,21,22.099
48,88,13,1,21,23.036
48,102,11,1,21,22.243
48,93,4,1,22,22.078
48,57,2,1,23,23.377
48,83,2,1,23,22.310
48,103,12,1,27,22.351
48,87,10,1,28,24.148
48,111,8,1,28,22.322
48,75,12,1,29,22.641
48,106,1,1,29,22.274
48,60,1,1,29,21.820
48,67,10,1,32,23.212
48,101,5,1,34,22.366
48,79,5,1,35,21.837
48,110,8,2,35,21.889
48,109,3,2,39,21.804
48,94,3,2,41,21.601
48,93,4,2,41,22.166
48,103,12,2,42,22.388
48,104,13,2,42,22.394
48,108,4,2,44,21.761
48,6,11,2,44,22.197
48,88,13,2,45,22.079
48,102,11,2,45,21.794
48,83,2,2,48,22.143
48,57,2,2,50,21.853
48,111,8,2,49,22.475
48,67,10,2,62,24.010
48,83,2,3,64,22.607
49,106,1,1,10,30.678
49,6,11,1,10,22.960
49,67,10,1,10,23.636
49,87,10,1,10,26.156
49,111,8,1,10,23.532
49,57,2,1,11,23.298
49,83,2,1,11,25.548
49,94,3,1,11,23.314
49,79,5,1,11,23.586
49,101,5,1,11,24.305
49,109,3,1,11,22.738
49,103,12,1,11,23.689
49,108,4,1,11,23.046
49,88,13,1,11,23.769
49,60,1,1,11,22.982
49,75,12,1,18,23.175
49,106,1,2,24,25.100
49,104,13,1,26,22.681
49,111,8,2,30,23.477
49,87,10,2,35,24.339
50,87,10,1,1,40.078
50,111,8,1,16,26.335
50,106,1,1,17,24.344
50,6,11,1,18,24.454
50,104,13,1,19,24.096
50,57,2,1,20,24.671
50,102,11,1,20,23.998
50,93,4,1,22,24.398
50,108,4,1,22,24.612
50,79,5,1,22,25.498
50,75,12,1,22,26.693
50,83,2,1,22,24.410
50,94,3,1,22,26.149
50,101,5,1,22,25.290
50,88,13,1,22,25.920
50,109,3,1,22,29.661
50,67,10,1,22,25.936
50,110,8,1,22,25.249
50,57,2,2,26,25:16.864
50,103,12,1,26,25:17.308
50,104,13,2,26,25:19.879
50,6,11,2,26,25:20.985
50,102,11,2,26,25:21.825
50,93,4,2,26,25:22.369
50,108,4,2,26,25:22.009
50,83,2,2,26,25:22.264
50,111,8,2,26,25:23.130
50,79,5,2,26,25:23.637
50,94,3,2,26,25:22.796
50,101,5,2,26,25:23.223
50,88,13,2,26,25:24.139
50,75,12,2,26,25:24.989
50,110,8,2,26,25:27.938
50,109,3,2,26,25:28.247
50,67,10,2,26,25:30.188
50,57,2,3,28,31.643
50,102,11,3,30,31.480
51,6,11,1,1,30.623
51,60,1,1,1,33.583
51,83,2,1,7,17.560
51,57,2,1,7,17.536
51,106,1,1,7,17.516
51,109,3,1,7,17.591
51,103,12,1,7,17.625
51,79,5,1,7,17.464
51,75,12,1,7,17.531
51,108,4,1,7,17.845
51,88,13,1,7,17.522
51,101,5,1,7,17.455
51,110,8,1,7,18.399
51,6,11,2,7,17.594
51,60,1,2,7,17.516
51,67,10,1,7,24.781
51,83,2,2,8,23:56.402
51,57,2,2,8,23:56.696
51,106,1,2,8,23:56.871
51,109,3,2,8,23:58.719
51,103,12,2,8,23:59.578
51,79,5,2,8,24:01.000
51,75,12,2,8,24:01.547
51,108,4,2,8,24:05.614
51,88,13,2,8,24:05.955
51,110,8,2,8,24:07.186
51,6,11,3,8,24:10.186
51,60,1,3,8,24:09.513
51,67,10,2,8,24:10.651
51,106,1,3,21,23.469
51,79,5,3,27,22.777
51,6,11,4,27,33.281
51,75,12,3,28,23.088
51,60,1,4,28,22.995
51,67,10,3,28,23.720
51,108,4,3,29,24.137
51,88,13,3,29,23.113
51,110,8,3,29,23.638
51,103,12,3,30,22.846
51,83,2,3,31,23.111
51,57,2,3,32,22.445
51,109,3,3,32,22.387
51,106,1,4,37,23.367
51,6,11,5,42,28.960
51,83,2,4,43,23.199
51,67,10,4,42,24.002
51,79,5,4,43,22.963
51,109,3,4,43,22.822
51,75,12,4,43,23.002
51,108,4,4,43,24.820
51,88,13,4,43,22.745
51,110,8,4,43,23.367
51,60,1,5,43,22.489
51,57,2,4,44,22.800
51,57,2,5,45,21:40.911
51,83,2,5,45,21:42.010
51,6,11,6,44,19:40.725
51,67,10,5,44,19:41.863
51,79,5,5,45,21:39.801
51,109,3,5,45,21:42.435
51,75,12,5,45,21:39.712
51,108,4,5,45,21:32.871
51,88,13,5,45,21:30.227
51,106,1,5,45,21:25.145
51,110,8,5,45,21:09.095
51,60,1,6,45,21:06.590
52,110,8,1,1,30.165
52,109,3,1,1,30.211
52,108,4,1,1,37.108
52,110,8,2,14,29.433
52,79,5,1,15,30.112
52,57,2,1,16,41.352
52,102,11,1,16,29.767
52,67,10,1,17,30.054
52,111,8,1,17,29.862
52,101,5,1,18,30.068
52,104,13,1,18,29.770
52,87,10,1,19,30.188
52,75,12,1,20,29.602
52,94,3,1,25,28.748
52,83,2,1,26,29.750
52,109,3,2,27,30.111
52,106,1,1,28,30.261
52,88,13,1,30,29.662
52,60,1,1,30,29.395
52,6,11,1,35,33.317
52,104,13,2,42,29.409
52,67,10,2,42,29.988
52,108,4,2,47,31.368
52,110,8,3,50,29.675
53,109,3,1,7,23.562
53,106,1,1,10,22.560
53,6,11,1,10,22.865
53,110,8,1,11,22.496
53,60,1,1,11,22.616
53,83,2,1,13,22.625
53,87,10,1,14,23.016
53,111,8,1,14,24.737
53,102,11,1,15,22.482
53,57,2,1,16,23.983
53,94,3,1,16,22.106
53,79,5,1,16,22.159
53,88,13,1,17,30.826
53,75,12,1,28,22.880
53,93,4,1,28,22.641
53,67,10,1,28,23.635
53,108,4,1,29,21.991
53,70,12,1,29,22.700
53,104,13,1,30,22.625
53,111,8,2,33,24.063
53,87,10,2,34,23.114
53,106,1,2,35,23.111
53,102,11,2,36,22.772
53,60,1,2,41,24.366
53,79,5,2,44,22.530
53,93,4,2,44,22.503
53,57,2,2,45,23.180
53,94,3,2,45,22.568
53,104,13,2,44,22.917
53,70,12,2,44,22.686
53,6,11,2,44,33.016
53,88,13,2,44,22.527
53,75,12,2,45,22.612
54,75,12,1,1,26.177
54,6,11,1,11,29.061
54,79,5,1,14,26.999
54,108,4,1,18,34.807
54,103,12,1,18,36.314
54,109,3,1,19,26.287
54,94,3,1,23,26.394
54,111,8,1,24,26.739
54,88,13,1,25,27.211
54,93,4,1,26,27.299
54,67,10,1,26,26.985
54,60,1,1,27,26.666
54,104,13,1,28,27.204
54,102,11,1,28,26.473
54,87,10,1,31,27.300
54,106,1,1,34,26.940
54,103,12,2,34,37.483
54,110,8,1,36,32.991
54,57,2,1,40,27.162
54,83,2,1,41,26.512
54,108,4,2,43,27.750
54,75,12,2,45,26.635
54,109,3,2,46,25.882
54,101,5,1,53,28.535
54,88,13,2,55,32.943
55,103,12,1,1,36.189
55,67,10,1,9,30.422
55,102,11,1,10,29.745
55,110,8,1,11,29.707
55,106,1,1,13,30.243
55,108,4,1,13,29.683
55,101,5,1,13,30.559
55,79,5,1,14,30.204
55,88,13,1,14,30.277
55,109,3,1,14,29.770
55,93,4,1,17,29.950
55,94,3,1,18,29.427
55,83,2,1,19,29.600
55,75,12,1,27,29.985
55,87,10,1,27,30.708
55,57,2,1,30,30.382
55,103,12,2,29,30.566
55,111,8,1,34,29.892
55,60,1,1,39,40.497
55,6,11,1,48,29.863
55,67,10,2,50,31.199
55,83,2,2,51,30.129
55,75,12,2,51,30.555
55,88,13,2,51,29.809
55,93,4,2,51,30.614
55,57,2,2,52,30.925
55,60,1,2,51,29.934
55,103,12,3,52,36.630
55,108,4,2,53,30.203
55,109,3,2,59,29.552
56,101,5,1,1,25.719
56,106,1,1,6,24.275
56,83,2,1,7,23.398
56,60,1,1,8,24.022
56,57,2,1,8,23.860
56,6,11,1,8,30.765
56,87,10,1,8,24.552
56,102,11,1,8,25.432
56,88,13,1,8,23.417
56,67,10,1,8,26.686
56,103,12,1,9,23.730
56,111,8,1,8,24.738
56,108,4,1,9,22.684
56,75,12,1,10,25.163
56,79,5,1,10,23.470
56,93,4,1,10,23.910
56,104,13,1,10,23.669
56,101,5,2,10,23.475
56,94,3,1,11,24.256
56,109,3,1,12,22.602
56,94,3,2,18,22.518
56,106,1,2,30,23.687
56,6,11,2,30,31.356
56,79,5,2,32,23.208
56,110,8,1,32,22.692
56,60,1,2,33,25.401
56,93,4,2,33,23.537
56,104,13,2,33,23.288
56,109,3,2,34,22.490
56,87,10,2,34,2:33.964
56,103,12,2,36,23.650
56,108,4,2,36,23.686
56,67,10,2,36,31.422
56,111,8,2,38,36.599
56,94,3,3,43,22.787
56,110,8,2,42,22.888
56,83,2,2,46,22.853
56,6,11,3,50,23.180
57,57,2,1,1,19:23.979
57,94,3,1,1,19:24.529
57,75,12,1,1,19:23.442
57,109,3,1,1,19:21.607
57,79,5,1,1,19:19.722
57,83,2,1,1,19:19.205
57,104,13,1,1,19:20.469
57,101,5,1,1,19:20.946
57,108,4,1,1,19:13.898
57,106,1,1,1,19:14.255
57,102,11,1,1,19:14.906
57,103,12,1,1,19:14.123
57,93,4,1,1,19:17.291
57,87,10,1,1,19:16.990
57,60,1,1,1,19:17.042
57,111,8,1,1,19:17.995
57,6,11,1,1,19:21.539
57,110,8,1,1,19:23.297
57,88,13,1,1,19:23.014
57,87,10,2,3,38.297
57,83,2,2,4,24.936
57,79,5,2,16,24.617
57,101,5,2,17,24.076
57,88,13,2,17,37.317
57,6,11,2,17,32.278
57,108,4,2,18,24.679
57,57,2,2,19,24.061
57,109,3,2,19,24.172
57,94,3,2,20,24.622
57,75,12,2,20,24.317
57,110,8,2,20,24.029
57,102,11,2,20,24.145
57,60,1,2,20,24.774
57,93,4,2,21,24.511
57,111,8,2,21,24.248
57,106,1,2,23,25.199
57,104,13,2,25,24.398
57,83,2,3,25,24.734
57,87,10,3,27,25.924
57,88,13,3,33,24.135
57,94,3,3,34,26.950
57,109,3,3,34,23.848
57,101,5,3,34,25.254
57,57,2,3,35,24.345
57,75,12,3,36,24.589
57,79,5,3,36,24.817
57,111,8,3,37,24.024
57,108,4,3,38,24.666
57,83,2,4,38,24.675
57,93,4,3,39,25.502
57,110,8,3,39,27.146
57,60,1,3,39,25.444
57,106,1,3,40,24.855
57,6,11,3,40,25.270
57,94,3,4,46,23.906
57,102,11,3,53,24.836
57,87,10,4,53,25.793
58,75,12,1,1,24.214
58,108,4,1,20,24.885
58,6,11,1,23,28.518
58,102,11,1,26,24.810
58,87,10,1,26,25.474
58,88,13,1,27,24.101
58,111,8,1,27,24.297
58,93,4,1,28,24.162
58,104,13,1,28,25.077
58,79,5,1,29,24.474
58,60,1,1,31,26.216
58,112,8,1,31,24.863
58,113,10,1,31,27.681
58,101,5,1,41,24.414
58,103,12,1,42,24.684
58,110,2,1,45,24.708
58,75,12,2,47,24.507
58,109,3,1,47,23.874
58,83,2,1,49,24.552
58,104,13,2,51,24.577
58,88,13,2,53,24.232
58,108,4,2,54,24.245
58,113,10,2,53,26.393
58,60,1,2,54,28.080
58,102,11,2,54,24.551
58,87,10,2,54,25.466
58,112,8,2,54,25.688
58,6,11,2,54,24.401
58,93,4,2,55,24.853
58,79,5,2,55,24.695
58,112,8,3,59,40.028
58,110,2,2,62,28.765
58,83,2,2,62,52.874
58,109,3,2,62,23.645
58,110,2,3,63,24.724
58,6,11,3,62,24.686
58,60,1,3,63,24.809
58,113,10,3,63,25.780
58,110,2,4,78,24.235
59,94,3,1,10,21.289
59,83,2,1,10,21.587
59,57,2,1,10,22.406
59,109,3,1,10,21.508
59,108,4,1,10,21.840
59,93,4,1,10,22.140
59,103,12,1,10,22.036
59,104,13,1,10,22.000
59,88,13,1,10,25.724
59,101,5,1,10,21.615
59,6,11,1,10,22.012
59,110,8,1,10,22.085
59,113,10,1,10,26.329
59,111,8,1,11,21.357
59,106,1,1,22,22.178
59,102,11,1,27,21.480
59,87,10,1,31,22.714
59,113,10,2,34,28.501
59,60,1,1,35,22.040
59,111,8,2,35,22.384
59,79,5,1,39,22.123
59,87,10,2,47,23.098
59,113,10,3,48,23.217
60,75,3,1,2,23.993
60,104,13,1,4,38.338
60,12,15,1,11,24.373
60,108,4,1,12,24.899
60,106,1,1,12,24.925
60,103,14,1,12,24.884
60,102,11,1,12,31.998
60,57,2,1,13,24.839
60,79,4,1,13,24.688
60,6,11,1,13,24.107
60,101,15,1,13,25.226
60,110,8,1,13,24.621
60,111,8,1,14,26.046
60,115,10,1,14,25.798
60,93,1,1,15,24.353
60,114,13,1,15,25.046
60,83,2,1,16,24.262
60,94,3,1,17,24.767
60,75,3,2,19,24.105
60,104,13,2,19,24.317
60,60,14,1,24,24.626
60,57,2,2,28,24.076
60,103,14,2,28,25.525
60,6,11,2,29,24.046
60,12,15,2,29,24.775
60,83,2,2,30,32.897
60,102,11,2,30,24.223
60,101,15,2,31,24.471
60,106,1,2,32,24.176
60,79,4,2,32,24.655
60,111,8,2,32,23.983
60,108,4,2,33,25.640
60,114,13,2,33,24.328
60,115,10,2,33,25.343
60,110,8,2,36,24.248
60,93,1,2,37,24.341
60,75,3,3,38,24.191
60,94,3,2,39,23.848
60,104,13,3,39,24.983
60,83,2,3,54,24.566
61,101,15,1,1,30.866
61,60,14,1,3,32.024
61,115,10,1,5,51.007
61,116,10,1,12,31.168
61,104,13,1,14,31.068
61,60,14,2,20,31.184
61,115,10,2,21,32.479
61,60,14,3,22,39.502
61,116,10,2,23,31.500
61,114,13,1,25,30.696
61,110,8,1,26,29.983
61,6,11,1,26,30.280
61,94,3,1,27,29.809
61,104,13,2,26,32.277
61,93,1,1,27,30.856
61,79,4,1,27,34.340
61,103,14,1,27,31.138
61,57,2,1,28,32.112
61,102,11,1,27,32.299
61,101,15,2,27,30.652
61,106,1,1,28,31.002
61,75,3,1,28,44.608
61,108,4,1,28,30.654
61,83,2,1,28,30.167
61,12,15,1,28,30.864
61,57,2,2,31,38.198
61,101,15,3,31,30.701
61,94,3,2,33,27:01.361
61,103,14,2,32,24:52.090
61,6,11,2,32,24:52.612
61,57,2,3,32,24:54.731
61,115,10,3,31,25:21.462
61,114,13,2,32,24:51.384
61,102,11,2,32,24:56.541
61,106,1,2,33,26:49.484
61,12,15,2,32,24:48.372
61,101,15,4,32,24:38.974
61,116,10,3,31,24:46.154
61,108,4,2,33,26:24.953
61,75,3,2,33,26:21.158
61,93,1,2,33,26:22.211
61,104,13,3,32,24:13.539
61,60,14,4,32,24:12.323
61,79,4,2,33,26:14.827
61,103,14,3,33,1:05.390
61,6,11,3,33,1:02.892
61,57,2,4,33,1:05.870
61,114,13,3,33,1:03.280
61,102,11,3,33,1:00.172
61,12,15,3,33,57.601
61,101,15,5,33,56.733
61,104,13,4,33,56.083
61,60,14,5,33,52.043
61,115,10,4,32,51.222
61,116,10,4,32,49.729
61,102,11,4,40,29.742
62,83,2,1,2,21.377
62,57,2,1,2,22.426
62,94,3,1,2,22.718
62,93,1,1,2,22.029
62,75,3,1,2,21.890
62,108,4,1,2,21.407
62,101,15,1,2,21.275
62,106,1,1,2,21.323
62,104,13,1,2,21.353
62,60,14,1,2,21.398
62,110,8,1,2,23.532
62,102,11,1,2,22.485
62,79,4,1,2,21.965
62,12,15,1,2,21.452
62,114,13,1,2,22.266
62,103,14,1,2,22.264
62,111,8,1,2,21.970
62,115,10,1,2,22.019
62,116,10,1,2,21.372
62,83,2,2,3,22.072
62,57,2,2,3,22.164
62,94,3,2,3,22.104
62,93,1,2,3,22.244
62,75,3,2,3,22.100
62,108,4,2,3,22.551
62,101,15,2,3,22.240
62,106,1,2,3,22.587
62,104,13,2,3,22.319
62,110,8,2,3,22.755
62,60,14,2,3,21.750
62,102,11,2,3,22.669
62,79,4,2,3,22.355
62,12,15,2,3,21.621
62,114,13,2,3,22.542
62,103,14,2,3,22.176
62,111,8,2,3,21.730
62,115,10,2,3,21.454
62,116,10,2,3,21.404
62,93,1,3,21,25.892
62,114,13,3,21,26.202
62,108,4,3,22,26.952
62,101,15,3,22,27.033
62,60,14,3,22,26.620
62,102,11,3,22,26.729
62,104,13,3,24,26.172
62,111,8,3,24,26.595
62,106,1,3,25,27.082
62,110,8,3,28,26.843
62,116,10,3,31,27.186
62,115,10,3,32,27.245
62,94,3,3,35,26.743
62,83,2,3,36,26.938
62,57,2,3,37,26.907
62,103,14,3,39,26.027
62,12,15,3,40,26.442
62,79,4,3,41,28.639
62,116,10,4,43,26.984
62,75,3,3,51,26.607
62,83,2,4,63,26.573
62,94,3,4,64,26.319
63,102,11,1,8,54.673
63,110,8,1,9,23.814
63,111,8,1,9,26.672
63,104,13,1,18,28.042
63,12,15,1,21,22.043
63,60,14,1,21,23.087
63,93,1,1,22,21.779
63,103,14,1,22,21.756
63,116,10,1,22,23.098
63,83,2,1,23,22.311
63,101,15,1,23,22.798
63,108,4,1,23,21.864
63,115,10,1,23,24.006
63,94,3,1,24,23.565
63,79,4,1,25,22.406
63,75,3,1,27,22.382
63,111,8,2,27,21.424
63,57,2,1,28,22.220
63,106,1,1,28,21.613
63,110,8,2,28,21.919
63,6,11,1,37,21.572
63,60,14,2,38,21.973
63,103,14,2,39,21.432
63,102,11,2,39,22.871
63,57,2,2,42,22.078
63,116,10,2,42,22.502
63,79,4,2,46,21.762
63,93,1,2,46,21.856
63,104,13,2,47,26.065
63,111,8,3,50,22.405
63,115,10,2,50,22.310
63,108,4,2,51,22.467
63,83,2,2,53,21.638
63,75,3,2,57,21.345
63,106,1,2,58,22.292
63,94,3,2,60,21.592
63,12,15,2,61,23.479
64,57,2,1,29,23.783
64,108,4,1,30,23.874
64,104,13,1,30,24.428
64,60,14,1,31,24.369
64,110,8,1,31,23.928
64,93,1,1,32,24.150
64,102,11,1,33,24.521
64,94,3,1,34,23.746
64,75,3,1,35,24.548
64,116,10,1,34,25.202
64,79,4,1,36,24.715
64,101,15,1,37,23.935
64,115,10,1,37,24.797
64,6,11,1,43,24.077
64,111,8,1,43,23.703
64,12,15,1,45,23.803
64,103,14,1,58,23.474
64,114,13,1,64,24.430
64,57,2,2,67,24.244
65,110,8,1,1,19.970
65,102,11,1,2,20.402
65,12,15,1,7,20.168
65,108,4,1,7,20.533
65,115,10,1,8,22.440
65,106,1,1,9,19.836
65,114,13,1,9,20.253
65,111,8,1,9,22.149
65,116,10,1,9,21.759
65,93,1,1,10,20.064
65,57,2,1,11,22.470
65,104,13,1,11,20.156
65,83,2,1,11,20.356
65,79,4,1,11,20.082
65,94,3,1,12,19.769
65,75,3,1,13,21.874
65,6,11,1,13,20.048
65,60,14,1,18,19.841
65,12,15,2,34,19.983
65,102,11,2,34,20.193
65,110,8,2,34,20.029
65,115,10,2,34,1:09.761
65,116,10,2,34,21.958
65,115,10,3,44,21.587
65,116,10,3,44,24.780
65,75,3,2,47,15.277
65,57,2,2,47,15.432
65,60,14,2,47,14.945
65,104,13,2,47,15.085
65,106,1,2,47,15.092
65,114,13,2,47,14.943
65,108,4,2,47,15.866
65,93,1,2,47,15.119
65,79,4,2,47,14.994
65,12,15,3,47,15.432
65,6,11,2,47,15.064
65,102,11,3,47,14.881
65,83,2,2,47,21.346
65,110,8,3,47,21.438
65,116,10,4,46,15.054
65,115,10,4,47,15.058
65,75,3,3,48,33:18.466
65,57,2,3,48,33:20.923
65,60,14,3,48,33:20.416
65,104,13,3,48,33:21.830
65,106,1,3,48,33:22.544
65,114,13,3,48,33:23.526
65,108,4,3,48,33:30.409
65,93,1,3,48,33:32.724
65,79,4,3,48,33:35.163
65,12,15,4,48,33:34.526
65,6,11,3,48,33:36.437
65,102,11,4,48,33:37.324
65,111,8,2,48,34:08.175
65,83,2,3,48,33:55.229
65,110,8,4,48,33:56.172
65,116,10,5,47,30:28.965
65,115,10,5,48,33:34.176
65,116,10,6,48,1:26.440
66,106,1,1,14,30.798
66,114,13,1,15,30.226
66,115,10,1,15,31.457
66,79,4,1,16,29.951
66,83,2,1,17,30.572
66,93,1,1,17,30.534
66,104,13,1,17,30.781
66,110,8,1,17,30.092
66,94,3,1,18,29.803
66,12,15,1,18,31.288
66,111,8,1,18,29.775
66,57,2,1,19,30.263
66,75,3,1,24,29.682
66,108,4,1,24,30.531
66,101,15,1,28,30.207
66,102,11,1,28,30.586
66,116,10,1,31,30.983
66,94,3,2,32,30.123
66,6,11,1,33,31.327
66,103,14,1,34,30.996
66,60,14,1,37,31.069
66,106,1,2,38,31.368
67,106,1,1,1,28.386
67,111,8,1,1,26.419
67,116,10,1,21,22.759
67,102,11,1,23,21.210
67,110,8,1,25,37.309
67,75,3,1,26,23.477
67,111,8,2,25,21.953
67,114,13,1,26,21.234
67,110,8,2,26,46.315
67,83,2,1,27,21.752
67,12,15,1,27,21.131
67,60,14,1,27,21.546
67,57,2,1,28,21.219
67,103,14,1,28,20.936
67,94,3,1,29,20.936
67,108,4,1,31,21.692
67,115,10,1,33,22.400
67,6,11,1,36,21.227
67,101,15,1,36,21.238
67,106,1,2,37,21.924
67,93,1,1,41,21.226
67,79,4,1,41,21.410
67,75,3,2,54,20.961
67,57,2,2,69,21.640
68,102,11,1,1,21.129
68,114,13,1,12,21.145
68,104,13,1,13,22.564
68,103,14,1,14,21.391
68,60,14,1,17,21.086
68,116,10,1,27,22.000
68,79,4,1,29,21.151
68,102,11,2,29,27.122
68,108,4,1,30,26.474
68,83,2,1,30,21.071
68,110,8,1,30,21.606
68,57,2,1,31,21.005
68,94,3,1,32,21.090
68,75,3,1,32,21.735
68,12,15,1,32,22.663
68,111,8,1,33,21.152
68,106,1,1,34,21.143
68,115,10,1,34,21.798
68,6,11,1,37,21.896
68,104,13,2,45,20.850
68,116,10,2,45,23.182
68,103,14,2,46,21.472
68,93,1,1,48,21.431
68,60,14,2,49,20.841
68,114,13,2,51,26.604
68,57,2,2,53,21.421
68,94,3,2,60,21.236
69,106,1,1,2,34:07.731
69,57,2,1,2,34:08.376
69,83,2,1,2,34:09.149
69,108,4,1,2,34:12.218
69,79,4,1,2,34:11.281
69,60,14,1,2,34:15.222
69,12,15,1,2,34:18.580
69,93,1,1,2,34:19.122
69,6,11,1,2,34:22.984
69,101,15,1,2,34:26.994
69,103,14,1,2,34:27.861
69,104,13,1,2,34:27.244
69,102,11,1,2,34:30.250
69,110,8,1,2,34:32.543
69,114,13,1,2,34:35.695
69,115,10,1,2,34:35.728
69,111,8,1,2,34:37.164
69,116,10,1,2,34:36.977
69,75,3,1,2,34:36.405
69,6,11,2,18,28.110
69,75,3,2,18,27.892
69,110,8,2,18,27.812
69,60,14,2,18,28.145
69,101,15,2,19,28.772
69,111,8,2,19,27.543
69,79,4,2,20,28.817
69,108,4,2,21,31.706
69,83,2,2,22,28.209
69,103,14,2,23,28.213
69,102,11,2,23,28.137
69,12,15,2,24,29.743
69,115,10,2,24,29.319
69,116,10,2,25,29.253
69,57,2,2,27,40.266
69,93,1,2,28,37.509
69,104,13,2,28,28.685
69,106,1,2,29,28.433
69,114,13,2,30,29.134
69,75,3,3,38,27.848
69,104,13,3,46,28.180
69,75,3,4,48,29.082
70,94,3,1,1,22.569
70,116,10,1,1,23.715
70,108,4,1,1,38.267
70,102,11,1,1,26.573
70,57,2,1,2,24:09.259
70,101,15,1,2,24:10.190
70,60,14,1,2,24:11.890
70,93,1,1,2,24:12.527
70,114,13,1,2,24:13.630
70,111,8,1,2,24:14.435
70,12,15,1,2,24:14.979
70,110,8,1,2,24:17.487
70,6,11,1,2,24:17.844
70,115,10,1,2,24:17.042
70,104,13,1,2,24:17.615
70,79,4,1,2,24:17.127
70,94,3,2,2,24:16.349
70,116,10,2,2,24:17.420
70,102,11,2,2,24:16.349
70,101,15,2,3,39.522
70,60,14,2,3,40.882
70,93,1,2,3,42.786
70,114,13,2,3,40.740
70,111,8,2,3,39.081
70,12,15,2,3,37.122
70,6,11,2,3,35.451
70,110,8,2,3,29.374
70,115,10,2,3,36.813
70,104,13,2,3,39.839
70,79,4,2,3,34.492
70,94,3,3,3,35.245
70,102,11,3,3,36.899
70,57,2,2,4,21.731
70,102,11,4,11,29.191
70,6,11,3,15,36.457
70,57,2,3,19,21.516
70,79,4,3,20,21.623
70,94,3,4,20,21.047
70,110,8,3,21,22.186
70,114,13,3,22,21.819
70,111,8,3,23,22.704
70,104,13,3,30,21.295
70,93,1,3,32,21.951
70,102,11,5,33,21.874
70,115,10,3,34,22.113
70,60,14,3,36,22.703
70,101,15,3,37,21.642
70,12,15,3,39,21.523
70,94,3,5,40,20.848
70,57,2,4,47,21.208
70,6,11,4,53,21.172
70,104,13,4,68,21.543
72,115,10,1,4,35.573
72,75,3,1,8,19.287
72,60,14,1,10,18.664
72,57,2,1,20,19.770
72,94,3,1,21,19.142
72,111,8,1,23,20.646
72,104,13,1,24,19.163
72,102,11,1,27,19.049
72,110,8,1,27,18.634
72,103,14,1,27,19.389
72,79,4,1,30,19.449
72,83,2,1,31,18.873
72,93,1,1,31,20.327
72,101,15,1,31,19.240
72,114,13,1,31,19.850
72,115,10,2,30,24.578
72,12,15,1,33,19.018
72,102,11,2,33,20.043
72,116,10,1,33,19.999
72,106,1,1,34,19.490
72,57,2,2,39,18.868
72,94,3,2,40,18.578
72,56,11,1,40,19.708
72,108,4,1,42,20.443
72,60,14,2,44,18.681
72,75,3,2,47,18.555
72,83,2,2,67,21.730
72,57,2,3,70,19.202
72,110,8,2,68,25.533
73,102,11,1,1,37.190
73,79,4,1,22,23.812
73,60,14,1,22,25.157
73,94,3,1,23,32.456
73,111,8,1,23,24.168
73,115,10,1,23,24.714
73,108,4,1,24,24.168
73,116,10,1,24,24.928
73,57,2,1,25,25.619
73,103,14,1,25,24.846
73,12,15,1,25,24.797
73,102,11,2,25,30.551
73,106,1,1,26,24.557
73,75,3,1,26,23.906
73,93,1,1,26,24.283
73,83,2,1,26,24.308
