driver_name,driver_id,race_id,session,avg_pace_soft,std_pace_soft,laps_on_soft,deg_rate_soft,avg_pace_medium,std_pace_medium,laps_on_medium,deg_rate_medium,avg_pace_hard,std_pace_hard,laps_on_hard,deg_rate_hard,avg_pace_intermediate,std_pace_intermediate,laps_on_intermediate,deg_rate_intermediate,avg_pace_wet,std_pace_wet,laps_on_wet,deg_rate_wet
OCO,101.0,76,FP2,111.14633333333332,20.912387434777077,3,,,,0,,101.9678,2.360104819706108,10,0.3032115384615384,,,0,,,,0,
PER,75.0,76,FP2,94.946,0.0,1,,107.29342857142858,12.945898791919095,14,-0.8489174135723436,,,0,,,,0,,,,0,
RAI,6.0,76,FP2,96.561,0.0029999999999930083,2,,101.62918181818182,3.0142853161142775,11,0.36759993802293156,,,0,,,,0,,,,0,
RIC,79.0,76,FP2,104.20172727272728,11.925031550108136,11,-0.026560879368658922,,,0,,,,0,,,,0,,,,0,
RUS,110.0,76,FP2,97.49,0.0,1,,104.0,0.8390312866633772,12,-0.0841275303643721,,,0,,,,0,,,,0,
SAI,93.0,76,FP2,102.17490000000001,2.4820835783671757,10,0.3343577712609968,98.61800000000001,2.9092529396164,3,,,,0,,,,0,,,,0,
STR,103.0,76,FP2,100.22133333333333,3.374437269959078,3,,101.61583333333334,2.00352663376912,12,0.35373981962284784,,,0,,,,0,,,,0,
TSU,114.0,76,FP2,96.8365,0.14650000000000318,2,,101.58759999999998,2.703878813852426,10,0.35826203307935356,,,0,,,,0,,,,0,
VER,94.0,76,FP2,138.322,0.0,1,,109.08657142857143,13.489351327802904,14,-1.025759878419453,,,0,,,,0,,,,0,
VET,60.0,76,FP2,,,0,,101.66507692307692,1.8159035242730979,13,0.3324048795552811,103.2448888888889,2.8612490063857097,9,-0.2585485294117643,,,0,,,,0,
ALO,12.0,76,FP3,100.25425,2.1977286428264997,4,-0.621166666666668,,,0,,,,0,,,,0,,,,0,
BOT,83.0,76,FP3,97.23849999999999,3.2886919512170785,4,0.5595504885993485,,,0,,,,0,,,,0,,,,0,
GAS,104.0,76,FP3,95.61699999999999,0.2190000000000012,2,,97.01666666666667,0.298882734343904,3,,,,0,,,,0,,,,0,
GIO,102.0,76,FP3,103.98060000000001,13.79814297070443,5,1.209232198142415,,,0,,,,0,,,,0,,,,0,
HAM,57.0,76,FP3,97.38516666666665,3.053186391114845,6,-0.06454337899543368,,,0,,,,0,,,,0,,,,0,
LAT,111.0,76,FP3,96.118,0.0,1,,,,0,,,,0,,,,0,,,,0,
LEC,106.0,76,FP3,97.27674999999999,2.724161832105424,4,0.4259112149532705,,,0,,,,0,,,,0,,,,0,
MAZ,116.0,76,FP3,114.87133333333334,17.6677655224297,6,-0.4587565392354129,,,0,,,,0,,,,0,,,,0,
MSC,115.0,76,FP3,112.81366666666666,20.769740791727642,6,0.5660394736842101,,,0,,,,0,,,,0,,,,0,
NOR,108.0,76,FP3,95.85374999999999,0.5833563983535297,4,-0.1230000000000004,,,0,,,,0,,,,0,,,,0,
OCO,101.0,76,FP3,96.2415,0.5305000000000035,2,,,,0,,,,0,,,,0,,,,0,
PER,75.0,76,FP3,115.16420000000001,24.484818197405513,5,1.1733700787401573,,,0,,,,0,,,,0,,,,0,
RAI,6.0,76,FP3,110.859375,18.38949591436304,8,-0.869230740602903,,,0,,,,0,,,,0,,,,0,
RIC,79.0,76,FP3,119.0355,23.673367277385786,4,6.202517241379311,,,0,,,,0,,,,0,,,,0,
RUS,110.0,76,FP3,96.48599999999999,0.46300000000000097,2,,,,0,,,,0,,,,0,,,,0,
SAI,93.0,76,FP3,99.9612,3.7865684412142846,5,0.6837593856655287,,,0,,,,0,,,,0,,,,0,
STR,103.0,76,FP3,96.66566666666665,0.2599055383959519,3,,,,0,,,,0,,,,0,,,,0,
TSU,114.0,76,FP3,97.3665,0.7575000000000003,2,,,,0,,,,0,,,,0,,,,0,
VER,94.0,76,FP3,94.79499999999999,0.41199999999999903,2,,,,0,,,,0,,,,0,,,,0,
VET,60.0,76,FP3,96.22833333333334,0.3384379148709868,3,,,,0,,,,0,,,,0,,,,0,
ALO,12.0,76,Qualifying,102.61300000000001,4.626852133650556,3,,,,0,,,,0,,,,0,,,,0,
BOT,83.0,76,Qualifying,94.109,0.4870017111537403,3,,93.959,0.0,1,,,,0,,,,0,,,,0,
GAS,104.0,76,Qualifying,94.66250000000001,0.35872168877836474,4,-0.037699999999999644,94.583,0.0,1,,,,0,,,,0,,,,0,
GIO,102.0,76,Qualifying,95.92,0.0,1,,95.794,0.0,1,,,,0,,,,0,,,,0,
HAM,57.0,76,Qualifying,102.35900000000001,14.79121257706751,4,1.3592952380952383,93.797,0.0,1,,,,0,,,,0,,,,0,
LAT,111.0,76,Qualifying,96.241,0.0,1,,,,0,,,,0,,,,0,,,,0,
LEC,106.0,76,Qualifying,104.2085,17.240616411543996,4,-1.4571423423423437,93.928,0.0,1,,,,0,,,,0,,,,0,
MAZ,116.0,76,Qualifying,113.78833333333334,23.258704955827234,3,,,,0,,,,0,,,,0,,,,0,
MSC,115.0,76,Qualifying,96.75433333333335,0.3442647559977982,3,,,,0,,,,0,,,,0,,,,0,
NOR,108.0,76,Qualifying,94.151,0.28762939117320235,3,,93.88,0.0,1,,,,0,,,,0,,,,0,
OCO,101.0,76,Qualifying,96.099,0.0,1,,95.4155,0.03849999999999909,2,,,,0,,,,0,,,,0,
PER,75.0,76,Qualifying,100.63820000000001,13.660227924892032,5,1.0239459203036057,94.126,0.0519999999999996,2,,,,0,,,,0,,,,0,
RAI,6.0,76,Qualifying,118.82900000000001,22.493000000000002,2,,,,0,,,,0,,,,0,,,,0,
RIC,79.0,76,Qualifying,94.03933333333333,0.2628565303650512,3,,94.44550000000001,0.197499999999998,2,,,,0,,,,0,,,,0,
RUS,110.0,76,Qualifying,95.985,0.0,1,,95.73,0.0,1,,,,0,,,,0,,,,0,
SAI,93.0,76,Qualifying,94.0755,0.3073999837345513,4,-0.0610666666666674,94.388,0.0,1,,,,0,,,,0,,,,0,
STR,103.0,76,Qualifying,96.101,0.117999999999995,2,,,,0,,,,0,,,,0,,,,0,
TSU,114.0,76,Qualifying,95.46533333333333,0.49152811607159264,6,0.005885714285714643,,,0,,,,0,,,,0,,,,0,
VER,94.0,76,Qualifying,105.95766666666667,17.459083897947092,6,0.08233876221498358,93.464,0.0,1,,,,0,,,,0,,,,0,
VET,60.0,76,Qualifying,95.49766666666666,0.17596274858301258,3,,,,0,,,,0,,,,0,,,,0,
ALO,12.0,76,Race,,,0,,102.28899999999999,2.4479092806217015,13,-0.11958760522583968,102.96003703703705,1.1856592628226488,27,-0.0767350780532599,,,0,,,,0,
BOT,83.0,76,Race,,,0,,104.04615384615384,1.2558757193628687,13,-0.24020879120879107,101.02102777777776,0.7317097362460641,36,-0.012739302729417984,,,0,,,,0,
GAS,104.0,76,Race,,,0,,104.38187500000001,1.2319044643863442,8,-0.14296428571428613,103.4985,1.4834999999999994,2,,,,0,,,,0,
GIO,102.0,76,Race,,,0,,104.15668181818182,0.9495881588813134,22,-0.03243451367844247,102.04281481481483,0.8384893398927948,27,0.05252659919553657,,,0,,,,0,
HAM,57.0,76,Race,,,0,,101.68654545454547,0.290924033707135,11,0.03833636363636325,100.08752631578948,0.8390485757483734,38,-0.04565136589685943,,,0,,,,0,
LAT,111.0,76,Race,,,0,,106.25,0.5430635321948963,3,,103.52006666666668,1.0521969270689464,45,-0.013389263664751776,,,0,,,,0,
LEC,106.0,76,Race,,,0,,102.72959999999998,0.3792044830958608,10,-0.097854545454545,100.92510526315789,0.792661333054455,38,-0.011625637439667083,,,0,,,,0,
MAZ,116.0,76,Race,,,0,,104.5644,1.82693625504559,25,0.010216444672131194,106.01147619047619,0.9489653824308631,21,0.11524025974025981,,,0,,,,0,
MSC,115.0,76,Race,,,0,,103.9432222222222,1.9925414691224983,27,-0.05794708588957056,104.45257894736842,0.7008507098173791,19,0.04611945271515704,,,0,,,,0,
NOR,108.0,76,Race,,,0,,103.73575,0.6556031097394225,8,-0.005357142857141088,101.46448780487805,0.7573610835175568,41,-0.031583060883956945,,,0,,,,0,
OCO,101.0,76,Race,,,0,,103.15023076923077,1.277894431287184,13,-0.10547813453436006,104.02015000000002,0.4981062411775249,20,0.025459398496240918,,,0,,,,0,
PER,75.0,76,Race,,,0,,101.47304166666667,0.5169937523128856,24,-0.024398108197809663,100.58970833333335,0.45198225252461244,24,0.035185501285347004,,,0,,,,0,
RAI,6.0,76,Race,,,0,,103.47015384615385,1.0698671625777332,26,-0.0976132984806404,102.63172727272726,1.8023056743520651,22,0.13953770681031172,,,0,,,,0,
RIC,79.0,76,Race,,,0,,103.11222222222223,0.17473521414336757,9,-0.018366666666666493,101.46222499999999,0.5730635866769066,40,-0.028933125867550244,,,0,,,,0,
RUS,110.0,76,Race,,,0,,104.98442857142858,0.9059903590062344,7,-0.32675000000000043,103.03846341463415,1.0929348070969047,41,-0.043288529164177414,,,0,,,,0,
SAI,93.0,76,Race,103.4811111111111,0.8670643247244554,9,-0.041133333333332675,,,0,,101.4856,0.6350506200296168,40,-0.011938940436994953,,,0,,,,0,
STR,103.0,76,Race,,,0,,103.86755172413795,1.0264913653736605,29,-0.08185521038143931,102.12047368421052,0.8280648568815232,19,0.067222900763359,,,0,,,,0,
TSU,114.0,76,Race,104.35828571428571,0.5399107636017817,7,-0.14571428571428466,,,0,,102.47856097560975,0.8206947101435383,41,-0.037917330555630964,,,0,,,,0,
VER,94.0,76,Race,,,0,,101.58737500000001,0.2629267661821444,8,0.050321428571428455,100.24009756097561,0.6136864141172589,41,-0.03531884685692468,,,0,,,,0,
VET,60.0,76,Race,,,0,,103.50751515151514,1.1900875985383066,33,-0.0928416100780605,101.22279999999999,0.37338205634443855,15,0.05890577889447282,,,0,,,,0,
ALB,109.0,103,FP1,106.529,18.71699531174809,4,-0.6039999999999984,99.40446153846152,14.921808962389889,13,-0.18984957660968185,,,0,,,,0,,,,0,
BOT,83.0,103,FP1,106.81960000000001,23.268786007009478,5,0.667255813953489,99.56354545454543,14.49358505975307,11,-0.11959097320169221,,,0,,,,0,,,,0,
DOO,124.0,103,FP1,102.98029411764706,17.379521782376038,17,0.04692481511914565,,,0,,,,0,,,,0,,,,0,
DRU,138.0,103,FP1,111.70483333333333,17.747201107185575,6,6.428371428571431,,,0,,100.94725,12.861557426591073,8,0.9363333333333337,,,0,,,,0,
FIT,113.0,103,FP1,97.99692307692308,9.64702846605379,13,0.5047452504317791,,,0,,99.173,12.469756920913358,6,1.6774285714285697,,,0,,,,0,
GAS,104.0,103,FP1,112.89366666666666,22.442577902034536,9,-1.7015058962264136,,,0,,102.47409999999999,16.76836707881838,10,-0.46549061032863853,,,0,,,,0,
HAM,57.0,103,FP1,102.79433333333334,22.47271118984584,3,,,,0,,89.81471428571429,0.9803130278911255,7,-0.2101546610169499,,,0,,,,0,
KUB,56.0,103,FP1,107.83587499999999,23.664540389776747,8,-1.6932967741935476,,,0,,95.9344,10.938049124044012,5,-0.025100000000001788,,,0,,,,0,
LAW,121.0,103,FP1,110.20039999999999,26.65429813444728,5,-3.946924528301887,,,0,,105.65328571428572,19.939303181077786,7,1.254535714285713,,,0,,,,0,
LEC,106.0,103,FP1,107.96872727272729,24.388687851285443,11,0.5750136309758989,,,0,,,,0,,,,0,,,,0,
MAG,87.0,103,FP1,112.04675,22.96575725264682,4,-7.881057142857144,100.5517142857143,14.179066539034485,7,-0.11235121542330277,,,0,,,,0,,,,0,
OCO,101.0,103,FP1,98.65405882352941,16.863871603731095,17,-0.26121401971522457,,,0,,,,0,,,,0,,,,0,
OWA,137.0,103,FP1,103.655625,16.545848799151255,8,0.7982500000000007,103.20949999999999,16.028396675899934,8,-1.6688500000000002,,,0,,,,0,,,,0,
PER,75.0,103,FP1,110.607,25.211849163967855,15,-0.9096820303383899,,,0,,,,0,,,,0,,,,0,
RIC,79.0,103,FP1,102.28416666666668,19.262852916227704,6,0.026885714285715474,,,0,,100.721125,18.39297649537386,8,-0.9786992481203007,,,0,,,,0,
RUS,110.0,103,FP1,101.65709090909091,20.387156765761517,11,-1.3726727272727275,,,0,,91.4295,3.4326308787867057,12,-0.2713429752066114,,,0,,,,0,
SAR,119.0,103,FP1,111.094,22.996000000000002,2,,,,0,,98.64926666666666,12.7294018579909,15,-0.7876716417910451,,,0,,,,0,
SHW,134.0,103,FP1,101.61038461538462,15.03387777162203,13,0.19392725899823804,,,0,,,,0,,,,0,,,,0,
TSU,114.0,103,FP1,88.2625,0.2715000000000032,2,,99.98844444444444,14.3130034437307,18,-0.5032833407446337,,,0,,,,0,,,,0,
VET,60.0,103,FP1,103.81199999999998,20.048921018349088,5,1.605745614035088,,,0,,94.0296,7.382691828865674,5,-2.177760869565218,,,0,,,,0,
ALB,109.0,103,FP2,106.85274999999999,19.928034240423713,4,-0.37429999999999886,,,0,,98.12611111111113,12.915231446667446,18,-0.3398201174743023,,,0,,,,0,
ALO,12.0,103,FP2,90.23700000000001,2.3877122418750534,8,0.6974238310708896,104.087,16.147811384209316,12,0.04620171149144244,,,0,,,,0,,,,0,
BOT,83.0,103,FP2,111.7424,21.00282676784247,5,-2.2106037735849067,,,0,,97.033125,12.246288192116623,16,-0.08177754305396097,,,0,,,,0,
GAS,104.0,103,FP2,90.76712500000001,2.037707930341099,8,0.5513324607329848,105.61963636363636,22.637172788751,11,-0.4534765519314592,,,0,,,,0,,,,0,
HAM,57.0,103,FP2,85.79499999999999,0.03399999999999892,2,,104.94791666666667,19.280813046732636,12,-0.6320200642054573,,,0,,,,0,,,,0,
LAT,111.0,103,FP2,104.8395,20.834148095134587,10,-2.5256105263157895,100.6855,16.500331534548028,12,-0.33849988503104167,,,0,,,,0,,,,0,
LEC,106.0,103,FP2,97.08266666666667,16.089273493714856,3,,95.15217647058823,11.874511711250396,17,0.3474443960511034,,,0,,,,0,,,,0,
MAG,87.0,103,FP2,115.586,7.6370000000000005,2,,,,0,,98.81771428571429,17.584723879503123,14,-0.19463749999999969,,,0,,,,0,
MSC,115.0,103,FP2,96.68133333333333,13.176042661672826,3,,98.22933333333332,14.14682385398064,15,-0.3928915329275042,,,0,,,,0,,,,0,
NOR,108.0,103,FP2,97.61755555555555,15.501895612480649,9,-2.3005929487179495,,,0,,103.591,20.92670616965583,9,-0.4816993670886076,,,0,,,,0,
OCO,101.0,103,FP2,97.69,16.4239992896574,3,,98.3238888888889,17.271337575715464,18,-0.45690625421518793,,,0,,,,0,,,,0,
PER,75.0,103,FP2,101.36975,25.032552470483314,4,2.314199999999999,95.29681818181817,14.483601559997442,11,0.8641711668273869,,,0,,,,0,,,,0,
RIC,79.0,103,FP2,119.07849999999999,6.177500000000003,2,,102.47633333333333,21.64060175277533,3,,,,0,,,,0,,,,0,
RUS,110.0,103,FP2,101.3505,15.863500000000002,2,,101.66923529411764,19.196282187626583,17,-0.936836122945831,,,0,,,,0,,,,0,
SAI,93.0,103,FP2,107.77283333333334,19.083918163527695,6,-1.8222663043478269,97.26391666666666,17.244989612726805,12,-0.2798814862267778,,,0,,,,0,,,,0,
STR,103.0,103,FP2,94.5621,8.261676070265644,10,-0.6062832080200504,101.6828,16.298690259036157,5,0.9959843260188083,,,0,,,,0,,,,0,
TSU,114.0,103,FP2,87.186,0.5059999999999931,2,,,,0,,98.1585,15.403036867773833,20,-0.5527360171001066,,,0,,,,0,
VER,94.0,103,FP2,96.54325,19.456860671431553,4,-1.8458,93.47189999999999,9.509239154106915,10,-0.3486825771630968,,,0,,,,0,,,,0,
VET,60.0,103,FP2,106.50966666666666,14.252427871146104,3,,100.72525,18.182891555319248,16,-1.1647038439324904,,,0,,,,0,,,,0,
ZHO,117.0,103,FP2,109.28625,23.61825608904053,4,-1.9619000000000009,101.00521052631579,18.14704260835255,19,-0.32662847677979867,,,0,,,,0,,,,0,
ALB,109.0,103,FP3,107.95266666666666,19.35212209437393,9,-0.6429585459183684,,,0,,,,0,,,,0,,,,0,
ALO,12.0,103,FP3,107.64625,22.052603138575275,4,-1.4447000000000008,104.9248,17.438290941488507,5,0.3760689655172416,,,0,,,,0,,,,0,
BOT,83.0,103,FP3,108.02855555555556,24.265594546422264,9,0.9480728643216071,,,0,,,,0,,,,0,,,,0,
GAS,104.0,103,FP3,111.0972,23.830562883826307,5,-1.8476999999999992,100.94200000000001,13.255999999999993,2,,,,0,,,,0,,,,0,
HAM,57.0,103,FP3,93.50699999999999,13.740445165034984,6,1.1637249011857695,,,0,,,,0,,,,0,,,,0,
LAT,111.0,103,FP3,112.61342857142859,22.530263335327078,7,-1.7979339999999997,,,0,,,,0,,,,0,,,,0,
LEC,106.0,103,FP3,100.325,20.822894899605096,3,,93.06477777777776,13.511487357699886,9,-1.2276935028248583,,,0,,,,0,,,,0,
MAG,87.0,103,FP3,106.84633333333335,22.537639263142793,9,1.514336666666667,,,0,,,,0,,,,0,,,,0,
MSC,115.0,103,FP3,104.38681818181819,18.753881178030046,11,1.1013811674774154,,,0,,,,0,,,,0,,,,0,
NOR,108.0,103,FP3,109.85819999999998,22.017790410483975,5,-1.3478709677419354,,,0,,,,0,,,,0,,,,0,
OCO,101.0,103,FP3,109.48400000000001,23.238310297868043,4,-0.32779999999999593,104.45533333333333,18.990557659590255,6,0.4964407216494841,,,0,,,,0,,,,0,
PER,75.0,103,FP3,112.768,27.86428459515873,4,0.6968000000000012,109.5685,25.46253862540026,4,0.8391888888888881,,,0,,,,0,,,,0,
RIC,79.0,103,FP3,98.92977777777777,17.313147873334607,9,-0.041832324455206404,,,0,,,,0,,,,0,,,,0,
RUS,110.0,103,FP3,94.88199999999999,17.715280330833036,5,2.889666666666665,,,0,,,,0,,,,0,,,,0,
SAI,93.0,103,FP3,113.1135,27.50086617272263,4,9.255714285714282,88.39750000000001,1.1149099739440853,8,0.1985504587155963,,,0,,,,0,,,,0,
STR,103.0,103,FP3,112.46836363636363,24.8527030440361,11,-1.2150212632895558,,,0,,,,0,,,,0,,,,0,
TSU,114.0,103,FP3,113.69950000000001,20.897269771830647,6,1.3032857142857126,114.89266666666664,20.930792114861667,6,-3.7179227467811145,,,0,,,,0,,,,0,
VER,94.0,103,FP3,104.39914285714285,22.81225617594048,7,1.5307371134020633,,,0,,,,0,,,,0,,,,0,
VET,60.0,103,FP3,105.26440000000002,22.1838011044095,5,-1.6945815217391311,,,0,,,,0,,,,0,,,,0,
ZHO,117.0,103,FP3,106.33733333333333,21.18187512945915,9,0.8462902010050247,,,0,,,,0,,,,0,,,,0,
ALB,109.0,103,Qualifying,105.96775000000001,21.36265648713895,4,-3.480469879518071,,,0,,,,0,,,,0,,,,0,
ALO,12.0,103,Qualifying,85.645,0.32151671807232424,4,-0.08186666666666581,,,0,,,,0,,,,0,,,,0,
BOT,83.0,103,Qualifying,85.892,0.0,1,,,,0,,,,0,,,,0,,,,0,
GAS,104.0,103,Qualifying,86.01299999999999,0.2156710458081952,3,,,,0,,,,0,,,,0,,,,0,
HAM,57.0,103,Qualifying,96.64275,20.055677829170968,8,-0.08777215189873426,,,0,,,,0,,,,0,,,,0,
LAT,111.0,103,Qualifying,86.44749999999999,0.393499999999996,2,,,,0,,,,0,,,,0,,,,0,
LEC,106.0,103,Qualifying,84.8085,0.5083574038016958,6,-0.09580465116279076,,,0,,,,0,,,,0,,,,0,
MAG,87.0,103,Qualifying,86.13966666666666,0.23885048786961963,3,,,,0,,,,0,,,,0,,,,0,
MSC,115.0,103,Qualifying,103.31066666666668,24.752073836796423,6,-3.2180172413793104,,,0,,,,0,,,,0,,,,0,
NOR,108.0,103,Qualifying,85.15400000000001,0.2997745819778546,5,-0.06058020477815619,,,0,,,,0,,,,0,,,,0,
OCO,101.0,103,Qualifying,85.22224999999999,0.3103106306590199,4,-0.0503,,,0,,,,0,,,,0,,,,0,
PER,75.0,103,Qualifying,84.59366666666666,0.35284683488574314,6,-0.04986666666666589,,,0,,,,0,,,,0,,,,0,
RIC,79.0,103,Qualifying,85.503,0.36639213965367784,5,-0.07159999999999987,,,0,,,,0,,,,0,,,,0,
RUS,110.0,103,Qualifying,91.72885714285712,16.451345393775735,7,-0.07508333333333334,,,0,,,,0,,,,0,,,,0,
SAI,93.0,103,Qualifying,95.2748,21.509977186412815,5,-3.5951770428015557,,,0,,,,0,,,,0,,,,0,
STR,103.0,103,Qualifying,103.10200000000002,24.91245601434485,6,-3.242318965517242,,,0,,,,0,,,,0,,,,0,
TSU,114.0,103,Qualifying,85.7384,0.30513839483093924,5,-0.0610000000000004,,,0,,,,0,,,,0,,,,0,
VER,94.0,103,Qualifying,84.41,0.4216785505571753,5,-0.07585324232081943,,,0,,,,0,,,,0,,,,0,
VET,60.0,103,Qualifying,99.98657142857144,23.25156290818897,7,-2.575706090651558,,,0,,,,0,,,,0,,,,0,
ZHO,117.0,103,Qualifying,85.78966666666668,0.41523835190031644,3,,,,0,,,,0,,,,0,,,,0,
ALB,109.0,103,Race,,,0,,91.94313333333335,1.3220557661796615,30,-0.010359443532996282,91.61238095238095,0.21449175279749264,21,-2.727272727280677e-05,,,0,,,,0,
ALO,12.0,103,Race,,,0,,92.35688235294117,0.526617830214991,17,0.07249509803921568,91.09533333333333,0.40650406585365995,6,-0.12611428571428493,,,0,,,,0,
BOT,83.0,103,Race,,,0,,91.39479999999999,0.7551187986005922,25,-0.0068676686217007095,93.06039285714289,0.5557573557951409,28,0.005356048166392913,,,0,,,,0,
GAS,104.0,103,Race,92.94441666666667,0.6008448854645321,12,-0.018933566433566293,,,0,,91.95158536585366,0.7466302502025681,41,0.031389065070226506,,,0,,,,0,
HAM,57.0,103,Race,,,0,,91.78287499999999,0.6881969989581456,16,0.0675588235294118,90.29873529411765,0.3023163816875918,34,0.00469714615638403,,,0,,,,0,
LAT,111.0,103,Race,,,0,,92.57542857142859,1.480557554933069,28,-0.033543057076674085,92.10885714285715,0.1713932503294787,21,0.01879350649350633,,,0,,,,0,
LEC,106.0,103,Race,,,0,,91.18626315789474,0.3528624067768374,19,0.046482456140350674,90.05485714285714,0.23235553334825387,35,-0.005862252932432645,,,0,,,,0,
MAG,87.0,103,Race,,,0,,92.06574074074075,0.6668566725118111,27,0.032809063157460606,93.34984615384617,0.7502853658292385,26,0.03834735042735025,,,0,,,,0,
MSC,115.0,103,Race,,,0,,92.18942424242424,1.2953672003160837,33,-0.01563466924670948,91.73405555555556,0.4034698766426355,18,0.025177502579979257,,,0,,,,0,
NOR,108.0,103,Race,,,0,,90.77871428571429,1.3572095547520298,28,-0.04516345507656142,91.00266666666668,0.21040569278314522,24,0.019766786632390766,,,0,,,,0,
OCO,101.0,103,Race,,,0,,92.18191666666668,0.49367389005518786,12,0.11475874125874146,90.486525,0.7764930130883343,40,-0.05254393766628657,,,0,,,,0,
PER,75.0,103,Race,,,0,,90.97461538461539,0.4418230656063284,13,0.10241208791208749,89.81918421052632,0.6841602557443445,38,-0.040564425836396995,,,0,,,,0,
RIC,79.0,103,Race,,,0,,92.55735294117646,0.44075642748994953,17,0.07559803921568635,91.26408108108107,0.38097211207989373,37,-0.004861988567100167,,,0,,,,0,
RUS,110.0,103,Race,,,0,,90.31206451612903,1.1944727527775558,31,-0.036588996572788114,90.51668181818182,0.29589423576732693,22,-0.016836250705816038,,,0,,,,0,
SAI,93.0,103,Race,,,0,,91.24913333333335,0.3070528438052477,15,0.013978571428572041,89.99389473684211,0.633956033236977,38,-0.04107565167135121,,,0,,,,0,
STR,103.0,103,Race,,,0,,91.20889285714284,1.1168817349876312,28,-0.03781206438558072,91.20245833333335,0.3432006190707636,24,-0.0269029636202307,,,0,,,,0,
TSU,114.0,103,Race,90.74163157894736,0.8582077536799906,19,0.14688245614035086,92.28500000000001,0.4077303030190426,12,0.08769230769230751,91.50418181818183,0.37769102768889395,22,-0.028597402597402437,,,0,,,,0,
VER,94.0,103,Race,,,0,,90.84955555555555,0.46399344131167186,18,0.08151496388028916,90.08797222222223,0.3631346158498177,36,-0.023946558549775745,,,0,,,,0,
VET,60.0,103,Race,,,0,,92.5673043478261,0.5856246338058428,23,0.07399011857707519,91.0825806451613,0.4083279654485164,31,-0.001428693994280303,,,0,,,,0,
ZHO,117.0,103,Race,90.996,0.9915176918912414,12,0.05079720279720276,92.571,0.41231895794023804,13,0.008164835164834728,91.6425,0.5104242014095887,26,0.016070876162506093,,,0,,,,0,
ALB,109.0,84,FP1,99.70100000000001,11.99440928099421,3,,93.91392857142857,11.782071467544512,14,-0.6099017605365444,,,0,,,,0,,,,0,
ALO,12.0,84,FP1,87.2465,6.790577681611483,4,-1.1823999999999983,,,0,,86.01666666666667,2.891269502023865,9,-0.2965303030303023,,,0,,,,0,
BOT,83.0,84,FP1,93.00971428571428,13.77656976499578,7,0.21467805755395725,87.53442857142859,5.83827564702218,7,-0.7854285714285706,,,0,,,,0,,,,0,
GAS,104.0,84,FP1,90.88999999999999,12.083495548336446,3,,95.81371428571428,16.0209268432999,14,-0.8950420945256718,,,0,,,,0,,,,0,
HAM,57.0,84,FP1,93.26383333333335,11.562335871507777,6,-1.367800000000001,,,0,,88.37392857142858,4.445589426841037,14,-0.1008744644678681,,,0,,,,0,
LAT,111.0,84,FP1,112.00240000000001,24.2765543980195,5,4.129297297297297,92.99715384615385,8.679414335489499,13,-0.44569291535007494,,,0,,,,0,,,,0,
LEC,106.0,84,FP1,93.37660000000001,18.297322400832318,5,-1.7859850746268668,,,0,,91.30224999999999,12.355630181722823,8,-0.003173985547526942,,,0,,,,0,
MAG,87.0,84,FP1,97.4146,17.427006600102033,5,-1.691999999999998,89.96866666666665,8.673133548813576,6,-1.6270559006211187,,,0,,,,0,,,,0,
MSC,115.0,84,FP1,95.34559999999999,15.410945611480173,5,-2.5561,,,0,,87.492,0.8419999999999987,2,,,,0,,,,0,
NOR,108.0,84,FP1,84.98412499999999,2.205157898966646,8,0.6030422322775256,93.83771428571428,13.697378672205714,7,0.43792857142857144,,,0,,,,0,,,,0,
OCO,101.0,84,FP1,92.89850000000001,17.674573665296712,10,-1.1362380952380957,92.01637500000001,14.631699302691228,8,-0.14676050420168074,,,0,,,,0,,,,0,
PER,75.0,84,FP1,100.12263636363636,20.904251099945835,11,1.7272061135371177,,,0,,,,0,,,,0,,,,0,
RIC,79.0,84,FP1,84.70657142857144,2.171748134380152,7,0.6140270270270268,92.08377777777778,11.26685428618711,9,0.4335000000000001,,,0,,,,0,,,,0,
RUS,110.0,84,FP1,92.00174999999999,11.986167608435151,8,1.091666666666666,,,0,,86.03711111111112,2.1177292579261717,9,-0.1464990936555891,,,0,,,,0,
SAI,93.0,84,FP1,79.806,0.0,1,,,,0,,84.39630000000001,1.6644945809464209,10,0.02946586345381545,,,0,,,,0,
STR,103.0,84,FP1,109.7366,25.187078882633458,5,-4.1254,90.95481818181817,11.035861393394486,11,-0.5255357914965169,,,0,,,,0,,,,0,
TSU,114.0,84,FP1,89.79875,14.323234627258602,4,-2.9142000000000006,93.53140000000002,13.540692423457033,15,-0.6775572995461424,,,0,,,,0,,,,0,
VER,94.0,84,FP1,95.70892857142857,24.318064638877253,14,-1.11564821727378,,,0,,,,0,,,,0,,,,0,
VET,60.0,84,FP1,81.661,0.0,1,,92.89827272727274,10.843796476166865,11,-0.49846490566037743,,,0,,,,0,,,,0,
ZHO,117.0,84,FP1,92.57150000000001,16.51118400509182,4,-1.896241379310344,89.52085714285714,7.4657412688813105,7,-0.6462499999999998,,,0,,,,0,,,,0,
ALB,109.0,84,FP2,96.89233333333334,15.1498805789206,6,-0.11024844720496978,90.05041666666666,10.626754196040086,12,-0.4403986834573555,,,0,,,,0,,,,0,
ALO,12.0,84,FP2,95.49375,15.46750904921345,4,6.562699999999994,86.88129999999998,6.983629644389802,10,-0.39387773953993854,,,0,,,,0,,,,0,
