date,driver_id,team_id,position,driver_name,points,year,round,position_status
2014-05-11,14,2,11,Jenson Button,0.0,2014,5,CLAS
2014-05-11,87,2,12,Kevin Magnussen,0.0,2014,5,CLAS
2014-05-11,30,11,13,Felipe Massa,0.0,2014,5,CLAS
2014-05-11,88,16,14,Daniil Kvyat,0.0,2014,5,CLAS
2014-05-11,78,23,15,Pastor Maldonado,0.0,2014,5,CLAS
2014-05-11,82,3,16,Esteban Gutierrez,0.0,2014,5,CLAS
2014-05-11,59,3,17,Adrian Sutil,0.0,2014,5,CLAS
2014-05-11,84,26,18,Jules Bianchi,0.0,2014,5,CLAS
2014-05-11,85,26,19,Max Chilton,0.0,2014,5,CLAS
2014-05-11,89,27,20,Marcus Ericsson,0.0,2014,5,CLAS
2014-05-11,69,27,21,Kamui Kobayashi,0.0,2014,5,NC
2014-05-11,80,16,22,Jean-Eric Vergne,0.0,2014,5,NC
2014-05-25,51,22,1,Nico Rosberg,25.0,2014,6,CLAS
2014-05-25,57,22,2,Lewis Hamilton,18.0,2014,6,CLAS
2014-05-25,79,14,3,Daniel Ricciardo,15.0,2014,6,CLAS
2014-05-25,12,1,4,Fernando Alonso,12.0,2014,6,CLAS
2014-05-25,70,20,5,Nico Hulkenberg,10.0,2014,6,CLAS
2014-05-25,14,2,6,Jenson Button,8.0,2014,6,CLAS
2014-05-25,30,11,7,Felipe Massa,6.0,2014,6,CLAS
2014-05-25,67,23,8,Romain Grosjean,4.0,2014,6,CLAS
2014-05-25,84,26,9,Jules Bianchi,2.0,2014,6,CLAS
2014-05-25,87,2,10,Kevin Magnussen,1.0,2014,6,CLAS
2014-05-25,89,27,11,Marcus Ericsson,0.0,2014,6,CLAS
2014-05-25,6,1,12,Kimi Räikkönen,0.0,2014,6,CLAS
2014-05-25,69,27,13,Kamui Kobayashi,0.0,2014,6,CLAS
2014-05-25,85,26,14,Max Chilton,0.0,2014,6,CLAS
2014-05-25,82,3,15,Esteban Gutierrez,0.0,2014,6,NC
2014-05-25,83,11,16,Valtteri Bottas,0.0,2014,6,NC
2014-05-25,80,16,17,Jean-Eric Vergne,0.0,2014,6,NC
2014-05-25,59,3,18,Adrian Sutil,0.0,2014,6,NC
2014-05-25,88,16,19,Daniil Kvyat,0.0,2014,6,NC
2014-05-25,60,14,20,Sebastian Vettel,0.0,2014,6,NC
2014-05-25,75,20,21,Sergio Perez,0.0,2014,6,NC
2014-05-25,78,23,22,Pastor Maldonado,0.0,2014,6,NC
2014-06-08,79,14,1,Daniel Ricciardo,25.0,2014,7,CLAS
2014-06-08,51,22,2,Nico Rosberg,18.0,2014,7,CLAS
2014-06-08,60,14,3,Sebastian Vettel,15.0,2014,7,CLAS
2014-06-08,14,2,4,Jenson Button,12.0,2014,7,CLAS
2014-06-08,70,20,5,Nico Hulkenberg,10.0,2014,7,CLAS
2014-06-08,12,1,6,Fernando Alonso,8.0,2014,7,CLAS
2014-06-08,83,11,7,Valtteri Bottas,6.0,2014,7,CLAS
2014-06-08,80,16,8,Jean-Eric Vergne,4.0,2014,7,CLAS
2014-06-08,87,2,9,Kevin Magnussen,2.0,2014,7,CLAS
2014-06-08,6,1,10,Kimi Räikkönen,1.0,2014,7,CLAS
2014-06-08,75,20,11,Sergio Perez,0.0,2014,7,CLAS
2014-06-08,30,11,12,Felipe Massa,0.0,2014,7,CLAS
2014-06-08,59,3,13,Adrian Sutil,0.0,2014,7,CLAS
2014-06-08,82,3,14,Esteban Gutierrez,0.0,2014,7,CLAS
2014-06-08,67,23,15,Romain Grosjean,0.0,2014,7,NC
2014-06-08,88,16,16,Daniil Kvyat,0.0,2014,7,NC
2014-06-08,57,22,17,Lewis Hamilton,0.0,2014,7,NC
2014-06-08,69,27,18,Kamui Kobayashi,0.0,2014,7,NC
2014-06-08,78,23,19,Pastor Maldonado,0.0,2014,7,NC
2014-06-08,89,27,20,Marcus Ericsson,0.0,2014,7,NC
2014-06-08,85,26,21,Max Chilton,0.0,2014,7,NC
2014-06-08,84,26,22,Jules Bianchi,0.0,2014,7,NC
2014-06-22,51,22,1,Nico Rosberg,25.0,2014,8,CLAS
2014-06-22,57,22,2,Lewis Hamilton,18.0,2014,8,CLAS
2014-06-22,83,11,3,Valtteri Bottas,15.0,2014,8,CLAS
2014-06-22,30,11,4,Felipe Massa,12.0,2014,8,CLAS
2014-06-22,12,1,5,Fernando Alonso,10.0,2014,8,CLAS
2014-06-22,75,20,6,Sergio Perez,8.0,2014,8,CLAS
2014-06-22,87,2,7,Kevin Magnussen,6.0,2014,8,CLAS
2014-06-22,79,14,8,Daniel Ricciardo,4.0,2014,8,CLAS
2014-06-22,70,20,9,Nico Hulkenberg,2.0,2014,8,CLAS
2014-06-22,6,1,10,Kimi Räikkönen,1.0,2014,8,CLAS
2014-06-22,14,2,11,Jenson Button,0.0,2014,8,CLAS
2014-06-22,78,23,12,Pastor Maldonado,0.0,2014,8,CLAS
2014-06-22,59,3,13,Adrian Sutil,0.0,2014,8,CLAS
2014-06-22,67,23,14,Romain Grosjean,0.0,2014,8,CLAS
2014-06-22,84,26,15,Jules Bianchi,0.0,2014,8,CLAS
2014-06-22,69,27,16,Kamui Kobayashi,0.0,2014,8,CLAS
2014-06-22,85,26,17,Max Chilton,0.0,2014,8,CLAS
2014-06-22,89,27,18,Marcus Ericsson,0.0,2014,8,CLAS
2014-06-22,82,3,19,Esteban Gutierrez,0.0,2014,8,CLAS
2014-06-22,80,16,20,Jean-Eric Vergne,0.0,2014,8,NC
2014-06-22,60,14,21,Sebastian Vettel,0.0,2014,8,NC
2014-06-22,88,16,22,Daniil Kvyat,0.0,2014,8,NC
2014-07-06,57,22,1,Lewis Hamilton,25.0,2014,9,CLAS
2014-07-06,83,11,2,Valtteri Bottas,18.0,2014,9,CLAS
2014-07-06,79,14,3,Daniel Ricciardo,15.0,2014,9,CLAS
2014-07-06,14,2,4,Jenson Button,12.0,2014,9,CLAS
2014-07-06,60,14,5,Sebastian Vettel,10.0,2014,9,CLAS
2014-07-06,12,1,6,Fernando Alonso,8.0,2014,9,CLAS
2014-07-06,87,2,7,Kevin Magnussen,6.0,2014,9,CLAS
2014-07-06,70,20,8,Nico Hulkenberg,4.0,2014,9,CLAS
2014-07-06,88,16,9,Daniil Kvyat,2.0,2014,9,CLAS
2014-07-06,80,16,10,Jean-Eric Vergne,1.0,2014,9,CLAS
2014-07-06,75,20,11,Sergio Perez,0.0,2014,9,CLAS
2014-07-06,67,23,12,Romain Grosjean,0.0,2014,9,CLAS
2014-07-06,59,3,13,Adrian Sutil,0.0,2014,9,CLAS
2014-07-06,84,26,14,Jules Bianchi,0.0,2014,9,CLAS
2014-07-06,69,27,15,Kamui Kobayashi,0.0,2014,9,CLAS
2014-07-06,85,26,16,Max Chilton,0.0,2014,9,CLAS
2014-07-06,78,23,17,Pastor Maldonado,0.0,2014,9,CLAS
2014-07-06,51,22,18,Nico Rosberg,0.0,2014,9,NC
2014-07-06,89,27,19,Marcus Ericsson,0.0,2014,9,NC
2014-07-06,82,3,20,Esteban Gutierrez,0.0,2014,9,NC
2014-07-06,30,11,21,Felipe Massa,0.0,2014,9,NC
2014-07-06,6,1,22,Kimi Räikkönen,0.0,2014,9,NC
2014-07-20,51,22,1,Nico Rosberg,25.0,2014,10,CLAS
2014-07-20,83,11,2,Valtteri Bottas,18.0,2014,10,CLAS
2014-07-20,57,22,3,Lewis Hamilton,15.0,2014,10,CLAS
2014-07-20,60,14,4,Sebastian Vettel,12.0,2014,10,CLAS
2014-07-20,12,1,5,Fernando Alonso,10.0,2014,10,CLAS
2014-07-20,79,14,6,Daniel Ricciardo,8.0,2014,10,CLAS
2014-07-20,70,20,7,Nico Hulkenberg,6.0,2014,10,CLAS
2014-07-20,14,2,8,Jenson Button,4.0,2014,10,CLAS
2014-07-20,87,2,9,Kevin Magnussen,2.0,2014,10,CLAS
2014-07-20,75,20,10,Sergio Perez,1.0,2014,10,CLAS
2014-07-20,6,1,11,Kimi Räikkönen,0.0,2014,10,CLAS
2014-07-20,78,23,12,Pastor Maldonado,0.0,2014,10,CLAS
2014-07-20,80,16,13,Jean-Eric Vergne,0.0,2014,10,CLAS
2014-07-20,82,3,14,Esteban Gutierrez,0.0,2014,10,CLAS
2014-07-20,84,26,15,Jules Bianchi,0.0,2014,10,CLAS
2014-07-20,69,27,16,Kamui Kobayashi,0.0,2014,10,CLAS
2014-07-20,85,26,17,Max Chilton,0.0,2014,10,CLAS
2014-07-20,89,27,18,Marcus Ericsson,0.0,2014,10,CLAS
2014-07-20,59,3,19,Adrian Sutil,0.0,2014,10,NC
2014-07-20,88,16,20,Daniil Kvyat,0.0,2014,10,NC
2014-07-20,67,23,21,Romain Grosjean,0.0,2014,10,NC
2014-07-20,30,11,22,Felipe Massa,0.0,2014,10,NC
2014-07-27,79,14,1,Daniel Ricciardo,25.0,2014,11,CLAS
2014-07-27,12,1,2,Fernando Alonso,18.0,2014,11,CLAS
2014-07-27,57,22,3,Lewis Hamilton,15.0,2014,11,CLAS
2014-07-27,51,22,4,Nico Rosberg,12.0,2014,11,CLAS
2014-07-27,30,11,5,Felipe Massa,10.0,2014,11,CLAS
2014-07-27,6,1,6,Kimi Räikkönen,8.0,2014,11,CLAS
2014-07-27,60,14,7,Sebastian Vettel,6.0,2014,11,CLAS
2014-07-27,83,11,8,Valtteri Bottas,4.0,2014,11,CLAS
2014-07-27,80,16,9,Jean-Eric Vergne,2.0,2014,11,CLAS
2014-07-27,14,2,10,Jenson Button,1.0,2014,11,CLAS
2014-07-27,59,3,11,Adrian Sutil,0.0,2014,11,CLAS
2014-07-27,87,2,12,Kevin Magnussen,0.0,2014,11,CLAS
2014-07-27,78,23,13,Pastor Maldonado,0.0,2014,11,CLAS
2014-07-27,88,16,14,Daniil Kvyat,0.0,2014,11,CLAS
2014-07-27,84,26,15,Jules Bianchi,0.0,2014,11,CLAS
2014-07-27,85,26,16,Max Chilton,0.0,2014,11,CLAS
2014-07-27,82,3,17,Esteban Gutierrez,0.0,2014,11,NC
2014-07-27,69,27,18,Kamui Kobayashi,0.0,2014,11,NC
2014-07-27,75,20,19,Sergio Perez,0.0,2014,11,NC
2014-07-27,70,20,20,Nico Hulkenberg,0.0,2014,11,NC
2014-07-27,67,23,21,Romain Grosjean,0.0,2014,11,NC
2014-07-27,89,27,22,Marcus Ericsson,0.0,2014,11,NC
2014-08-24,79,14,1,Daniel Ricciardo,25.0,2014,12,CLAS
2014-08-24,51,22,2,Nico Rosberg,18.0,2014,12,CLAS
2014-08-24,83,11,3,Valtteri Bottas,15.0,2014,12,CLAS
2014-08-24,6,1,4,Kimi Räikkönen,12.0,2014,12,CLAS
2014-08-24,60,14,5,Sebastian Vettel,10.0,2014,12,CLAS
2014-08-24,14,2,6,Jenson Button,8.0,2014,12,CLAS
2014-08-24,12,1,7,Fernando Alonso,6.0,2014,12,CLAS
2014-08-24,75,20,8,Sergio Perez,4.0,2014,12,CLAS
2014-08-24,88,16,9,Daniil Kvyat,2.0,2014,12,CLAS
2014-08-24,70,20,10,Nico Hulkenberg,1.0,2014,12,CLAS
2014-08-24,80,16,11,Jean-Eric Vergne,0.0,2014,12,CLAS
2014-08-24,87,2,12,Kevin Magnussen,0.0,2014,12,CLAS
2014-08-24,30,11,13,Felipe Massa,0.0,2014,12,CLAS
2014-08-24,59,3,14,Adrian Sutil,0.0,2014,12,CLAS
2014-08-24,82,3,15,Esteban Gutierrez,0.0,2014,12,CLAS
2014-08-24,85,26,16,Max Chilton,0.0,2014,12,CLAS
2014-08-24,89,27,17,Marcus Ericsson,0.0,2014,12,CLAS
2014-08-24,84,26,18,Jules Bianchi,0.0,2014,12,CLAS
2014-08-24,57,22,19,Lewis Hamilton,0.0,2014,12,NC
2014-08-24,67,23,20,Romain Grosjean,0.0,2014,12,NC
2014-08-24,78,23,21,Pastor Maldonado,0.0,2014,12,NC
2014-08-24,90,27,22,Andre Lotterer,0.0,2014,12,NC
2014-09-07,57,22,1,Lewis Hamilton,25.0,2014,13,CLAS
2014-09-07,51,22,2,Nico Rosberg,18.0,2014,13,CLAS
2014-09-07,30,11,3,Felipe Massa,15.0,2014,13,CLAS
2014-09-07,83,11,4,Valtteri Bottas,12.0,2014,13,CLAS
2014-09-07,79,14,5,Daniel Ricciardo,10.0,2014,13,CLAS
2014-09-07,60,14,6,Sebastian Vettel,8.0,2014,13,CLAS
2014-09-07,75,20,7,Sergio Perez,6.0,2014,13,CLAS
2014-09-07,14,2,8,Jenson Button,4.0,2014,13,CLAS
2014-09-07,6,1,9,Kimi Räikkönen,2.0,2014,13,CLAS
2014-09-07,87,2,10,Kevin Magnussen,1.0,2014,13,CLAS
2014-09-07,88,16,11,Daniil Kvyat,0.0,2014,13,CLAS
2014-09-07,70,20,12,Nico Hulkenberg,0.0,2014,13,CLAS
2014-09-07,80,16,13,Jean-Eric Vergne,0.0,2014,13,CLAS
2014-09-07,78,23,14,Pastor Maldonado,0.0,2014,13,CLAS
2014-09-07,59,3,15,Adrian Sutil,0.0,2014,13,CLAS
2014-09-07,67,23,16,Romain Grosjean,0.0,2014,13,CLAS
2014-09-07,69,27,17,Kamui Kobayashi,0.0,2014,13,CLAS
2014-09-07,84,26,18,Jules Bianchi,0.0,2014,13,CLAS
2014-09-07,89,27,19,Marcus Ericsson,0.0,2014,13,CLAS
2014-09-07,82,3,20,Esteban Gutierrez,0.0,2014,13,CLAS
2014-09-07,12,1,21,Fernando Alonso,0.0,2014,13,NC
2014-09-07,85,26,22,Max Chilton,0.0,2014,13,NC
2014-09-21,57,22,1,Lewis Hamilton,25.0,2014,14,CLAS
2014-09-21,60,14,2,Sebastian Vettel,18.0,2014,14,CLAS
2014-09-21,79,14,3,Daniel Ricciardo,15.0,2014,14,CLAS
2014-09-21,12,1,4,Fernando Alonso,12.0,2014,14,CLAS
2014-09-21,30,11,5,Felipe Massa,10.0,2014,14,CLAS
2014-09-21,80,16,6,Jean-Eric Vergne,8.0,2014,14,CLAS
2014-09-21,75,20,7,Sergio Perez,6.0,2014,14,CLAS
2014-09-21,6,1,8,Kimi Räikkönen,4.0,2014,14,CLAS
2014-09-21,70,20,9,Nico Hulkenberg,2.0,2014,14,CLAS
2014-09-21,87,2,10,Kevin Magnussen,1.0,2014,14,CLAS
2014-09-21,83,11,11,Valtteri Bottas,0.0,2014,14,CLAS
2014-09-21,78,23,12,Pastor Maldonado,0.0,2014,14,CLAS
2014-09-21,67,23,13,Romain Grosjean,0.0,2014,14,CLAS
2014-09-21,88,16,14,Daniil Kvyat,0.0,2014,14,CLAS
2014-09-21,89,27,15,Marcus Ericsson,0.0,2014,14,CLAS
2014-09-21,84,26,16,Jules Bianchi,0.0,2014,14,CLAS
2014-09-21,85,26,17,Max Chilton,0.0,2014,14,CLAS
2014-09-21,14,2,18,Jenson Button,0.0,2014,14,NC
2014-09-21,59,3,19,Adrian Sutil,0.0,2014,14,NC
2014-09-21,82,3,20,Esteban Gutierrez,0.0,2014,14,NC
2014-09-21,51,22,21,Nico Rosberg,0.0,2014,14,NC
2014-09-21,69,27,22,Kamui Kobayashi,0.0,2014,14,NC
2014-10-05,57,22,1,Lewis Hamilton,25.0,2014,15,CLAS
2014-10-05,51,22,2,Nico Rosberg,18.0,2014,15,CLAS
2014-10-05,60,14,3,Sebastian Vettel,15.0,2014,15,CLAS
2014-10-05,79,14,4,Daniel Ricciardo,12.0,2014,15,CLAS
2014-10-05,14,2,5,Jenson Button,10.0,2014,15,CLAS
2014-10-05,83,11,6,Valtteri Bottas,8.0,2014,15,CLAS
2014-10-05,30,11,7,Felipe Massa,6.0,2014,15,CLAS
2014-10-05,70,20,8,Nico Hulkenberg,4.0,2014,15,CLAS
2014-10-05,80,16,9,Jean-Eric Vergne,2.0,2014,15,CLAS
2014-10-05,75,20,10,Sergio Perez,1.0,2014,15,CLAS
2014-10-05,88,16,11,Daniil Kvyat,0.0,2014,15,CLAS
2014-10-05,6,1,12,Kimi Räikkönen,0.0,2014,15,CLAS
2014-10-05,82,3,13,Esteban Gutierrez,0.0,2014,15,CLAS
2014-10-05,87,2,14,Kevin Magnussen,0.0,2014,15,CLAS
2014-10-05,67,23,15,Romain Grosjean,0.0,2014,15,CLAS
2014-10-05,78,23,16,Pastor Maldonado,0.0,2014,15,CLAS
2014-10-05,89,27,17,Marcus Ericsson,0.0,2014,15,CLAS
2014-10-05,85,26,18,Max Chilton,0.0,2014,15,CLAS
2014-10-05,69,27,19,Kamui Kobayashi,0.0,2014,15,CLAS
2014-10-05,84,26,20,Jules Bianchi,0.0,2014,15,CLAS
2014-10-05,59,3,21,Adrian Sutil,0.0,2014,15,CLAS
2014-10-05,12,1,22,Fernando Alonso,0.0,2014,15,NC
2014-10-21,57,22,1,Lewis Hamilton,25.0,2014,16,CLAS
2014-10-21,51,22,2,Nico Rosberg,18.0,2014,16,CLAS
2014-10-21,83,11,3,Valtteri Bottas,15.0,2014,16,CLAS
2014-10-21,14,2,4,Jenson Button,12.0,2014,16,CLAS
2014-10-21,87,2,5,Kevin Magnussen,10.0,2014,16,CLAS
2014-10-21,12,1,6,Fernando Alonso,8.0,2014,16,CLAS
2014-10-21,79,14,7,Daniel Ricciardo,6.0,2014,16,CLAS
2014-10-21,60,14,8,Sebastian Vettel,4.0,2014,16,CLAS
2014-10-21,6,1,9,Kimi Räikkönen,2.0,2014,16,CLAS
2014-10-21,75,20,10,Sergio Perez,1.0,2014,16,CLAS
2014-10-21,30,11,11,Felipe Massa,0.0,2014,16,CLAS
2014-10-21,70,20,12,Nico Hulkenberg,0.0,2014,16,CLAS
2014-10-21,80,16,13,Jean-Eric Vergne,0.0,2014,16,CLAS
2014-10-21,88,16,14,Daniil Kvyat,0.0,2014,16,CLAS
2014-10-21,82,3,15,Esteban Gutierrez,0.0,2014,16,CLAS
2014-10-21,59,3,16,Adrian Sutil,0.0,2014,16,CLAS
2014-10-21,67,23,17,Romain Grosjean,0.0,2014,16,CLAS
2014-10-21,78,23,18,Pastor Maldonado,0.0,2014,16,CLAS
2014-10-21,89,27,19,Marcus Ericsson,0.0,2014,16,CLAS
2014-10-21,69,27,20,Kamui Kobayashi,0.0,2014,16,NC
2014-10-21,85,26,21,Max Chilton,0.0,2014,16,NC
2014-11-02,57,22,1,Lewis Hamilton,25.0,2014,17,CLAS
2014-11-02,51,22,2,Nico Rosberg,18.0,2014,17,CLAS
2014-11-02,79,14,3,Daniel Ricciardo,15.0,2014,17,CLAS
2014-11-02,30,11,4,Felipe Massa,12.0,2014,17,CLAS
2014-11-02,83,11,5,Valtteri Bottas,10.0,2014,17,CLAS
2014-11-02,12,1,6,Fernando Alonso,8.0,2014,17,CLAS
2014-11-02,60,14,7,Sebastian Vettel,6.0,2014,17,CLAS
2014-11-02,87,2,8,Kevin Magnussen,4.0,2014,17,CLAS
2014-11-02,78,23,9,Pastor Maldonado,2.0,2014,17,CLAS
2014-11-02,80,16,10,Jean-Eric Vergne,1.0,2014,17,CLAS
2014-11-02,67,23,11,Romain Grosjean,0.0,2014,17,CLAS
2014-11-02,14,2,12,Jenson Button,0.0,2014,17,CLAS
2014-11-02,6,1,13,Kimi Räikkönen,0.0,2014,17,CLAS
2014-11-02,82,3,14,Esteban Gutierrez,0.0,2014,17,CLAS
2014-11-02,88,16,15,Daniil Kvyat,0.0,2014,17,CLAS
2014-11-02,70,20,16,Nico Hulkenberg,0.0,2014,17,NC
2014-11-02,75,20,17,Sergio Perez,0.0,2014,17,NC
2014-11-02,59,3,18,Adrian Sutil,0.0,2014,17,NC
2014-11-09,51,22,1,Nico Rosberg,25.0,2014,18,CLAS
2014-11-09,57,22,2,Lewis Hamilton,18.0,2014,18,CLAS
2014-11-09,30,11,3,Felipe Massa,15.0,2014,18,CLAS
2014-11-09,14,2,4,Jenson Button,12.0,2014,18,CLAS
2014-11-09,60,14,5,Sebastian Vettel,10.0,2014,18,CLAS
2014-11-09,12,1,6,Fernando Alonso,8.0,2014,18,CLAS
2014-11-09,6,1,7,Kimi Räikkönen,6.0,2014,18,CLAS
2014-11-09,70,20,8,Nico Hulkenberg,4.0,2014,18,CLAS
2014-11-09,87,2,9,Kevin Magnussen,2.0,2014,18,CLAS
2014-11-09,83,11,10,Valtteri Bottas,1.0,2014,18,CLAS
2014-11-09,88,16,11,Daniil Kvyat,0.0,2014,18,CLAS
2014-11-09,78,23,12,Pastor Maldonado,0.0,2014,18,CLAS
2014-11-09,80,16,13,Jean-Eric Vergne,0.0,2014,18,CLAS
2014-11-09,82,3,14,Esteban Gutierrez,0.0,2014,18,CLAS
2014-11-09,75,20,15,Sergio Perez,0.0,2014,18,CLAS
2014-11-09,59,3,16,Adrian Sutil,0.0,2014,18,CLAS
2014-11-09,67,23,17,Romain Grosjean,0.0,2014,18,CLAS
2014-11-09,79,14,18,Daniel Ricciardo,0.0,2014,18,NC
2014-11-23,57,22,1,Lewis Hamilton,50.0,2014,19,CLAS
2014-11-23,30,11,2,Felipe Massa,36.0,2014,19,CLAS
2014-11-23,83,11,3,Valtteri Bottas,30.0,2014,19,CLAS
2014-11-23,79,14,4,Daniel Ricciardo,24.0,2014,19,CLAS
2014-11-23,14,2,5,Jenson Button,20.0,2014,19,CLAS
2014-11-23,70,20,6,Nico Hulkenberg,16.0,2014,19,CLAS
2014-11-23,75,20,7,Sergio Perez,12.0,2014,19,CLAS
2014-11-23,60,14,8,Sebastian Vettel,8.0,2014,19,CLAS
2014-11-23,12,1,9,Fernando Alonso,4.0,2014,19,CLAS
2014-11-23,6,1,10,Kimi Räikkönen,2.0,2014,19,CLAS
2014-11-23,87,2,11,Kevin Magnussen,0.0,2014,19,CLAS
2014-11-23,80,16,12,Jean-Eric Vergne,0.0,2014,19,CLAS
2014-11-23,67,23,13,Romain Grosjean,0.0,2014,19,CLAS
2014-11-23,51,22,14,Nico Rosberg,0.0,2014,19,CLAS
2014-11-23,82,3,15,Esteban Gutierrez,0.0,2014,19,CLAS
2014-11-23,59,3,16,Adrian Sutil,0.0,2014,19,CLAS
2014-11-23,91,27,17,Will Stevens,0.0,2014,19,CLAS
2014-11-23,69,27,18,Kamui Kobayashi,0.0,2014,19,NC
2014-11-23,78,23,19,Pastor Maldonado,0.0,2014,19,NC
2014-11-23,88,16,20,Daniil Kvyat,0.0,2014,19,NC
2015-03-15,57,22,1,Lewis Hamilton,25.0,2015,1,CLAS
2015-03-15,51,22,2,Nico Rosberg,18.0,2015,1,CLAS
2015-03-15,60,1,3,Sebastian Vettel,15.0,2015,1,CLAS
2015-03-15,30,11,4,Felipe Massa,12.0,2015,1,CLAS
2015-03-15,92,3,5,Felipe Nasr,10.0,2015,1,CLAS
2015-03-15,79,14,6,Daniel Ricciardo,8.0,2015,1,CLAS
2015-03-15,70,20,7,Nico Hulkenberg,6.0,2015,1,CLAS
2015-03-15,89,3,8,Marcus Ericsson,4.0,2015,1,CLAS
2015-03-15,93,16,9,Carlos Sainz,2.0,2015,1,CLAS
2015-03-15,75,20,10,Sergio Perez,1.0,2015,1,CLAS
2015-03-15,14,2,11,Jenson Button,0.0,2015,1,CLAS
2015-03-15,6,1,12,Kimi Räikkönen,0.0,2015,1,NC
2015-03-15,94,16,13,Max Verstappen,0.0,2015,1,NC
2015-03-15,67,23,14,Romain Grosjean,0.0,2015,1,NC
2015-03-15,78,23,15,Pastor Maldonado,0.0,2015,1,NC
2015-03-15,88,14,16,Daniil Kvyat,0.0,2015,1,NC
2015-03-15,87,2,17,Kevin Magnussen,0.0,2015,1,NC
2015-03-29,60,1,1,Sebastian Vettel,25.0,2015,2,CLAS
2015-03-29,57,22,2,Lewis Hamilton,18.0,2015,2,CLAS
2015-03-29,51,22,3,Nico Rosberg,15.0,2015,2,CLAS
2015-03-29,6,1,4,Kimi Räikkönen,12.0,2015,2,CLAS
2015-03-29,83,11,5,Valtteri Bottas,10.0,2015,2,CLAS
2015-03-29,30,11,6,Felipe Massa,8.0,2015,2,CLAS
2015-03-29,94,16,7,Max Verstappen,6.0,2015,2,CLAS
2015-03-29,93,16,8,Carlos Sainz,4.0,2015,2,CLAS
2015-03-29,88,14,9,Daniil Kvyat,2.0,2015,2,CLAS
2015-03-29,79,14,10,Daniel Ricciardo,1.0,2015,2,CLAS
2015-03-29,67,23,11,Romain Grosjean,0.0,2015,2,CLAS
2015-03-29,92,3,12,Felipe Nasr,0.0,2015,2,CLAS
2015-03-29,75,20,13,Sergio Perez,0.0,2015,2,CLAS
2015-03-29,70,20,14,Nico Hulkenberg,0.0,2015,2,CLAS
2015-03-29,95,26,15,Roberto Merhi,0.0,2015,2,CLAS
2015-03-29,78,23,16,Pastor Maldonado,0.0,2015,2,NC
2015-03-29,14,2,17,Jenson Button,0.0,2015,2,NC
2015-03-29,12,2,18,Fernando Alonso,0.0,2015,2,NC
2015-03-29,89,3,19,Marcus Ericsson,0.0,2015,2,NC
2015-04-12,57,22,1,Lewis Hamilton,25.0,2015,3,CLAS
2015-04-12,51,22,2,Nico Rosberg,18.0,2015,3,CLAS
2015-04-12,60,1,3,Sebastian Vettel,15.0,2015,3,CLAS
2015-04-12,6,1,4,Kimi Räikkönen,12.0,2015,3,CLAS
2015-04-12,30,11,5,Felipe Massa,10.0,2015,3,CLAS
2015-04-12,83,11,6,Valtteri Bottas,8.0,2015,3,CLAS
2015-04-12,67,23,7,Romain Grosjean,6.0,2015,3,CLAS
2015-04-12,92,3,8,Felipe Nasr,4.0,2015,3,CLAS
2015-04-12,79,14,9,Daniel Ricciardo,2.0,2015,3,CLAS
2015-04-12,89,3,10,Marcus Ericsson,1.0,2015,3,CLAS
2015-04-12,75,20,11,Sergio Perez,0.0,2015,3,CLAS
2015-04-12,12,2,12,Fernando Alonso,0.0,2015,3,CLAS
2015-04-12,93,16,13,Carlos Sainz,0.0,2015,3,CLAS
2015-04-12,14,2,14,Jenson Button,0.0,2015,3,CLAS
2015-04-12,91,26,15,Will Stevens,0.0,2015,3,CLAS
2015-04-12,95,26,16,Roberto Merhi,0.0,2015,3,CLAS
2015-04-12,94,16,17,Max Verstappen,0.0,2015,3,CLAS
2015-04-12,78,23,18,Pastor Maldonado,0.0,2015,3,NC
2015-04-12,88,14,19,Daniil Kvyat,0.0,2015,3,NC
2015-04-12,70,20,20,Nico Hulkenberg,0.0,2015,3,NC
2015-04-19,57,22,1,Lewis Hamilton,25.0,2015,4,CLAS
2015-04-19,6,1,2,Kimi Räikkönen,18.0,2015,4,CLAS
2015-04-19,51,22,3,Nico Rosberg,15.0,2015,4,CLAS
2015-04-19,83,11,4,Valtteri Bottas,12.0,2015,4,CLAS
2015-04-19,60,1,5,Sebastian Vettel,10.0,2015,4,CLAS
2015-04-19,79,14,6,Daniel Ricciardo,8.0,2015,4,CLAS
2015-04-19,67,23,7,Romain Grosjean,6.0,2015,4,CLAS
2015-04-19,75,20,8,Sergio Perez,4.0,2015,4,CLAS
2015-04-19,88,14,9,Daniil Kvyat,2.0,2015,4,CLAS
2015-04-19,30,11,10,Felipe Massa,1.0,2015,4,CLAS
2015-04-19,12,2,11,Fernando Alonso,0.0,2015,4,CLAS
2015-04-19,92,3,12,Felipe Nasr,0.0,2015,4,CLAS
2015-04-19,70,20,13,Nico Hulkenberg,0.0,2015,4,CLAS
2015-04-19,89,3,14,Marcus Ericsson,0.0,2015,4,CLAS
2015-04-19,78,23,15,Pastor Maldonado,0.0,2015,4,CLAS
2015-04-19,91,26,16,Will Stevens,0.0,2015,4,CLAS
2015-04-19,95,26,17,Roberto Merhi,0.0,2015,4,CLAS
2015-04-19,94,16,18,Max Verstappen,0.0,2015,4,NC
2015-04-19,93,16,19,Carlos Sainz,0.0,2015,4,NC
2015-04-19,14,2,20,Jenson Button,0.0,2015,4,NC
2015-05-10,51,22,1,Nico Rosberg,25.0,2015,5,CLAS
