race_id,driver_id,team_id,avg_pit_time_last_5,avg_pit_time_last_10
-18,101,18,24.735000000000003,23.6968
-17,6,1,23.8872,23.1032
-17,12,4,23.8802,22.8684
-17,14,4,24.163,24.503888888888888
-17,30,8,24.6154,23.9897
-17,51,2,22.712600000000002,22.886
-17,57,2,22.6458,21.5559
-17,60,1,23.5324,23.5657
-17,67,10,24.191000000000003,23.0959
-17,70,6,22.5128,23.3718
-17,75,6,23.1294,22.326100000000004
-17,79,3,23.0032,23.763299999999997
-17,82,10,22.9446,23.0005
-17,83,8,24.8868,23.7144
-17,87,5,23.3932,24.681
-17,88,9,26.342399999999998,24.627299999999998
-17,89,7,24.7134,24.2417
-17,92,7,25.24725,25.24725
-17,93,9,23.3454,21.7804
-17,94,3,25.6544,24.2827
-17,97,5,24.427,23.2943
-17,98,18,24.8658,26.977600000000002
-17,101,18,25.2504,23.575899999999997
-16,6,1,24.077199999999998,23.5679
-16,12,4,24.0748,23.8758
-16,14,4,24.340600000000002,24.415
-16,30,8,23.5566,24.445299999999996
-16,51,2,23.6766,23.208555555555556
-16,57,2,22.9212,22.067500000000003
-16,70,6,23.7078,23.2426
-16,75,6,24.2334,23.1724
-16,79,3,24.1088,24.3839
-16,82,10,25.5936,24.136
-16,83,8,24.9434,22.986400000000003
-16,87,5,23.5534,23.854599999999998
-16,88,9,28.104200000000002,25.906
-16,89,7,26.502999999999997,23.5469
-16,92,7,25.224,25.224
-16,93,9,23.8766,23.0428
-16,94,3,25.9092,24.7472
-16,97,5,24.1684,23.909399999999998
-16,98,18,25.4498,26.170299999999997
-16,101,18,25.358799999999995,24.509099999999997
-15,6,1,26.454199999999997,25.208999999999996
-15,12,4,25.4452,24.7198
-15,14,4,28.907600000000002,26.5353
-15,30,8,26.4784,24.984299999999998
-15,51,2,25.756600000000002,24.427799999999998
-15,57,2,25.689,24.1674
-15,60,1,24.707,24.566799999999997
-15,75,6,26.0236,24.346799999999998
-15,79,3,26.468200000000003,25.1131
-15,82,10,27.485599999999998,25.8108
-15,83,8,27.773800000000005,26.3303
