AirTemp_mean,AirTemp_min,AirTemp_max,AirTemp_std,TrackTemp_mean,TrackTemp_min,TrackTemp_max,TrackTemp_std,WindSpeed_mean,WindSpeed_min,WindSpeed_max,WindSpeed_std,Humidity_mean,Humidity_min,Humidity_max,Humidity_std,Pressure_mean,Pressure_min,Pressure_max,Pressure_std,Rainfall_any,Rainfall_mean,race_id
21.74090909090909,19.7,25.2,2.153707163347549,29.75,26.1,40.7,4.666945962338177,1.8681818181818184,0.0,3.1,0.6300571624638736,77.49696969696969,49.3,89.7,15.4163546493972,969.25,968.7,969.6,0.2824344716376373,True,0.8787878787878788,8
19.336764705882352,19.0,19.9,0.2129427165384572,23.55,22.7,24.7,0.5765310570138377,1.0441176470588236,0.4,1.8,0.2964377324771124,90.03970588235295,83.2,93.4,2.5423657865855374,1001.0882352941176,1000.7,1001.4,0.1966354394537403,True,1.0,11
19.336764705882352,19.0,19.9,0.2129427165384572,23.55,22.7,24.7,0.5765310570138377,1.0441176470588236,0.4,1.8,0.2964377324771124,90.03970588235295,83.2,93.4,2.5423657865855374,1001.0882352941176,1000.7,1001.4,0.1966354394537403,True,1.0,11
23.83943661971832,22.9,25.2,0.6062717149547097,42.70845070422536,39.4,45.3,1.7071066983870888,2.138028169014085,0.5,4.1,0.8161523312265914,50.58028169014085,45.3,55.1,2.8079285561887004,1006.7901408450704,1006.6,1006.9,0.0795611706755968,False,0.0,10
23.83943661971832,22.9,25.2,0.6062717149547097,42.70845070422536,39.4,45.3,1.7071066983870888,2.138028169014085,0.5,4.1,0.8161523312265914,50.58028169014085,45.3,55.1,2.8079285561887004,1006.7901408450704,1006.6,1006.9,0.0795611706755968,False,0.0,10
28.449253731343283,27.1,29.9,0.7443470057358916,55.346268656716425,52.0,59.0,1.9419084925394017,1.2014925373134329,0.0,2.6,0.513895561053739,52.05074626865672,47.3,57.3,2.584884566576184,982.4014925373134,982.2,982.6,0.1186956093153384,False,0.0,12
28.449253731343283,27.1,29.9,0.7443470057358916,55.346268656716425,52.0,59.0,1.9419084925394017,1.2014925373134329,0.0,2.6,0.513895561053739,52.05074626865672,47.3,57.3,2.584884566576184,982.4014925373134,982.2,982.6,0.1186956093153384,False,0.0,12
18.78846153846154,17.7,19.7,0.6913154727887136,28.584615384615383,26.6,31.1,1.1309204299954172,1.4256410256410257,0.4,3.0,0.5869657609510154,76.56794871794872,71.8,86.1,3.076914189963857,993.9384615384612,993.8,994.1,0.0668993608005824,False,0.0,14
18.78846153846154,17.7,19.7,0.6913154727887136,28.584615384615383,26.6,31.1,1.1309204299954172,1.4256410256410257,0.4,3.0,0.5869657609510154,76.56794871794872,71.8,86.1,3.076914189963857,993.9384615384612,993.8,994.1,0.0668993608005824,False,0.0,14
25.824,25.3,26.5,0.3352449689244999,27.58666666666668,25.8,29.9,1.080457027089642,5.919999999999999,4.0,8.0,0.8731737698948775,90.24933333333334,87.6,92.8,1.4988620308044995,1009.3866666666668,1008.4,1010.4,0.630815288280118,True,0.2,17
25.824,25.3,26.5,0.3352449689244999,27.58666666666668,25.8,29.9,1.080457027089642,5.919999999999999,4.0,8.0,0.8731737698948775,90.24933333333334,87.6,92.8,1.4988620308044995,1009.3866666666668,1008.4,1010.4,0.630815288280118,True,0.2,17
15.83076923076923,15.0,16.7,0.5454195792988346,19.77435897435897,17.1,21.8,1.457754535252175,0.9243589743589744,0.0,1.8,0.4864891177320019,83.17051282051283,76.6,88.8,3.525716615906283,784.2666666666668,784.1,784.4,0.1089103845437451,True,0.0384615384615384,19
15.83076923076923,15.0,16.7,0.5454195792988346,19.77435897435897,17.1,21.8,1.457754535252175,0.9243589743589744,0.0,1.8,0.4864891177320019,83.17051282051283,76.6,88.8,3.525716615906283,784.2666666666668,784.1,784.4,0.1089103845437451,True,0.0384615384615384,19
24.700000000000003,23.4,25.7,0.7946512368550711,41.89130434782607,40.0,44.2,1.20924613492612,0.915942028985507,0.0,2.1,0.4139562311353976,58.9840579710145,52.8,64.9,3.8725893142172896,1018.6927536231882,1018.3,1018.9,0.162080989722188,False,0.0,6
24.700000000000003,23.4,25.7,0.7946512368550711,41.89130434782607,40.0,44.2,1.20924613492612,0.915942028985507,0.0,2.1,0.4139562311353976,58.9840579710145,52.8,64.9,3.8725893142172896,1018.6927536231882,1018.3,1018.9,0.162080989722188,False,0.0,6
23.50875,23.0,24.2,0.3428081169740458,33.39375,30.0,36.8,2.1779297887115097,1.63,0.5,2.4,0.4447727338879111,61.06875,58.3,63.3,1.3614580558998808,1016.5475,1016.2,1016.8,0.1799964837912639,False,0.0,16
23.50875,23.0,24.2,0.3428081169740458,33.39375,30.0,36.8,2.1779297887115097,1.63,0.5,2.4,0.4447727338879111,61.06875,58.3,63.3,1.3614580558998808,1016.5475,1016.2,1016.8,0.1799964837912639,False,0.0,16
29.93552631578948,29.7,30.3,0.1638730788290508,36.18815789473684,34.8,37.3,0.7218434004248032,2.4473684210526314,1.5,3.5,0.4547449641899736,66.89473684210525,65.1,68.9,0.936076170240023,1006.5473684210529,1006.3,1006.8,0.1237994983409833,False,0.0,15
29.93552631578948,29.7,30.3,0.1638730788290508,36.18815789473684,34.8,37.3,0.7218434004248032,2.4473684210526314,1.5,3.5,0.4547449641899736,66.89473684210525,65.1,68.9,0.936076170240023,1006.5473684210529,1006.3,1006.8,0.1237994983409833,False,0.0,15
21.15230769230769,20.7,21.5,0.1937360416808234,32.43230769230769,30.7,36.2,1.266035605283735,1.5769230769230769,0.6,2.5,0.4432723594082814,60.93538461538461,58.8,64.7,1.5147638810668205,1000.2015384615386,999.9,1000.4,0.1484211782524396,False,0.0,5
21.15230769230769,20.7,21.5,0.1937360416808234,32.43230769230769,30.7,36.2,1.266035605283735,1.5769230769230769,0.6,2.5,0.4432723594082814,60.93538461538461,58.8,64.7,1.5147638810668205,1000.2015384615386,999.9,1000.4,0.1484211782524396,False,0.0,5
18.60128205128205,18.4,19.0,0.1724488177361469,20.674358974358977,20.2,21.8,0.4426707308568932,1.8384615384615388,0.6,3.0,0.5382103024565116,80.8076923076923,78.9,81.8,0.7110937671322569,1003.3115384615384,1002.9,1003.8,0.2553229527281339,False,0.0,18
18.60128205128205,18.4,19.0,0.1724488177361469,20.674358974358977,20.2,21.8,0.4426707308568932,1.8384615384615388,0.6,3.0,0.5382103024565116,80.8076923076923,78.9,81.8,0.7110937671322569,1003.3115384615384,1002.9,1003.8,0.2553229527281339,False,0.0,18
27.24878048780488,26.3,28.0,0.4058960222139924,38.88536585365853,36.7,40.7,0.914508834133668,1.7512195121951222,0.8,3.2,0.4838742573215943,54.67317073170732,53.1,57.6,0.9850799028176652,1016.4536585365852,1016.1,1016.8,0.1932152397634395,True,0.073170731707317,42
27.24878048780488,26.3,28.0,0.4058960222139924,38.88536585365853,36.7,40.7,0.914508834133668,1.7512195121951222,0.8,3.2,0.4838742573215943,54.67317073170732,53.1,57.6,0.9850799028176652,1016.4536585365852,1016.1,1016.8,0.1932152397634395,True,0.073170731707317,42
22.96410256410256,22.0,23.7,0.4617792689587671,44.68974358974359,42.5,46.2,0.959516889206574,0.8846153846153845,0.3,1.9,0.2998167938760434,60.52820512820512,57.7,63.1,1.3008386341822535,1018.15641025641,1017.7,1018.7,0.2675476622617976,False,0.0,22
22.96410256410256,22.0,23.7,0.4617792689587671,44.68974358974359,42.5,46.2,0.959516889206574,0.8846153846153845,0.3,1.9,0.2998167938760434,60.52820512820512,57.7,63.1,1.3008386341822535,1018.15641025641,1017.7,1018.7,0.2675476622617976,False,0.0,22
25.996296296296293,24.4,27.8,0.8320823944244411,48.806172839506175,46.1,51.3,1.332980277330871,1.571604938271605,0.4,3.6,0.804710284497041,34.635802469135804,32.0,38.3,1.4349484870523497,943.4407407407408,943.1,943.7,0.155545634604276,False,0.0,30
25.996296296296293,24.4,27.8,0.8320823944244411,48.806172839506175,46.1,51.3,1.332980277330871,1.571604938271605,0.4,3.6,0.804710284497041,34.635802469135804,32.0,38.3,1.4349484870523497,943.4407407407408,943.1,943.7,0.155545634604276,False,0.0,30
17.115384615384617,16.5,17.6,0.2396300845523728,43.5897435897436,42.5,44.3,0.4456396959369061,1.3538461538461537,0.4,2.3,0.5278459800182045,67.08974358974359,64.9,70.4,1.3134261475576938,1024.7628205128203,1024.3,1025.1,0.2279832383670984,False,0.0,25
17.115384615384617,16.5,17.6,0.2396300845523728,43.5897435897436,42.5,44.3,0.4456396959369061,1.3538461538461537,0.4,2.3,0.5278459800182045,67.08974358974359,64.9,70.4,1.3134261475576938,1024.7628205128203,1024.3,1025.1,0.2279832383670984,False,0.0,25
26.117721518987345,25.9,26.5,0.1421082051357131,38.27594936708861,36.0,40.5,1.246555787254134,2.277215189873417,1.3,3.4,0.409486660215586,52.52025316455696,51.2,54.7,0.982719897338236,1009.7063291139248,1009.5,1009.9,0.0867382921263464,False,0.0,23
26.117721518987345,25.9,26.5,0.1421082051357131,38.27594936708861,36.0,40.5,1.246555787254134,2.277215189873417,1.3,3.4,0.409486660215586,52.52025316455696,51.2,54.7,0.982719897338236,1009.7063291139248,1009.5,1009.9,0.0867382921263464,False,0.0,23
26.86075949367088,25.7,28.1,0.6451828843325264,35.82658227848101,33.2,38.3,1.425923799593101,2.6468354430379746,1.2,4.1,0.5721832777555373,47.40886075949368,39.3,53.2,4.070349001398287,966.6227848101264,966.1,967.1,0.2841764381004072,False,0.0,34
26.86075949367088,25.7,28.1,0.6451828843325264,35.82658227848101,33.2,38.3,1.425923799593101,2.6468354430379746,1.2,4.1,0.5721832777555373,47.40886075949368,39.3,53.2,4.070349001398287,966.6227848101264,966.1,967.1,0.2841764381004072,False,0.0,34
20.72077922077922,18.8,21.8,0.8931519677284934,36.83116883116883,29.3,44.5,4.321709570975106,1.0155844155844156,0.0,2.7,0.467936380928044,66.14285714285714,61.8,74.2,3.496141804732325,923.6324675324674,923.3,923.9,0.1866896935964776,False,0.0,41
20.72077922077922,18.8,21.8,0.8931519677284934,36.83116883116883,29.3,44.5,4.321709570975106,1.0155844155844156,0.0,2.7,0.467936380928044,66.14285714285714,61.8,74.2,3.496141804732325,923.6324675324674,923.3,923.9,0.1866896935964776,False,0.0,41
19.145454545454548,18.3,20.3,0.4311995064399621,39.06363636363636,36.3,42.0,1.4506721754985,1.150649350649351,0.0,2.6,0.6277829361338906,35.58181818181818,27.7,41.5,3.351029978062805,1023.1337662337664,1022.9,1023.3,0.0852402017990127,False,0.0,28
19.145454545454548,18.3,20.3,0.4311995064399621,39.06363636363636,36.3,42.0,1.4506721754985,1.150649350649351,0.0,2.6,0.6277829361338906,35.58181818181818,27.7,41.5,3.351029978062805,1023.1337662337664,1022.9,1023.3,0.0852402017990127,False,0.0,28
19.67777777777778,18.8,20.6,0.5454607103554489,39.62777777777777,36.2,42.5,1.556469662112527,1.3166666666666669,0.4,2.8,0.595996029857275,48.225,46.4,49.9,0.954714026941805,1017.4111111111112,1016.9,1018.1,0.3574382860376085,False,0.0,24
19.67777777777778,18.8,20.6,0.5454607103554489,39.62777777777777,36.2,42.5,1.556469662112527,1.3166666666666669,0.4,2.8,0.595996029857275,48.225,46.4,49.9,0.954714026941805,1017.4111111111112,1016.9,1018.1,0.3574382860376085,False,0.0,24
25.38076923076924,24.6,26.0,0.3384677821601924,49.87307692307693,47.4,52.4,1.2658012273863324,1.8705128205128203,0.9,3.0,0.5137357384146142,47.28076923076923,44.6,50.5,1.4363606330347083,965.803846153846,965.7,965.9,0.0728676218198926,False,0.0,29
25.38076923076924,24.6,26.0,0.3384677821601924,49.87307692307693,47.4,52.4,1.2658012273863324,1.8705128205128203,0.9,3.0,0.5137357384146142,47.28076923076923,44.6,50.5,1.4363606330347083,965.803846153846,965.7,965.9,0.0728676218198926,False,0.0,29
25.94102564102564,24.8,26.9,0.6018231818326231,38.01025641025641,33.9,41.1,2.3413055378808685,1.53974358974359,0.4,3.6,0.7621466170412788,61.45641025641025,55.2,65.6,2.1294221973199434,992.2128205128204,991.8,992.7,0.2326353673008808,False,0.0,32
25.94102564102564,24.8,26.9,0.6018231818326231,38.01025641025641,33.9,41.1,2.3413055378808685,1.53974358974359,0.4,3.6,0.7621466170412788,61.45641025641025,55.2,65.6,2.1294221973199434,992.2128205128204,991.8,992.7,0.2326353673008808,False,0.0,32
16.58888888888889,15.9,17.5,0.4086563348340506,24.14444444444445,22.1,26.8,1.4807937060914325,1.1296296296296295,0.0,3.2,0.550555275255002,77.17530864197532,73.1,81.7,2.2655314422998827,1005.2407407407408,1005.0,1005.5,0.1751983003468921,True,0.0864197530864197,31
16.58888888888889,15.9,17.5,0.4086563348340506,24.14444444444445,22.1,26.8,1.4807937060914325,1.1296296296296295,0.0,3.2,0.550555275255002,77.17530864197532,73.1,81.7,2.2655314422998827,1005.2407407407408,1005.0,1005.5,0.1751983003468921,True,0.0864197530864197,31
24.713924050632908,24.1,25.2,0.293403623811011,38.30886075949368,34.5,45.9,3.539418678671346,1.2139240506329112,0.5,2.3,0.4703338086865949,50.66075949367088,43.4,56.7,3.545904742292879,982.2139240506332,982.1,982.4,0.071133996371554,False,0.0,33
24.713924050632908,24.1,25.2,0.293403623811011,38.30886075949368,34.5,45.9,3.539418678671346,1.2139240506329112,0.5,2.3,0.4703338086865949,50.66075949367088,43.4,56.7,3.545904742292879,982.2139240506332,982.1,982.4,0.071133996371554,False,0.0,33
20.662025316455697,19.7,21.5,0.4672076893544087,28.79240506329113,25.1,31.3,1.4399761529274278,1.0113924050632912,0.0,2.4,0.5327690945866751,58.45822784810127,55.0,62.3,1.904623766261834,993.953164556962,993.7,994.3,0.1483546020804894,False,0.0,35
20.662025316455697,19.7,21.5,0.4672076893544087,28.79240506329113,25.1,31.3,1.4399761529274278,1.0113924050632912,0.0,2.4,0.5327690945866751,58.45822784810127,55.0,62.3,1.904623766261834,993.953164556962,993.7,994.3,0.1483546020804894,False,0.0,35
28.283962264150947,27.6,28.8,0.3168706488241746,32.53018867924528,31.5,33.9,0.571909052263641,1.3603773584905663,0.3,2.2,0.4228428156189662,57.801886792452834,55.3,60.6,1.4920092641149556,1003.682075471698,1003.2,1004.3,0.2913996338891472,False,0.0,38
28.283962264150947,27.6,28.8,0.3168706488241746,32.53018867924528,31.5,33.9,0.571909052263641,1.3603773584905663,0.3,2.2,0.4228428156189662,57.801886792452834,55.3,60.6,1.4920092641149556,1003.682075471698,1003.2,1004.3,0.2913996338891472,False,0.0,38
15.964102564102564,14.7,17.0,0.5761435515055183,20.67692307692308,17.2,22.2,1.104527057151621,1.017948717948718,0.0,2.3,0.5516783341304826,80.16666666666667,74.3,85.8,2.81469551150934,782.8192307692308,782.7,782.9,0.0559630961604827,False,0.0,39
15.964102564102564,14.7,17.0,0.5761435515055183,20.67692307692308,17.2,22.2,1.104527057151621,1.017948717948718,0.0,2.3,0.5516783341304826,80.16666666666667,74.3,85.8,2.81469551150934,782.8192307692308,782.7,782.9,0.0559630961604827,False,0.0,39
20.63875,19.8,21.4,0.4538147031665306,34.303749999999994,31.7,36.5,1.4064448177288915,0.8225,0.0,1.7,0.3272342868359192,67.13499999999999,64.2,69.7,1.4200285252973723,1014.83875,1014.7,1015.0,0.0605747785589747,True,0.1125,27
20.63875,19.8,21.4,0.4538147031665306,34.303749999999994,31.7,36.5,1.4064448177288915,0.8225,0.0,1.7,0.3272342868359192,67.13499999999999,64.2,69.7,1.4200285252973723,1014.83875,1014.7,1015.0,0.0605747785589747,True,0.1125,27
21.882278481012666,21.3,22.7,0.3521944005986577,26.983544303797466,25.7,28.8,0.9125099760251074,2.087341772151899,0.3,3.5,0.6984170909823916,66.56075949367089,62.5,71.2,2.839890649823261,1015.4822784810128,1015.3,1015.7,0.0957554225162053,False,0.0,37
21.882278481012666,21.3,22.7,0.3521944005986577,26.983544303797466,25.7,28.8,0.9125099760251074,2.087341772151899,0.3,3.5,0.6984170909823916,66.56075949367089,62.5,71.2,2.839890649823261,1015.4822784810128,1015.3,1015.7,0.0957554225162053,False,0.0,37
