race_id,driver_id,q1_time,q2_time,q3_time,qual_position,q1_no_lap_time_flag,q2_no_lap_time_flag,q3_no_lap_time_flag
89,114,103.595,103.376,103.056,8,False,False,False
89,60,103.279,103.268,103.09100000000001,9,False,False,False
89,12,104.083,103.36,103.173,10,False,False,False
89,108,104.237,103.398,113.173,11,False,False,False
89,79,104.437,103.574,113.173,12,False,False,False
89,101,103.90299999999999,103.58500000000001,113.173,13,False,False,False
89,117,103.777,103.78999999999999,113.173,14,False,False,False
89,83,104.47800000000001,104.444,113.173,15,False,False,False
89,87,104.643,114.444,113.173,16,False,False,False
89,109,104.719,114.444,113.173,17,False,False,False
89,111,105.36699999999999,114.444,113.173,18,False,False,False
89,103,105.37100000000001,114.444,113.173,19,False,False,False
89,115,105.775,114.444,113.173,20,False,False,False
90,94,92.219,83.746,81.299,1,False,False,False
90,12,92.277,84.848,81.944,2,False,False,False
90,93,92.781,85.197,82.096,3,False,False,False
90,57,93.84100000000001,85.543,82.89099999999999,4,False,False,False
90,87,92.957,86.254,82.96000000000001,5,False,False,False
90,115,93.707,85.684,83.356,6,False,False,False
90,101,93.012,86.135,83.529,7,False,False,False
90,110,93.16,84.95,83.557,8,False,False,False
90,79,93.636,86.375,83.749,9,False,False,False
90,117,93.69200000000001,86.116,84.03,10,False,False,False
90,83,93.689,86.788,94.03,11,False,False,False
90,109,94.047,86.858,94.03,12,False,False,False
90,75,93.929,93.12700000000001,94.03,13,False,False,False
90,108,94.066,98.12700000000001,94.03,14,False,True,False
90,106,93.00800000000001,98.12700000000001,94.03,15,False,True,False
90,104,94.49199999999999,103.12700000000001,94.03,16,False,False,False
90,60,94.512,103.12700000000001,94.03,17,False,False,False
90,103,95.532,103.12700000000001,94.03,18,False,False,False
90,111,95.66,103.12700000000001,94.03,19,False,False,False
90,114,96.575,103.12700000000001,94.03,20,False,False,False
91,93,100.19,101.602,100.983,1,False,False,False
91,94,99.12899999999999,100.655,101.055,2,False,False,False
91,106,99.846,101.247,101.298,3,False,False,False
91,75,100.521,102.513,101.616,4,False,False,False
91,57,100.428,101.062,101.995,5,False,False,False
91,108,101.515,101.821,102.084,6,False,False,False
91,12,101.598,102.209,102.116,7,False,False,False
91,110,100.02799999999999,101.725,102.161,8,False,False,False
91,117,100.791,102.64,102.719,9,False,False,False
91,111,101.99799999999999,103.273,123.095,10,False,False,False
91,104,101.68,103.702,133.095,11,False,False,False
91,83,101.396,104.232,133.095,12,False,False,False
91,114,101.893,104.311,133.095,13,False,False,False
91,79,101.93299999999999,104.35499999999999,133.095,14,False,False,False
91,101,101.72999999999999,105.19,133.095,15,False,False,False
91,109,102.078,115.19,133.095,16,False,False,False
91,87,102.15899999999999,115.19,133.095,17,False,False,False
91,60,102.666,115.19,133.095,18,False,False,False
91,115,102.708,115.19,133.095,19,False,False,False
91,103,103.43,115.19,133.095,20,False,False,False
92,94,65.852,65.374,64.984,1,False,False,False
92,106,65.419,65.287,65.013,2,False,False,False
92,93,65.66,65.576,65.066,3,False,False,False
92,110,66.235,65.697,65.431,4,False,False,False
92,101,66.468,65.993,65.726,5,False,False,False
92,87,66.366,65.894,65.879,6,False,False,False
92,115,66.405,66.151,66.011,7,False,False,False
92,12,66.016,66.082,66.103,8,False,False,False
92,57,66.079,65.475,73.151,9,False,False,False
92,104,66.589,66.16,78.151,10,False,False,True
92,109,66.516,66.23,83.151,11,False,False,False
92,83,66.44200000000001,66.319,83.151,12,False,False,False
92,75,66.143,66.458,83.151,13,False,False,False
92,114,66.463,66.851,83.151,14,False,False,False
92,108,66.33,85.84700000000001,83.151,15,False,False,False
92,79,66.613,95.84700000000001,83.151,16,False,False,False
92,103,66.847,95.84700000000001,83.151,17,False,False,False
92,117,66.901,95.84700000000001,83.151,18,False,False,False
92,111,67.003,95.84700000000001,83.151,19,False,False,False
92,60,67.083,95.84700000000001,83.151,20,False,False,False
93,106,91.727,91.21600000000001,90.872,1,False,False,False
93,94,91.89099999999999,91.99,91.176,2,False,False,False
93,75,92.354,92.12,91.33500000000001,3,False,False,False
93,57,93.041,92.274,91.765,4,False,False,False
93,108,92.672,92.777,92.032,5,False,False,False
93,110,93.10900000000001,92.63300000000001,92.131,6,False,False,False
93,12,92.819,92.631,92.55199999999999,7,False,False,False
93,114,93.394,92.836,92.78,8,False,False,False
93,93,92.297,91.081,97.78,9,False,False,True
93,87,92.756,92.649,97.78,10,False,False,True
93,79,93.404,92.922,102.78,11,False,False,False
93,101,93.346,93.048,102.78,12,False,False,False
93,83,93.03399999999999,93.05199999999999,102.78,13,False,False,False
93,60,93.285,93.27600000000001,102.78,14,False,False,False
93,109,93.423,93.307,102.78,15,False,False,False
93,104,93.439,103.307,102.78,16,False,False,False
93,103,93.439,103.307,102.78,17,False,False,False
93,117,93.674,103.307,102.78,18,False,False,False
93,115,93.701,103.307,102.78,19,False,False,False
93,111,93.794,103.307,102.78,20,False,False,False
94,110,78.407,78.154,77.377,1,False,False,False
94,93,78.434,77.946,77.42099999999999,2,False,False,False
94,106,78.806,77.768,77.56700000000001,3,False,False,False
94,108,78.65299999999999,78.121,77.769,4,False,False,False
94,101,78.866,78.21600000000001,78.018,5,False,False,False
94,12,78.71600000000001,77.904,78.078,6,False,False,False
94,57,78.374,78.035,78.142,7,False,False,False
94,83,78.935,78.445,78.157,8,False,False,False
94,79,78.775,78.19800000000001,78.379,9,False,False,False
94,94,78.509,77.703,78.82300000000001,10,False,False,False
94,75,79.118,78.51599999999999,88.82300000000001,11,False,False,False
94,117,78.973,78.57300000000001,88.82300000000001,12,False,False,False
94,87,78.993,78.825,88.82300000000001,13,False,False,False
94,103,79.205,79.137,88.82300000000001,14,False,False,False
94,115,79.164,79.202,88.82300000000001,15,False,False,False
94,114,79.24,89.202,88.82300000000001,16,False,False,False
94,109,79.256,89.202,88.82300000000001,17,False,False,False
94,60,79.273,89.202,88.82300000000001,18,False,False,False
94,104,79.527,89.202,88.82300000000001,19,False,False,False
94,111,79.57,89.202,88.82300000000001,20,False,False,False
95,94,104.581,104.723,103.66499999999999,1,False,False,False
95,93,105.05,105.418,104.297,2,False,False,False
95,75,105.37700000000001,104.794,104.462,3,False,False,False
95,106,105.572,104.551,104.553,4,False,False,False
95,101,106.039,105.475,105.18,5,False,False,False
95,12,106.075,105.55199999999999,105.368,6,False,False,False
95,57,105.73599999999999,105.42,105.503,7,False,False,False
95,110,105.65,105.461,105.77600000000001,8,False,False,False
95,109,105.672,105.675,105.837,9,False,False,False
95,108,105.745,105.60300000000001,106.178,10,False,False,False
95,79,106.212,105.767,116.178,11,False,False,False
95,104,106.18299999999999,105.827,116.178,12,False,False,False
95,117,106.178,106.08500000000001,116.178,13,False,False,False
95,103,106.256,106.61099999999999,116.178,14,False,False,False
95,115,106.342,107.718,116.178,15,False,False,False
95,60,106.344,117.718,116.178,16,False,False,False
95,111,106.40100000000001,117.718,116.178,17,False,False,False
95,87,106.557,117.718,116.178,18,False,False,False
95,114,106.69200000000001,117.718,116.178,19,False,False,False
95,83,107.866,117.718,116.178,20,False,False,False
96,94,71.31700000000001,70.92699999999999,70.342,1,False,False,False
96,106,71.443,70.988,70.363,2,False,False,False
96,93,71.767,70.814,70.434,3,False,False,False
96,57,71.331,71.075,70.648,4,False,False,False
96,75,71.641,71.314,71.077,5,False,False,False
96,110,71.561,70.824,71.147,6,False,False,False
96,108,71.556,71.116,71.174,7,False,False,False
96,115,71.741,71.42,71.44200000000001,8,False,False,False
96,114,71.42699999999999,71.428,72.556,9,False,False,False
96,103,71.568,71.416,77.556,10,False,False,True
96,104,71.705,71.512,82.556,11,False,False,False
96,101,71.748,71.605,82.556,12,False,False,False
96,12,71.667,71.613,82.556,13,False,False,False
96,117,71.826,71.70400000000001,82.556,14,False,False,False
96,109,71.695,71.80199999999999,82.556,15,False,False,False
96,83,71.961,81.80199999999999,82.556,16,False,False,False
96,79,72.081,81.80199999999999,82.556,17,False,False,False
96,87,72.319,81.80199999999999,82.556,18,False,False,False
96,60,72.391,81.80199999999999,82.556,19,False,False,False
96,111,73.353,81.80199999999999,82.556,20,False,False,False
97,106,81.28,81.208,80.161,1,False,False,False
97,94,80.922,81.265,80.306,2,False,False,False
97,93,81.348,80.878,80.429,3,False,False,False
97,75,81.495,81.358,81.206,4,False,False,False
97,57,82.048,81.708,81.524,5,False,False,False
97,110,81.785,81.747,81.542,6,False,False,False
97,108,82.13,81.831,81.584,7,False,False,False
97,79,82.139,81.855,81.925,8,False,False,False
97,104,82.01,82.062,82.648,9,False,False,False
97,12,82.089,81.861,87.648,10,False,False,True
97,101,82.166,82.13,92.648,11,False,False,False
97,83,82.254,82.235,92.648,12,False,False,False
97,118,82.56700000000001,82.471,92.648,13,False,False,False
97,117,82.003,82.577,92.648,14,False,False,False
97,114,82.02,87.577,92.648,15,False,True,False
97,111,82.587,92.577,92.648,16,False,False,False
97,60,82.636,92.577,92.648,17,False,False,False
97,103,82.748,92.577,92.648,18,False,False,False
97,87,82.908,92.577,92.648,19,False,False,False
97,115,83.005,92.577,92.648,20,False,False,False
98,106,114.12899999999999,112.343,109.412,1,False,False,False
98,75,114.404,112.818,109.434,2,False,False,False
98,57,113.161,112.691,109.46600000000001,3,False,False,False
98,93,114.559,113.219,109.583,4,False,False,False
98,12,115.36,113.12700000000001,109.96600000000001,5,False,False,False
98,108,115.914,113.94200000000001,110.584,6,False,False,False
98,104,115.606,113.54599999999999,111.211,7,False,False,False
98,94,113.057,112.723,111.39500000000001,8,False,False,False
98,87,115.10300000000001,114.006,111.57300000000001,9,False,False,False
98,114,115.314,113.848,111.983,10,False,False,False
98,110,114.63300000000001,114.012,121.983,11,False,False,False
98,103,115.62899999999999,114.211,121.983,12,False,False,False
98,115,115.73599999999999,114.37,121.983,13,False,False,False
98,60,115.602,114.38,121.983,14,False,False,False
98,117,115.375,115.518,121.983,15,False,False,False
98,83,116.083,125.518,121.983,16,False,False,False
98,79,116.226,125.518,121.983,17,False,False,False
98,101,116.337,125.518,121.983,18,False,False,False
98,109,116.985,125.518,121.983,19,False,False,False
98,111,117.532,125.518,121.983,20,False,False,False
99,94,90.224,90.346,89.304,1,False,False,False
99,106,90.402,90.486,89.314,2,False,False,False
99,93,90.336,90.444,89.361,3,False,False,False
99,75,90.622,89.925,89.709,4,False,False,False
99,101,90.696,90.357,90.16499999999999,5,False,False,False
99,57,90.906,90.443,90.261,6,False,False,False
99,12,90.60300000000001,90.343,90.322,7,False,False,False
99,110,90.865,90.465,90.389,8,False,False,False
99,60,91.256,90.656,90.554,9,False,False,False
99,108,90.881,90.473,91.003,10,False,False,False
99,79,90.88,90.65899999999999,101.003,11,False,False,False
99,83,91.226,90.709,101.003,12,False,False,False
99,114,91.13,90.80799999999999,101.003,13,False,False,False
99,117,90.894,90.953,101.003,14,False,False,False
99,115,91.152,91.439,101.003,15,False,False,False
99,109,91.311,101.439,101.003,16,False,False,False
99,104,91.322,101.439,101.003,17,False,False,False
99,87,91.352,101.439,101.003,18,False,False,False
99,103,91.419,101.439,101.003,19,False,False,False
99,111,91.511,101.439,101.003,20,False,False,False
100,93,95.297,95.59,94.356,1,False,False,False
100,106,95.795,95.24600000000001,94.42099999999999,2,False,False,False
100,94,95.864,95.294,94.44800000000001,3,False,False,False
100,75,96.163,95.864,94.64500000000001,4,False,False,False
100,57,96.148,95.732,94.947,5,False,False,False
100,110,96.195,95.69200000000001,94.988,6,False,False,False
100,103,96.86,96.032,95.598,7,False,False,False
100,108,96.465,96.34100000000001,95.69,8,False,False,False
100,12,96.446,95.988,95.876,9,False,False,False
100,83,96.74600000000001,96.321,96.319,10,False,False,False
100,109,96.932,96.368,106.319,11,False,False,False
100,60,96.695,96.398,106.319,12,False,False,False
100,104,96.577,96.74000000000001,106.319,13,False,False,False
100,117,96.656,96.97,106.319,14,False,False,False
100,114,96.80799999999999,97.14699999999999,106.319,15,False,False,False
100,87,96.949,107.14699999999999,106.319,16,False,False,False
100,79,97.04599999999999,107.14699999999999,106.319,17,False,False,False
100,101,97.068,107.14699999999999,106.319,18,False,False,False
100,115,97.11099999999999,107.14699999999999,106.319,19,False,False,False
100,111,97.244,107.14699999999999,106.319,20,False,False,False
101,94,79.22200000000001,78.566,77.775,1,False,False,False
101,110,79.583,78.565,78.07900000000001,2,False,False,False
101,57,79.169,78.55199999999999,78.084,3,False,False,False
101,75,79.706,78.615,78.128,4,False,False,False
101,93,79.566,78.56,78.351,5,False,False,False
101,83,79.523,78.762,78.401,6,False,False,False
101,106,79.505,79.10900000000001,78.555,7,False,False,False
101,108,79.857,79.119,78.721,8,False,False,False
101,12,80.006,79.27199999999999,78.939,9,False,False,False
101,101,79.945,79.081,79.01,10,False,False,False
101,79,80.279,79.325,89.01,11,False,False,False
101,117,80.283,79.476,89.01,12,False,False,False
101,114,79.907,79.589,89.01,13,False,False,False
101,104,80.256,79.672,89.01,14,False,False,False
101,87,80.293,79.833,89.01,15,False,False,False
101,115,80.419,89.833,89.01,16,False,False,False
101,60,80.419,89.833,89.01,17,False,False,False
101,103,80.52,89.833,89.01,18,False,False,False
101,109,80.85900000000001,89.833,89.01,19,False,False,False
101,111,81.167,89.833,89.01,20,False,False,False
102,87,73.95400000000001,71.41,71.674,1,False,False,False
102,94,73.625,70.881,71.877,2,False,False,False
102,110,74.42699999999999,71.318,72.059,3,False,False,False
102,108,73.106,71.377,72.263,4,False,False,False
102,93,74.68,70.89,72.357,5,False,False,False
102,101,74.663,71.587,72.425,6,False,False,False
102,12,73.542,71.394,72.504,7,False,False,False
102,57,73.403,71.539,72.611,8,False,False,False
102,75,73.613,71.456,75.601,9,False,False,False
102,106,74.486,70.95,80.601,10,False,False,True
102,109,74.324,71.631,85.601,11,False,False,False
102,104,74.371,71.675,85.601,12,False,False,False
102,60,73.597,71.678,85.601,13,False,False,False
102,79,74.931,72.14,85.601,14,False,False,False
102,103,74.398,72.21000000000001,85.601,15,False,False,False
102,111,75.095,82.21000000000001,85.601,16,False,False,False
102,117,75.197,82.21000000000001,85.601,17,False,False,False
102,83,75.486,82.21000000000001,85.601,18,False,False,False
102,114,76.264,82.21000000000001,85.601,19,False,False,False
102,115,76.361,82.21000000000001,85.601,20,False,False,False
103,94,84.754,84.622,83.824,1,False,False,False
103,75,84.82,84.419,84.05199999999999,2,False,False,False
103,106,85.211,84.517,84.092,3,False,False,False
103,93,85.09,84.521,84.242,4,False,False,False
103,57,85.594,84.774,84.508,5,False,False,False
103,110,85.545,84.94,84.511,6,False,False,False
103,108,85.387,84.90299999999999,84.769,7,False,False,False
103,101,85.735,85.007,84.83,8,False,False,False
103,60,85.523,84.974,84.961,9,False,False,False
103,79,85.76599999999999,85.068,85.045,10,False,False,False
103,12,85.782,85.096,95.045,11,False,False,False
103,114,85.63,85.219,95.045,12,False,False,False
103,115,85.711,85.225,95.045,13,False,False,False
103,103,85.741,85.35900000000001,95.045,14,False,False,False
103,117,85.594,85.408,95.045,15,False,False,False
103,87,85.834,95.408,95.045,16,False,False,False
103,104,85.85900000000001,95.408,95.045,17,False,False,False
103,83,85.892,95.408,95.045,18,False,False,False
103,109,86.02799999999999,95.408,95.045,19,False,False,False
103,111,86.054,95.408,95.045,20,False,False,False
104,94,91.295,90.503,89.708,1,False,False,False
104,75,91.479,90.746,89.846,2,False,False,False
104,106,91.094,90.282,90.0,3,False,False,False
104,93,90.993,90.515,90.154,4,False,False,False
104,12,91.158,90.645,90.336,5,False,False,False
104,110,91.057,90.507,90.34,6,False,False,False
104,57,91.543,90.513,90.384,7,False,False,False
104,103,91.184,91.127,90.836,8,False,False,False
104,101,91.508,90.914,90.98400000000001,9,False,False,False
104,70,91.20400000000001,90.809,95.98400000000001,10,False,False,True
104,108,91.652,91.381,100.98400000000001,11,False,False,False
104,83,91.504,91.443,100.98400000000001,12,False,False,False
104,117,91.615,91.473,100.98400000000001,13,False,False,False
104,114,91.4,92.50999999999999,100.98400000000001,14,False,False,False
104,109,91.461,97.50999999999999,100.98400000000001,15,False,True,False
104,119,91.652,102.50999999999999,100.98400000000001,16,False,False,False
104,87,91.892,102.50999999999999,100.98400000000001,17,False,False,False
104,120,92.101,102.50999999999999,100.98400000000001,18,False,False,False
104,118,92.12100000000001,102.50999999999999,100.98400000000001,19,False,False,False
104,104,92.181,102.50999999999999,100.98400000000001,20,False,False,False
105,75,89.244,88.635,88.265,1,False,False,False
105,106,89.376,88.90299999999999,88.42,2,False,False,False
105,12,89.298,88.757,88.73,3,False,False,False
105,110,89.592,89.132,88.857,4,False,False,False
105,93,89.411,88.957,88.931,5,False,False,False
105,103,89.33500000000001,88.962,88.945,6,False,False,False
105,101,89.707,89.255,89.078,7,False,False,False
105,57,89.689,89.374,89.223,8,False,False,False
105,120,89.706,89.378,89.243,9,False,False,False
105,104,89.89,89.411,89.357,10,False,False,False
105,70,89.547,89.451,99.357,11,False,False,False
105,117,89.654,89.461,99.357,12,False,False,False
105,87,89.744,89.634,99.357,13,False,False,False
105,83,89.929,89.668,99.357,14,False,False,False
105,94,88.761,109.953,99.357,15,False,False,False
105,114,89.939,119.953,99.357,16,False,False,False
105,109,89.994,119.953,99.357,17,False,False,False
105,118,90.244,119.953,99.357,18,False,False,False
105,108,90.447,119.953,99.357,19,False,False,False
105,119,128.51,119.953,99.357,20,False,False,False
106,94,77.384,77.056,76.732,1,False,False,False
106,110,77.654,77.513,76.968,2,False,False,False
106,57,77.689,77.551,77.104,3,False,False,False
106,12,77.832,77.283,77.139,4,False,False,False
106,93,77.928,77.349,77.27,5,False,False,False
106,103,77.873,77.616,77.30799999999999,6,False,False,False
106,106,78.218,77.39,77.369,7,False,False,False
106,109,77.962,77.761,77.60900000000001,8,False,False,False
106,104,78.312,77.574,77.675,9,False,False,False
106,70,78.029,77.412,77.735,10,False,False,False
106,101,77.77,77.768,87.735,11,False,False,False
106,114,78.471,78.099,87.735,12,False,False,False
106,108,78.243,78.119,87.735,13,False,False,False
106,87,78.15899999999999,78.129,87.735,14,False,False,False
106,118,78.45,78.33500000000001,87.735,15,False,False,False
106,120,78.517,88.33500000000001,87.735,16,False,False,False
106,117,78.53999999999999,88.33500000000001,87.735,17,False,False,False
106,119,78.557,88.33500000000001,87.735,18,False,False,False
106,83,78.714,88.33500000000001,87.735,19,False,False,False
106,75,83.714,88.33500000000001,87.735,20,True,False,False
107,106,101.269,101.037,100.203,1,False,False,False
107,94,101.398,100.822,100.39099999999999,2,False,False,False
107,75,101.756,101.131,100.495,3,False,False,False
107,93,102.197,101.369,101.01599999999999,4,False,False,False
107,57,102.113,101.65,101.17699999999999,5,False,False,False
107,12,101.72,101.37,101.253,6,False,False,False
107,108,102.154,101.485,101.281,7,False,False,False
107,114,102.23400000000001,101.569,101.581,8,False,False,False
107,103,102.524,101.576,101.61099999999999,9,False,False,False
107,120,102.455,101.636,101.61099999999999,10,False,False,False
107,110,102.07300000000001,101.654,111.61099999999999,11,False,False,False
107,101,102.622,101.798,111.61099999999999,12,False,False,False
107,109,102.17099999999999,101.818,111.61099999999999,13,False,False,False
107,83,102.582,102.259,111.61099999999999,14,False,False,False
107,119,102.24199999999999,102.39500000000001,111.61099999999999,15,False,False,False
107,117,102.642,112.39500000000001,111.61099999999999,16,False,False,False
107,70,102.755,112.39500000000001,111.61099999999999,17,False,False,False
107,87,103.417,112.39500000000001,111.61099999999999,18,False,False,False
107,104,104.85300000000001,112.39500000000001,111.61099999999999,19,False,False,False
107,118,115.282,112.39500000000001,111.61099999999999,20,False,False,False
108,75,87.713,87.328,86.84100000000001,1,False,False,False
108,12,88.179,87.09700000000001,87.202,2,False,False,False
108,93,87.686,87.148,87.349,3,False,False,False
108,87,87.809,87.673,87.767,4,False,False,False
108,104,88.061,87.612,87.786,5,False,False,False
108,110,88.086,87.743,87.804,6,False,False,False
108,106,87.713,86.964,87.861,7,False,False,False
108,101,87.872,87.444,87.935,8,False,False,False
108,94,87.363,86.814,92.935,9,False,False,True
108,83,87.864,87.564,92.935,10,False,False,True
108,109,88.23400000000001,87.795,97.935,11,False,False,False
108,70,87.945,87.90299999999999,97.935,12,False,False,False
108,57,87.846,87.975,97.935,13,False,False,False
108,117,88.18,88.09100000000001,97.935,14,False,False,False
108,118,88.325,88.395,97.935,15,False,False,False
108,108,88.394,98.395,97.935,16,False,False,False
108,114,88.429,98.395,97.935,17,False,False,False
108,103,88.476,98.395,97.935,18,False,False,False
108,120,88.48400000000001,98.395,97.935,19,False,False,False
108,119,88.577,98.395,97.935,20,False,False,False
109,94,72.386,71.908,71.365,1,False,False,False
109,12,72.886,72.107,71.449,2,False,False,False
109,106,72.912,72.103,71.471,3,False,False,False
109,101,72.967,72.248,71.553,4,False,False,False
109,93,72.717,72.21000000000001,71.63,5,False,False,False
109,57,72.872,72.156,71.725,6,False,False,False
109,104,73.033,72.169,71.93299999999999,7,False,False,False
109,110,72.769,72.151,71.964,8,False,False,False
109,114,72.642,72.249,72.082,9,False,False,False
109,108,72.877,72.377,72.254,10,False,False,False
109,120,73.006,72.395,82.254,11,False,False,False
109,118,73.054,72.428,82.254,12,False,False,False
109,109,72.706,72.527,82.254,13,False,False,False
109,103,72.722,72.623,82.254,14,False,False,False
109,83,73.038,72.625,82.254,15,False,False,False
109,119,73.113,82.625,82.254,16,False,False,False
109,87,73.27,82.625,82.254,17,False,False,False
109,70,73.279,82.625,82.254,18,False,False,False
109,117,73.523,82.625,82.254,19,False,False,False
109,75,73.85,82.625,82.254,20,False,False,False
110,94,73.615,72.76,72.272,1,False,False,False
110,93,73.411,72.78999999999999,72.734,2,False,False,False
110,108,73.295,72.776,72.792,3,False,False,False
110,104,73.471,73.186,72.816,4,False,False,False
110,57,72.937,72.999,72.818,5,False,False,False
110,103,73.766,73.082,72.994,6,False,False,False
110,101,73.43299999999999,73.001,73.083,7,False,False,False
110,70,73.42,73.283,73.229,8,False,False,False
110,12,73.747,73.098,73.507,9,False,False,False
110,120,73.691,73.059,73.682,10,False,False,False
110,75,73.874,73.334,83.682,11,False,False,False
110,110,73.326,73.447,83.682,12,False,False,False
110,117,73.67699999999999,73.521,83.682,13,False,False,False
110,118,73.581,74.083,83.682,14,False,False,False
110,114,73.862,74.477,83.682,15,False,False,False
110,83,73.977,84.477,83.682,16,False,False,False
110,87,74.042,84.477,83.682,17,False,False,False
110,109,74.063,84.477,83.682,18,False,False,False
110,106,74.07900000000001,84.477,83.682,19,False,False,False
110,119,74.699,84.477,83.682,20,False,False,False
111,94,80.851,79.092,85.858,1,False,False,False
111,70,82.73,80.305,87.102,2,False,False,False
111,12,81.481,79.776,87.286,3,False,False,False
111,57,81.554,80.426,87.627,4,False,False,False
111,110,81.798,80.098,87.893,5,False,False,False
111,101,82.114,80.406,87.945,6,False,False,False
111,108,81.998,79.34700000000001,88.04599999999999,7,False,False,False
111,93,82.248,79.856,89.294,8,False,False,False
111,120,82.19,79.65899999999999,91.349,9,False,False,False
111,109,81.938,78.725,96.349,10,False,False,True
111,106,81.843,80.615,101.349,11,False,False,False
111,75,82.151,80.959,101.349,12,False,False,False
111,103,82.67699999999999,81.48400000000001,101.349,13,False,False,False
111,87,82.351,81.678,101.349,14,False,False,False
111,83,82.332,81.821,101.349,15,False,False,False
111,114,82.746,91.821,101.349,16,False,False,False
111,104,82.886,91.821,101.349,17,False,False,False
111,118,83.137,91.821,101.349,18,False,False,False
111,119,83.337,91.821,101.349,19,False,False,False
111,117,83.342,91.821,101.349,20,False,False,False
112,94,65.116,64.951,64.391,1,False,False,False
112,106,65.577,65.087,64.439,2,False,False,False
112,93,65.339,64.975,64.581,3,False,False,False
112,108,65.617,65.038,64.658,4,False,False,False
112,57,65.673,65.188,64.819,5,False,False,False
112,103,65.71,65.121,64.893,6,False,False,False
112,12,65.655,65.181,64.911,7,False,False,False
112,70,65.74,65.362,65.09,8,False,False,False
112,104,65.515,65.30799999999999,65.17,9,False,False,False
112,109,65.673,65.387,65.82300000000001,10,False,False,False
112,110,65.686,65.428,75.82300000000001,11,False,False,False
112,101,65.729,65.453,75.82300000000001,12,False,False,False
112,120,65.68299999999999,65.605,75.82300000000001,13,False,False,False
112,83,65.763,65.68,75.82300000000001,14,False,False,False
112,75,65.17699999999999,126.688,75.82300000000001,15,False,False,False
112,114,65.784,136.688,75.82300000000001,16,False,False,False
112,117,65.818,136.688,75.82300000000001,17,False,False,False
112,119,65.94800000000001,136.688,75.82300000000001,18,False,False,False
112,87,65.971,136.688,75.82300000000001,19,False,False,False
112,118,65.974,136.688,75.82300000000001,20,False,False,False
113,94,89.428,87.702,86.72,1,False,False,False
113,108,88.917,88.042,86.961,2,False,False,False
113,120,89.874,87.845,87.092,3,False,False,False
113,106,89.143,88.361,87.136,4,False,False,False
113,93,89.865,88.265,87.148,5,False,False,False
113,110,89.412,88.782,87.155,6,False,False,False
113,57,89.41499999999999,88.545,87.211,7,False,False,False
113,109,89.46600000000001,88.06700000000001,87.53,8,False,False,False
113,12,89.949,88.368,87.65899999999999,9,False,False,False
113,104,89.533,88.751,87.689,10,False,False,False
113,70,89.60300000000001,88.896,97.689,11,False,False,False
113,103,89.44800000000001,88.935,97.689,12,False,False,False
113,101,89.7,88.956,97.689,13,False,False,False
113,119,89.873,89.031,97.689,14,False,False,False
113,83,89.798,94.031,97.689,15,False,True,False
113,75,89.968,94.031,97.689,15,False,True,False
113,114,90.025,99.031,97.689,16,False,False,False
113,117,90.123,99.031,97.689,17,False,False,False
113,118,90.513,99.031,97.689,18,False,False,False
113,87,92.378,99.031,97.689,19,False,False,False
114,57,78.577,77.42699999999999,76.60900000000001,1,False,False,False
114,94,78.318,77.547,76.612,2,False,False,False
114,108,78.697,77.328,76.694,3,False,False,False
114,120,78.464,77.571,76.905,4,False,False,False
114,117,78.143,77.7,76.971,5,False,False,False
114,106,78.44,77.58,76.992,6,False,False,False
114,83,78.775,77.563,77.03399999999999,7,False,False,False
114,12,78.58,77.701,77.035,8,False,False,False
114,75,78.36,77.675,77.045,9,False,False,False
114,70,78.695,77.652,77.186,10,False,False,False
114,93,78.393,77.703,87.186,11,False,False,False
114,101,78.854,77.84100000000001,87.186,12,False,False,False
114,79,78.906,78.002,87.186,13,False,False,False
114,103,78.782,78.144,87.186,14,False,False,False
114,104,78.743,78.217,87.186,15,False,False,False
114,109,78.917,88.217,87.186,16,False,False,False
114,114,78.919,88.217,87.186,17,False,False,False
114,110,79.027,88.217,87.186,18,False,False,False
114,87,79.206,88.217,87.186,19,False,False,False
114,119,79.248,88.217,87.186,20,False,False,False
115,94,118.515,112.78399999999999,106.168,1,False,False,False
115,106,118.3,112.017,106.988,2,False,False,False
115,75,118.899,112.35300000000001,107.045,3,False,False,False
115,57,118.563,112.345,107.087,4,False,False,False
115,93,118.688,111.711,107.152,5,False,False,False
115,120,118.872,111.53399999999999,107.36500000000001,6,False,False,False
115,108,119.981,112.25200000000001,107.669,7,False,False,False
115,110,119.035,112.60499999999999,107.805,8,False,False,False
115,12,118.834,112.751,107.843,9,False,False,False
115,103,119.663,112.193,108.84100000000001,10,False,False,False
115,114,119.044,113.148,118.84100000000001,11,False,False,False
115,104,119.511,113.67099999999999,118.84100000000001,12,False,False,False
115,87,120.02,114.16,118.84100000000001,13,False,False,False
115,83,119.48400000000001,114.694,118.84100000000001,14,False,False,False
115,101,119.634,116.372,118.84100000000001,15,False,False,False
115,109,120.314,126.372,118.84100000000001,16,False,False,False
115,117,120.832,126.372,118.84100000000001,17,False,False,False
115,119,121.535,126.372,118.84100000000001,18,False,False,False
115,79,122.159,126.372,118.84100000000001,19,False,False,False
115,70,123.166,126.372,118.84100000000001,20,False,False,False
116,94,80.965,78.856,70.56700000000001,1,False,False,False
116,108,81.276,79.769,71.104,2,False,False,False
116,110,81.345,79.62,71.294,3,False,False,False
116,109,80.939,79.399,71.419,4,False,False,False
