race_id,driver_id,best_time_FP1,best_time_FP2,best_time_FP3,lap_count_FP1,lap_count_FP2,lap_count_FP3,position_FP1,position_FP2,position_FP3,recorded_lap_time_FP1,recorded_lap_time_FP2,recorded_lap_time_FP3,participated_FP1,participated_FP2,participated_FP3
82,12,95.0,92.877,94.628,14,24,15,8,5,16,True,True,True,True,True,True
82,57,94.943,93.144,93.121,17,23,15,7,9,6,True,True,True,True,True,True
82,70,95.815,94.061,93.971,23,28,18,14,17,12,True,True,True,True,True,True
82,75,95.05,92.958,92.791,23,20,20,10,7,3,True,True,True,True,True,True
82,79,96.402,94.166,94.378,20,12,20,17,18,15,True,True,True,True,True,True
82,83,101.6442,92.951,93.733,2,30,21,20,6,8,False,True,True,True,True,True
82,87,96.804,93.183,93.437,21,23,15,19,10,7,True,True,True,True,True,True
82,93,94.611,92.52,93.053,23,22,20,3,3,5,True,True,True,True,True,True
82,94,94.742,91.936,92.544,22,20,15,5,1,1,True,True,True,True,True,True
82,101,95.151,93.36,94.957,15,25,16,12,12,18,True,True,True,True,True,True
82,103,94.814,93.958,93.92,22,25,14,6,16,10,True,True,True,True,True,True
82,104,94.193,93.621,94.176,23,24,18,1,13,13,True,True,True,True,True,True
82,106,94.557,92.023,92.64,22,20,16,2,2,2,True,True,True,True,True,True
82,108,96.304,93.28,93.955,22,27,18,16,11,11,True,True,True,True,True,True
82,109,95.923,94.735,94.868,17,22,15,15,20,17,True,True,True,True,True,True
82,110,94.629,92.529,92.935,23,25,19,4,4,4,True,True,True,True,True,True
82,111,95.644,94.486,95.667,15,28,14,13,19,19,True,True,True,True,True,True
82,114,95.028,93.789,0.0,20,26,0,9,14,20,True,True,False,True,True,False
82,115,96.536,93.085,94.295,23,24,17,18,8,14,True,True,True,True,True,True
82,117,95.053,93.953,93.88,20,27,18,11,15,9,True,True,True,True,True,True
83,12,92.381,90.944,90.296,23,27,17,10,11,9,True,True,True,True,True,True
83,57,92.364,90.513,90.707,20,24,17,9,5,11,True,True,True,True,True,True
83,70,93.034,91.615,91.424,23,30,18,16,16,18,True,True,True,True,True,True
83,75,91.563,90.36,89.833,25,24,16,7,4,3,True,True,True,True,True,True
83,79,92.506,91.527,91.186,24,23,16,11,15,16,True,True,True,True,True,True
83,83,91.084,90.832,90.03,22,14,22,3,9,5,True,True,True,True,True,True
83,87,99.15045,92.344,90.262,2,13,18,20,20,8,False,True,True,True,True,True
83,93,91.139,90.32,90.009,14,12,22,4,3,4,True,True,True,True,True,True
83,94,90.888,90.214,89.768,24,23,12,2,2,2,True,True,True,True,True,True
83,101,92.026,90.76,90.139,26,26,16,8,8,6,True,True,True,True,True,True
83,103,92.582,91.372,91.067,23,28,18,12,14,15,True,True,True,True,True,True
83,104,91.317,90.963,90.148,28,29,11,5,12,7,True,True,True,True,True,True
83,106,90.772,90.074,89.735,17,15,23,1,1,1,True,True,True,True,True,True
83,108,92.594,90.735,91.529,24,26,17,13,7,19,True,True,True,True,True,True
83,109,93.087,91.866,91.374,25,29,16,17,19,17,True,True,True,True,True,True
83,110,92.839,90.664,90.983,19,29,15,15,6,14,True,True,True,True,True,True
83,111,93.529,91.814,91.992,26,26,13,18,18,20,True,True,True,True,True,True
83,114,91.505,90.886,90.415,26,26,19,6,10,10,True,True,True,True,True,True
83,115,94.429,91.169,90.765,22,27,17,19,13,12,True,True,True,True,True,True
83,117,92.608,91.615,90.946,26,27,20,14,17,13,True,True,True,True,True,True
84,12,81.229,79.537,79.275,21,22,15,9,4,4,True,True,True,True,True,True
84,57,81.027,80.521,79.896,26,23,13,7,13,8,True,True,True,True,True,True
84,60,81.661,0.0,85.7178,18,0,5,13,20,20,True,False,False,True,False,True
84,75,80.399,79.658,79.265,20,20,17,3,5,3,True,True,True,True,True,True
84,79,81.155,80.203,79.693,23,24,14,8,10,6,True,True,True,True,True,True
84,83,81.247,80.055,80.008,23,25,17,10,7,9,True,True,True,True,True,True
84,87,83.186,81.191,81.025,18,23,14,18,16,17,True,True,True,True,True,True
84,93,79.806,79.376,79.419,24,27,17,1,3,5,True,True,True,True,True,True
84,94,80.626,79.223,79.809,22,22,16,4,2,7,True,True,True,True,True,True
84,101,81.004,79.842,80.205,27,25,14,6,6,13,True,True,True,True,True,True
84,103,81.869,80.611,81.636,24,28,11,16,14,19,True,True,True,True,True,True
84,104,81.701,80.142,80.133,26,27,14,14,9,12,True,True,True,True,True,True
84,106,80.377,78.978,79.249,21,27,15,2,1,2,True,True,True,True,True,True
84,108,80.878,80.1,79.117,22,24,12,5,8,1,True,True,True,True,True,True
84,109,82.754,81.912,80.958,25,28,16,17,17,16,True,True,True,True,True,True
84,110,81.457,80.212,80.096,26,25,16,12,11,11,True,True,True,True,True,True
84,111,83.924,82.307,81.05,25,24,14,19,19,18,True,True,True,True,True,True
84,114,81.289,80.424,80.071,26,30,12,11,12,10,True,True,True,True,True,True
84,115,84.349,81.974,80.692,15,22,17,20,18,14,True,True,True,True,True,True
84,117,81.821,81.063,80.836,21,23,16,15,15,15,True,True,True,True,True,True
85,12,93.16,80.174,0.0,13,29,0,7,5,1,True,True,False,True,True,False
85,57,96.464,79.992,0.0,17,34,0,18,4,2,True,True,False,True,True,False
85,60,93.365,81.155,0.0,22,38,0,8,15,3,True,True,False,True,True,False
85,75,93.012,79.538,0.0,17,33,0,6,2,4,True,True,False,True,True,False
85,79,95.625,0.0,0.0,15,0,0,15,19,5,True,False,False,True,False,False
85,83,94.615,0.0,0.0,19,0,0,11,20,6,True,False,False,True,False,False
85,87,92.439,80.74,0.0,23,30,0,4,12,7,True,True,False,True,True,False
85,93,90.279,80.258,0.0,25,31,0,2,6,8,True,True,False,True,True,False
85,94,90.867,80.371,0.0,21,36,0,3,7,9,True,True,False,True,True,False
85,101,95.42,81.179,0.0,14,30,0,13,16,10,True,True,False,True,True,False
85,103,96.033,81.149,0.0,23,38,0,16,14,11,True,True,False,True,True,False
85,104,95.104,80.439,0.0,19,37,0,12,9,12,True,True,False,True,True,False
85,106,89.402,79.74,0.0,24,35,0,1,3,13,True,True,False,True,True,False
85,108,95.502,83.821,0.0,12,6,0,14,18,14,True,True,False,True,True,False
85,109,96.461,80.591,0.0,17,34,0,17,11,15,True,True,False,True,True,False
85,110,94.262,79.457,0.0,21,32,0,10,1,16,True,True,False,True,True,False
85,111,99.698,81.263,0.0,15,31,0,20,17,17,True,True,False,True,True,False
85,114,93.611,80.381,0.0,18,35,0,9,8,18,True,True,False,True,True,False
85,115,92.988,80.977,0.0,23,29,0,5,13,19,True,True,False,True,True,False
85,117,97.45,80.498,0.0,22,32,0,19,10,20,True,True,False,True,True,False
86,12,92.884,90.372,91.036,31,20,18,12,5,4,True,True,True,True,True,True
86,57,91.956,90.179,91.89,23,18,20,8,4,15,True,True,True,True,True,True
86,60,93.024,91.393,91.049,24,23,24,14,14,5,True,True,True,True,True,True
86,75,91.301,90.15,90.304,22,19,21,4,3,1,True,True,True,True,True,True
86,79,92.592,91.208,91.728,21,23,19,10,12,13,True,True,True,True,True,True
86,83,93.773,0.0,91.885,13,0,26,17,20,14,True,False,True,True,False,True
86,87,92.559,90.921,91.227,20,19,20,9,10,8,True,True,True,True,True,True
86,93,91.528,90.964,91.172,25,9,24,6,11,7,True,True,True,True,True,True
86,94,91.277,97.55865,90.649,14,1,20,3,19,3,True,False,True,True,True,True
86,101,93.417,90.861,96.9948,27,20,3,15,9,20,True,True,False,True,True,True
86,103,93.576,91.631,91.665,23,23,22,16,16,12,True,True,True,True,True,True
86,104,91.498,90.547,91.901,27,20,18,5,7,16,True,True,True,True,True,True
86,106,91.098,90.044,90.498,26,21,23,1,2,2,True,True,True,True,True,True
86,108,92.615,90.535,91.594,26,20,18,11,6,10,True,True,True,True,True,True
86,109,91.854,91.71,91.501,20,21,14,7,17,9,True,True,True,True,True,True
86,110,91.169,89.938,91.924,23,18,19,2,1,17,True,True,True,True,True,True
86,111,95.637,92.913,92.376,27,14,16,20,18,19,True,True,True,True,True,True
86,114,94.043,91.26,91.659,27,23,24,18,13,11,True,True,True,True,True,True
86,115,94.945,91.587,91.05,20,21,19,19,15,6,True,True,True,True,True,True
86,117,93.02,90.86,92.051,23,24,16,13,8,18,True,True,True,True,True,True
87,12,80.768,80.203,80.981,24,26,17,5,6,13,True,True,True,True,True,True
87,56,81.975,0.0,0.0,20,0,0,13,21,21,True,False,False,True,False,False
87,57,80.811,79.874,80.002,27,26,18,6,3,4,True,True,True,True,True,True
87,60,82.164,80.703,80.944,20,31,24,16,8,12,True,True,True,True,True,True
87,75,0.0,80.632,80.26,0,30,19,21,7,6,False,True,True,False,True,True
87,79,81.737,81.385,80.91,23,22,17,9,15,11,True,True,True,True,True,True
87,83,82.614,81.828,80.781,25,3,24,17,16,9,True,True,True,True,True,True
87,87,82.089,81.013,80.646,16,24,21,14,12,8,True,True,True,True,True,True
87,93,79.907,79.99,80.129,27,31,23,2,4,5,True,True,True,True,True,True
87,94,80.164,80.006,79.844,28,27,12,3,5,2,True,True,True,True,True,True
87,101,81.891,80.745,80.882,26,27,18,11,9,10,True,True,True,True,True,True
87,103,81.92,81.249,81.52,23,32,23,12,13,16,True,True,True,True,True,True
87,104,81.422,80.917,89.74035,23,28,1,8,11,20,True,True,False,True,True,True
87,106,79.828,79.67,79.772,27,29,23,1,1,1,True,True,True,True,True,True
87,108,81.279,83.388,80.403,24,6,18,7,20,7,True,True,True,True,True,True
87,109,0.0,82.319,81.572,0,31,18,22,18,17,False,True,True,False,True,True
87,110,80.59,79.787,79.92,28,27,16,4,2,3,True,True,True,True,True,True
87,111,83.011,83.197,82.419,27,25,18,19,19,18,True,True,True,True,True,True
87,114,81.814,81.285,81.449,28,29,22,10,14,15,True,True,True,True,True,True
87,115,82.146,80.757,85.467,21,25,4,15,10,19,True,True,True,True,True,True
87,117,0.0,81.866,81.201,0,30,19,23,17,14,False,True,True,False,True,True
87,118,82.92,0.0,0.0,28,0,0,18,22,22,True,False,False,True,False,False
87,133,84.138,0.0,0.0,23,0,0,20,23,23,True,False,False,True,False,False
88,12,75.749,73.912,73.585,28,31,23,13,8,10,True,True,True,True,True,True
88,57,75.499,74.267,73.375,29,29,26,10,12,7,True,True,True,True,True,True
88,60,75.387,74.059,73.838,33,32,28,9,9,13,True,True,True,True,True,True
88,75,74.57,73.035,72.476,30,31,27,2,3,1,True,True,True,True,True,True
88,79,75.157,80.0898,74.104,33,2,29,7,20,16,True,False,True,True,True,True
88,83,82.5678,74.468,73.849,2,28,25,20,13,14,False,True,True,True,True,True
88,87,75.806,74.239,73.436,30,32,24,14,11,8,True,True,True,True,True,True
88,93,74.601,72.7,72.846,28,32,28,3,2,3,True,True,True,True,True,True
88,94,74.712,73.103,72.881,26,33,29,4,4,4,True,True,True,True,True,True
88,101,76.315,75.216,74.26,24,34,22,16,18,17,True,True,True,True,True,True
88,103,75.539,74.623,74.639,26,29,20,12,16,18,True,True,True,True,True,True
88,104,75.083,73.636,73.21,33,32,22,6,7,5,True,True,True,True,True,True
88,106,74.531,72.656,72.517,29,30,29,1,1,2,True,True,True,True,True,True
88,108,75.056,73.294,73.226,31,24,19,5,5,6,True,True,True,True,True,True
88,109,76.11,74.486,73.882,39,33,22,15,14,15,True,True,True,True,True,True
88,110,75.211,73.406,73.476,34,31,26,8,6,9,True,True,True,True,True,True
88,111,77.714,76.276,74.91,30,33,26,18,19,20,True,True,True,True,True,True
88,114,75.536,74.134,73.645,36,27,25,11,10,11,True,True,True,True,True,True
88,115,78.636,74.894,73.827,12,33,26,19,17,12,True,True,True,True,True,True
88,117,76.417,74.525,74.861,27,23,25,17,15,19,True,True,True,True,True,True
89,12,106.571,104.142,104.842,22,22,14,5,4,11,True,True,True,True,True,True
89,57,106.667,104.874,104.845,21,25,19,6,12,12,True,True,True,True,True,True
89,60,107.97,104.781,104.689,22,27,18,14,11,10,True,True,True,True,True,True
89,75,105.476,103.472,103.17,21,22,18,1,2,1,True,True,True,True,True,True
89,79,108.81,105.059,104.476,22,25,19,18,14,6,True,True,True,True,True,True
89,83,108.078,105.115,105.574,22,25,17,15,15,19,True,True,True,True,True,True
89,87,107.946,105.588,104.919,24,26,17,13,17,15,True,True,True,True,True,True
89,93,106.012,104.274,103.596,22,25,19,4,5,4,True,True,True,True,True,True
89,94,105.81,103.58,103.449,25,18,14,3,3,3,True,True,True,True,True,True
89,101,106.917,104.609,104.685,21,24,15,10,9,9,True,True,True,True,True,True
89,103,107.847,104.874,104.879,24,26,17,12,13,13,True,True,True,True,True,True
89,104,106.83,104.315,104.491,25,26,21,9,6,7,True,True,True,True,True,True
89,106,105.603,103.224,103.24,21,24,19,2,1,2,True,True,True,True,True,True
89,108,107.691,104.771,104.418,19,23,13,11,10,5,True,True,True,True,True,True
89,109,108.419,106.397,105.479,22,13,17,17,18,17,True,True,True,True,True,True
89,110,106.705,104.548,104.573,24,26,17,8,7,8,True,True,True,True,True,True
89,111,110.921,107.218,106.07,7,26,17,19,20,20,True,True,True,True,True,True
89,114,106.696,104.567,104.964,25,24,20,7,8,16,True,True,True,True,True,True
89,115,118.332,106.425,105.532,3,21,19,20,19,18,True,True,True,True,True,True
89,117,108.222,105.264,104.913,24,24,18,16,16,14,True,True,True,True,True,True
90,12,75.531,74.543,93.836,31,24,15,3,5,1,True,True,True,True,True,True
90,57,75.877,75.421,95.692,27,25,12,8,13,15,True,True,True,True,True,True
90,60,76.041,74.442,93.891,33,35,18,9,4,3,True,True,True,True,True,True
90,75,75.619,75.167,94.498,32,29,10,4,11,8,True,True,True,True,True,True
90,79,76.083,75.033,94.11,29,31,14,10,9,5,True,True,True,True,True,True
90,83,76.426,80.33445,95.016,27,3,15,16,20,11,True,False,True,True,True,True
90,87,77.555,75.499,95.643,31,34,17,20,14,14,True,True,True,True,True,True
90,93,75.404,74.352,94.778,34,32,18,2,3,10,True,True,True,True,True,True
90,94,75.158,74.127,94.616,27,33,10,1,1,9,True,True,True,True,True,True
90,101,76.421,75.119,94.003,26,32,16,15,10,4,True,True,True,True,True,True
90,103,75.877,75.396,95.531,32,34,23,7,12,13,True,True,True,True,True,True
90,104,76.165,74.879,93.889,29,34,18,11,6,2,True,True,True,True,True,True
90,106,75.666,74.208,103.3137,30,32,5,5,2,20,True,True,False,True,True,True
90,108,76.211,74.987,94.248,17,30,13,12,8,6,True,True,True,True,True,True
90,109,76.308,76.171,95.761,29,30,17,13,18,16,True,True,True,True,True,True
90,110,75.822,74.971,94.259,29,31,11,6,7,7,True,True,True,True,True,True
90,111,77.241,76.509,98.394,33,27,11,19,19,19,True,True,True,True,True,True
90,114,76.322,75.567,96.261,33,37,27,14,17,17,True,True,True,True,True,True
90,115,77.223,75.516,97.388,25,35,18,18,15,18,True,True,True,True,True,True
90,117,77.152,75.526,95.213,30,31,15,17,16,12,True,True,True,True,True,True
91,12,125.1264,89.695,89.52,1,19,20,14,6,10,False,True,True,True,True,True
91,57,102.781,89.105,88.488,10,21,24,2,2,5,True,True,True,True,True,True
91,60,119.168,90.057,89.593,5,20,25,10,12,12,True,True,True,True,True,True
91,75,125.1264,89.753,88.311,3,17,21,12,7,2,False,True,True,True,True,True
91,79,125.1264,89.902,90.293,4,26,21,16,9,18,False,True,True,True,True,True
91,83,102.249,90.0,89.185,9,29,20,1,11,8,True,True,True,True,True,True
91,87,108.161,90.48,90.523,3,27,19,7,17,20,True,True,True,True,True,True
91,93,102.967,88.942,88.689,8,28,21,3,1,6,True,True,True,True,True,True
91,94,125.1264,89.149,87.901,3,18,18,20,4,1,False,True,True,True,True,True
91,101,125.1264,90.238,89.552,2,12,24,13,13,11,False,True,True,True,True,True
91,103,111.243,89.942,89.892,5,17,26,8,10,16,True,True,True,True,True,True
91,104,125.1264,90.51,89.885,3,28,23,17,18,15,False,True,True,True,True,True
91,106,103.801,89.404,88.348,7,25,21,4,5,3,True,True,True,True,True,True
91,108,125.1264,89.118,89.102,4,29,20,18,3,7,False,True,True,True,True,True
91,109,125.1264,90.263,89.78,1,14,22,15,14,14,False,True,True,True,True,True
91,110,125.1264,89.799,88.426,2,29,21,11,8,4,False,True,True,True,True,True
91,111,125.1264,91.326,90.489,1,27,16,19,20,19,False,True,True,True,True,True
91,114,111.373,90.338,90.039,5,29,22,9,16,17,True,True,True,True,True,True
91,115,103.895,90.609,89.51,3,29,21,5,19,9,True,True,True,True,True,True
91,117,106.171,90.271,89.752,4,27,17,6,15,13,True,True,True,True,True,True
92,12,67.1,68.832,0.0,32,21,0,8,4,1,True,True,False,True,True,False
92,57,66.909,69.35,0.0,31,14,0,5,9,2,True,True,False,True,True,False
92,60,67.476,69.602,0.0,29,44,0,13,13,3,True,True,False,True,True,False
92,75,66.839,69.179,0.0,27,36,0,4,6,4,True,True,False,True,True,False
92,79,67.743,69.852,0.0,25,34,0,17,17,5,True,True,False,True,True,False
92,83,67.522,69.251,0.0,27,26,0,14,8,6,True,True,False,True,True,False
92,87,66.965,69.96,0.0,32,34,0,6,18,7,True,True,False,True,True,False
92,93,67.039,68.61,0.0,29,40,0,7,1,8,True,True,False,True,True,False
92,94,66.302,68.778,0.0,34,32,0,1,3,9,True,True,False,True,True,False
92,101,67.462,68.848,0.0,27,24,0,12,5,10,True,True,False,True,True,False
92,103,67.431,69.525,0.0,26,43,0,11,11,11,True,True,False,True,True,False
92,104,67.592,69.579,0.0,33,37,0,16,12,12,True,True,False,True,True,False
92,106,66.557,68.66,0.0,32,43,0,2,2,13,True,True,False,True,True,False
92,108,69.915,69.519,0.0,14,38,0,20,10,14,True,True,False,True,True,False
92,109,67.582,69.74,0.0,32,34,0,15,16,15,True,True,False,True,True,False
92,110,66.702,69.24,0.0,32,33,0,3,7,16,True,True,False,True,True,False
92,111,68.149,70.261,0.0,28,36,0,19,20,17,True,True,False,True,True,False
92,114,67.296,70.005,0.0,33,39,0,10,19,18,True,True,False,True,True,False
92,115,67.246,69.7,0.0,32,32,0,9,15,19,True,True,False,True,True,False
92,117,67.889,69.665,0.0,28,36,0,18,14,20,True,True,False,True,True,False
93,12,95.875,94.259,93.505,22,24,18,15,11,7,True,True,True,True,True,True
93,56,96.332,0.0,0.0,19,0,0,19,21,21,True,False,False,True,False,False
93,57,0.0,93.517,93.255,0,23,22,21,5,4,False,True,True,False,True,True
93,60,95.851,94.42,94.536,24,27,11,14,13,20,True,True,True,True,True,True
93,75,95.174,94.06,93.293,21,16,25,6,10,5,True,True,True,True,True,True
93,79,95.66,93.984,93.788,21,23,17,10,9,11,True,True,True,True,True,True
93,83,0.0,94.264,93.872,0,27,20,22,12,14,False,True,True,False,True,True
93,87,96.104,93.928,94.031,22,24,23,17,8,16,True,True,True,True,True,True
93,93,94.268,92.527,92.626,21,22,14,3,1,2,True,True,True,True,True,True
93,94,94.021,93.077,92.272,19,17,23,2,3,1,True,True,True,True,True,True
93,101,95.828,94.66,94.122,21,26,18,13,18,17,True,True,True,True,True,True
93,103,95.81,94.595,94.177,19,26,20,12,15,18,True,True,True,True,True,True
93,104,94.979,93.906,93.869,21,24,18,5,7,13,True,True,True,True,True,True
93,106,93.93,92.628,92.909,23,22,20,1,2,3,True,True,True,True,True,True
93,108,95.232,93.607,93.669,21,21,16,7,6,9,True,True,True,True,True,True
93,109,95.414,94.653,93.558,24,23,19,8,16,8,True,True,True,True,True,True
93,110,94.881,93.291,93.376,25,20,18,4,4,6,True,True,True,True,True,True
93,111,97.043,95.412,93.841,23,27,16,20,20,12,True,True,True,True,True,True
93,114,96.127,94.54,93.751,26,24,19,18,14,10,True,True,True,True,True,True
93,115,96.022,95.195,94.222,19,22,12,16,19,19,True,True,True,True,True,True
93,117,95.676,94.654,93.911,21,26,19,11,17,15,True,True,True,True,True,True
93,118,95.426,0.0,0.0,23,0,0,9,22,22,True,False,False,True,False,False
94,12,80.377,79.049,103.57,27,30,16,10,6,6,True,True,True,True,True,True
94,56,81.179,0.0,0.0,20,0,0,19,21,21,True,False,False,True,False,False
94,57,79.71,79.547,104.832,25,23,11,7,11,11,True,True,True,True,True,True
94,60,80.383,79.253,104.178,26,31,14,11,7,9,True,True,True,True,True,True
94,75,79.622,79.397,108.24,24,28,11,6,9,20,True,True,True,True,True,True
94,79,79.841,78.872,105.624,28,27,11,8,5,14,True,True,True,True,True,True
94,83,0.0,79.411,105.93,0,30,20,21,10,18,False,True,True,False,True,True
94,87,80.921,79.818,104.655,24,29,20,17,16,10,True,True,True,True,True,True
94,93,78.75,78.676,103.589,26,29,15,1,3,7,True,True,True,True,True,True
94,94,78.88,78.728,103.205,24,26,10,2,4,4,True,True,True,True,True,True
94,101,80.348,79.614,105.57,30,27,17,9,13,13,True,True,True,True,True,True
94,103,80.414,79.702,105.638,25,30,17,12,14,15,True,True,True,True,True,True
94,104,80.456,79.73,106.091,28,28,18,13,15,19,True,True,True,True,True,True
94,106,79.039,78.445,102.141,26,27,14,3,1,2,True,True,True,True,True,True
94,108,79.299,78.662,103.743,21,29,13,4,2,8,True,True,True,True,True,True
94,109,80.834,80.615,102.381,28,20,19,16,20,3,True,True,True,True,True,True
94,110,79.606,79.355,103.434,28,28,13,5,8,5,True,True,True,True,True,True
94,111,81.413,80.488,101.48,27,30,17,20,18,1,True,True,True,True,True,True
94,114,80.695,80.521,105.85,27,31,17,14,19,17,True,True,True,True,True,True
94,115,81.027,79.985,105.156,25,28,18,18,17,12,True,True,True,True,True,True
94,117,80.81,79.605,105.691,23,26,17,15,12,16,True,True,True,True,True,True
95,12,109.664,106.975,106.061,17,19,16,14,7,5,True,True,True,True,True,True
95,57,108.42,106.893,106.769,10,18,20,9,6,12,True,True,True,True,True,True
95,60,109.813,107.867,106.166,12,19,18,15,15,8,True,True,True,True,True,True
95,75,108.474,107.346,105.047,13,15,19,10,10,1,True,True,True,True,True,True
95,79,108.081,107.255,106.646,14,18,18,7,9,11,True,True,True,True,True,True
95,83,117.66825,108.419,106.881,2,21,20,20,18,15,False,True,True,True,True,True
95,87,110.982,108.208,106.982,9,19,14,17,17,17,True,True,True,True,True,True
95,93,106.538,106.649,105.824,16,20,13,1,5,3,True,True,True,True,True,True
95,94,106.755,105.507,105.184,10,20,19,3,1,2,True,True,True,True,True,True
95,101,110.315,107.944,106.601,5,21,24,16,16,9,True,True,True,True,True,True
95,103,107.437,106.635,106.975,13,16,16,5,4,16,True,True,True,True,True,True
95,104,0.0,107.782,106.604,0,19,19,21,14,10,False,True,True,False,True,True
95,106,106.607,106.369,106.12,16,21,12,2,2,7,True,True,True,True,True,True
95,108,109.47,106.589,105.965,15,17,20,13,3,4,True,True,True,True,True,True
95,109,107.835,107.52,106.836,15,15,20,6,11,14,True,True,True,True,True,True
95,110,107.396,107.042,106.071,13,22,19,4,8,6,True,True,True,True,True,True
95,111,108.485,108.612,106.811,13,14,20,11,19,13,True,True,True,True,True,True
95,114,108.31,107.658,107.035,17,16,23,8,13,18,True,True,True,True,True,True
95,115,111.259,109.941,112.494,15,23,6,18,20,20,True,True,True,True,True,True
95,117,108.672,107.617,107.089,16,21,20,12,12,19,True,True,True,True,True,True
95,121,112.065,0.0,0.0,14,0,0,19,21,21,True,False,False,True,False,False
96,12,73.633,72.848,72.327,31,25,16,8,7,7,True,True,True,True,True,True
96,57,72.695,72.417,72.156,28,21,25,2,3,5,True,True,True,True,True,True
96,60,74.5,73.611,72.491,28,27,25,15,14,8,True,True,True,True,True,True
96,75,73.416,73.493,72.176,30,23,29,7,12,6,True,True,True,True,True,True
96,79,73.077,73.362,73.299,31,10,20,5,10,17,True,True,True,True,True,True
96,83,74.695,74.167,73.359,22,27,15,18,18,18,True,True,True,True,True,True
96,87,74.405,74.282,72.606,31,25,15,13,19,11,True,True,True,True,True,True
96,93,72.845,72.349,71.971,30,30,17,3,2,4,True,True,True,True,True,True
96,94,74.714,73.042,71.793,7,22,22,19,8,3,True,True,True,True,True,True
96,101,73.963,73.305,73.003,33,27,20,9,9,14,True,True,True,True,True,True
96,103,74.257,72.746,72.773,30,28,18,12,6,12,True,True,True,True,True,True
96,104,74.474,73.666,73.046,28,16,23,14,16,15,True,True,True,True,True,True
96,106,73.127,72.345,71.632,30,27,20,6,1,1,True,True,True,True,True,True
96,108,72.929,72.448,72.591,32,24,18,4,4,10,True,True,True,True,True,True
96,109,74.063,73.837,72.775,29,26,18,10,17,13,True,True,True,True,True,True
96,110,72.455,72.655,71.698,29,27,24,1,5,2,True,True,True,True,True,True
96,111,75.122,74.797,73.625,33,24,22,20,20,20,True,True,True,True,True,True
96,114,74.63,73.419,73.256,31,19,22,17,11,16,True,True,True,True,True,True
96,115,74.163,73.604,72.558,29,27,15,11,13,9,True,True,True,True,True,True
96,117,74.534,73.624,73.421,18,25,14,16,15,19,True,True,True,True,True,True
97,12,83.099,82.752,82.306,26,28,17,7,9,5,True,True,True,True,True,True
97,57,82.831,82.503,82.567,24,25,22,4,7,10,True,True,True,True,True,True
97,60,0.0,83.731,83.104,0,26,20,21,17,17,False,True,True,False,True,True
97,75,83.661,82.394,81.848,21,26,26,14,6,3,True,True,True,True,True,True
97,79,83.511,82.911,82.871,26,26,19,10,11,15,True,True,True,True,True,True
97,83,83.394,82.993,82.95,27,26,26,9,13,16,True,True,True,True,True,True
97,87,84.006,83.557,83.203,24,25,17,17,16,18,True,True,True,True,True,True
97,93,82.487,81.664,81.897,23,24,17,2,1,4,True,True,True,True,True,True
97,94,82.84,81.807,81.252,27,27,19,5,2,1,True,True,True,True,True,True
97,101,83.075,82.728,82.506,28,29,17,6,8,9,True,True,True,True,True,True
97,102,84.317,0.0,0.0,25,0,0,18,21,21,True,False,False,True,False,False
97,103,83.688,83.785,83.739,28,27,16,15,18,20,True,True,True,True,True,True
97,104,83.64,83.135,82.755,27,25,21,13,14,12,True,True,True,True,True,True
97,106,82.41,81.857,81.599,25,23,15,1,3,2,True,True,True,True,True,True
97,108,83.856,82.338,82.319,27,29,19,16,4,6,True,True,True,True,True,True
97,109,83.529,82.835,0.0,24,24,0,11,10,22,True,True,False,True,True,False
97,110,82.689,82.386,82.357,27,24,24,3,5,7,True,True,True,True,True,True
97,111,84.941,83.982,82.776,24,23,19,20,19,13,True,True,True,True,True,True
97,114,83.26,83.217,82.43,26,31,27,8,15,8,True,True,True,True,True,True
97,115,0.0,84.586,83.392,0,9,8,22,20,19,False,True,True,False,True,True
97,117,83.57,82.938,82.657,28,30,14,12,12,11,True,True,True,True,True,True
97,118,84.731,0.0,82.869,22,0,21,19,22,14,True,False,True,True,False,True
98,12,105.336,103.52,119.429,11,23,9,10,8,4,True,True,True,True,True,True
98,57,103.033,103.182,121.22,20,22,8,1,5,12,True,True,True,True,True,True
98,60,105.354,104.249,121.007,22,24,11,11,12,8,True,True,True,True,True,True
98,75,103.839,103.906,119.526,15,13,11,4,9,5,True,True,True,True,True,True
98,79,105.724,105.447,121.036,21,18,13,12,18,10,True,True,True,True,True,True
98,83,105.725,103.431,122.066,24,26,11,13,7,18,True,True,True,True,True,True
98,87,106.028,104.422,121.089,22,22,13,14,13,11,True,True,True,True,True,True
98,93,104.138,102.587,118.848,24,23,12,6,1,3,True,True,True,True,True,True
98,94,103.117,102.926,118.308,20,8,12,2,4,2,True,True,True,True,True,True
98,101,104.736,103.412,120.911,24,23,9,7,6,7,True,True,True,True,True,True
98,103,105.221,103.982,120.373,12,21,11,8,10,6,True,True,True,True,True,True
98,104,105.258,104.469,121.245,24,22,15,9,14,13,True,True,True,True,True,True
98,106,103.435,102.795,117.782,17,14,11,3,2,1,True,True,True,True,True,True
98,108,106.68,104.013,121.791,22,16,13,19,11,16,True,True,True,True,True,True
98,109,106.119,105.144,121.907,20,25,13,16,16,17,True,True,True,True,True,True
98,110,104.066,102.911,121.01,21,26,10,5,3,9,True,True,True,True,True,True
98,111,107.092,106.553,123.51,18,25,10,20,20,20,True,True,True,True,True,True
